"","HHID_panel","tempo","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_ISR_b","cat_expenses_b","income2010","DSR2010","assets2010","DAR2010","ISR2010","ihs_ISR2010","ihs_DAR2010","ihs_DSR2010","ihs_income2010","ihs_assets2010","income2016","DSR2016","assets2016","DAR2016","ISR2016","ihs_ISR2016","ihs_DAR2016","ihs_DSR2016","ihs_income2016","ihs_assets2016","income2020","DSR2020","assets2020","DAR2020","ISR2020","ihs_ISR2020","ihs_DAR2020","ihs_DSR2020","ihs_income2020","ihs_assets2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"442","MAN16",1,"Sta","Inc","Inc","Inc","Inc","Inc",36,0.38611111,214,0.17289719,0.024999999,3.9124227,5.8458529,6.6492739,11.184422,12.966879,42.531643,0.55239153,230.75949,0.38438284,0.20176913,6.0002775,6.6447878,7.0074053,11.351151,13.042278,46.358696,0.75747073,318.47827,0.54289418,0.46642435,6.838244,6.9900622,7.3231325,11.437311,13.364457,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"443","MAN16",2,"Inc","Inc","Inc","Sta","Inc","Dec",36,0.38611111,214,0.17289719,0.024999999,3.9124227,5.8458529,6.6492739,11.184422,12.966879,42.531643,0.55239153,230.75949,0.38438284,0.20176913,6.0002775,6.6447878,7.0074053,11.351151,13.042278,46.358696,0.75747073,318.47827,0.54289418,0.46642435,6.838244,6.9900622,7.3231325,11.437311,13.364457,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"444","MAN17",1,"Dec","Sta","Dec","Inc","Dec","Dec",39,0.20846154,119.5,1.121339,0.20846154,6.0329075,7.715426,6.0329075,11.264464,12.384219,132.91139,0.16253442,69.113922,1.1444871,0.043093272,4.4566488,7.7358594,5.7840462,12.490585,11.836658,35,0.069875777,149.45653,0.037469089,0,0,4.3168416,4.9399176,11.156251,12.607908,"cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","3"
"445","MAN17",2,"Inc","Dec","Dec","Dec","Dec","Inc",39,0.20846154,119.5,1.121339,0.20846154,6.0329075,7.715426,6.0329075,11.264464,12.384219,132.91139,0.16253442,69.113922,1.1444871,0.043093272,4.4566488,7.7358594,5.7840462,12.490585,11.836658,35,0.069875777,149.45653,0.037469089,0,0,4.3168416,4.9399176,11.156251,12.607908,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"446","MAN18",1,"Sta","Inc","Inc","Sta","Inc","Inc",169,0.14603551,600.5,0.10990841,0.039526626,4.3702817,5.3928151,5.6770086,12.730802,13.998665,159.3671,0.2765696,614.11389,0.25760692,0.26862681,6.2864738,6.244586,6.3156128,12.672112,14.021083,111.84782,0.36227712,200,0.61299998,0,0,7.1115127,6.5855584,12.318042,12.89922,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"447","MAN18",2,"Dec","Inc","Inc","Dec","Dec","Dec",169,0.14603551,600.5,0.10990841,0.039526626,4.3702817,5.3928151,5.6770086,12.730802,13.998665,159.3671,0.2765696,614.11389,0.25760692,0.26862681,6.2864738,6.244586,6.3156128,12.672112,14.021083,111.84782,0.36227712,200,0.61299998,0,0,7.1115127,6.5855584,12.318042,12.89922,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"448","MAN19",1,"Inc","Dec","Dec","Dec","Dec","Inc",161,2.3518634,815.5,1.4101777,0.55062115,7.0041952,7.9446182,8.45611,12.682307,14.304704,123.32279,1.050776,1191.1393,1.2487205,0.30021307,6.3976426,7.8230219,7.6504316,12.415708,14.683568,37.934784,2.2731507,272.82608,3.3655138,0.48710597,6.8816299,8.8144827,8.4220695,11.236771,13.209737,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"449","MAN19",2,"Dec","Inc","Inc","Dec","Inc","Dec",161,2.3518634,815.5,1.4101777,0.55062115,7.0041952,7.9446182,8.45611,12.682307,14.304704,123.32279,1.050776,1191.1393,1.2487205,0.30021307,6.3976426,7.8230219,7.6504316,12.415708,14.683568,37.934784,2.2731507,272.82608,3.3655138,0.48710597,6.8816299,8.8144827,8.4220695,11.236771,13.209737,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"450","MAN2",1,"Sta","Dec","Dec","Inc","Inc","Dec",70,0.67457861,695.5,0.29475197,0.25579277,6.2375188,6.3792844,7.2072358,11.849398,14.145534,126.58228,0.43342254,667.02533,0.23252492,0.43342254,6.7648616,6.142149,6.7648616,12.441795,14.10373,54.347828,0.057373069,217.5,0.39954025,0.057373069,4.7427983,6.6834631,4.7427983,11.596307,12.983101,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","4"
"451","MAN2",2,"Dec","Inc","Dec","Dec","Dec","Inc",70,0.67457861,695.5,0.29475197,0.25579277,6.2375188,6.3792844,7.2072358,11.849398,14.145534,126.58228,0.43342254,667.02533,0.23252492,0.43342254,6.7648616,6.142149,6.7648616,12.441795,14.10373,54.347828,0.057373069,217.5,0.39954025,0.057373069,4.7427983,6.6834631,4.7427983,11.596307,12.983101,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"452","MAN20",1,"Inc","Inc","Dec","Inc","Dec","Dec",71,0.041971833,128,0.4921875,0.041971833,4.4302878,6.8920078,4.4302878,11.863583,12.452932,872.65826,0.012953293,253.03796,0.57501251,0.0042500724,2.1536448,7.0475397,3.2559838,14.372446,13.134442,29.673912,0.10758888,245.10869,0.23948559,0.10758888,5.3714862,6.1716447,5.3714862,10.991171,13.102604,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"453","MAN20",2,"Sta","Dec","Inc","Dec","Inc","Dec",71,0.041971833,128,0.4921875,0.041971833,4.4302878,6.8920078,4.4302878,11.863583,12.452932,872.65826,0.012953293,253.03796,0.57501251,0.0042500724,2.1536448,7.0475397,3.2559838,14.372446,13.134442,29.673912,0.10758888,245.10869,0.23948559,0.10758888,5.3714862,6.1716447,5.3714862,10.991171,13.102604,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"454","MAN21",1,"Inc","Inc","Sta","Sta","Dec","Inc",44,0.44425002,111,0.3918919,0.21697727,6.0729451,6.664135,6.789536,11.385092,12.310432,41.012661,0.43956575,177.97469,0.7821337,0.18696737,5.9240885,7.3551731,6.7789359,11.314783,12.782544,46.304348,1.1801939,147.01086,1.4454713,0.88391715,7.4775109,7.9693379,7.7665815,11.436138,12.591409,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Sta","3"
"455","MAN21",2,"Dec","Inc","Inc","Inc","Inc","Dec",44,0.44425002,111,0.3918919,0.21697727,6.0729451,6.664135,6.789536,11.385092,12.310432,41.012661,0.43956575,177.97469,0.7821337,0.18696737,5.9240885,7.3551731,6.7789359,11.314783,12.782544,46.304348,1.1801939,147.01086,1.4454713,0.88391715,7.4775109,7.9693379,7.7665815,11.436138,12.591409,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"456","MAN22",1,"Inc","Dec","Dec","Inc","Inc","Inc",37,0.66437662,111,0.65765768,0.072972976,4.9832835,7.1818323,7.1919971,11.211821,12.310432,76.911392,0.16741042,472.72153,0.19419467,0.13515235,5.5995636,5.9620152,5.8136044,11.943557,13.759409,41.902172,0.51962185,247.28261,0.48567912,0.36803067,6.6013155,6.8786964,6.9462495,11.33624,13.111434,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"457","MAN22",2,"Dec","Inc","Inc","Dec","Inc","Sta",37,0.66437662,111,0.65765768,0.072972976,4.9832835,7.1818323,7.1919971,11.211821,12.310432,76.911392,0.16741042,472.72153,0.19419467,0.13515235,5.5995636,5.9620152,5.8136044,11.943557,13.759409,41.902172,0.51962185,247.28261,0.48567912,0.36803067,6.6013155,6.8786964,6.9462495,11.33624,13.111434,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"458","MAN23",1,"Dec","Inc","Dec","Dec","Dec","Dec",53,0.08624313,194.5,0.082262211,0.0034869832,1.9621383,5.103096,5.150351,11.571195,12.871335,28.481012,0,7.278481,7.8313046,0,0,9.6590319,0,10.95014,9.585825,42.5,0.6082539,152.71739,0.40859786,0.17536956,5.8600507,6.7058802,7.1037402,11.350407,12.629492,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"459","MAN23",2,"Inc","Dec","Sta","Inc","Sta","Inc",53,0.08624313,194.5,0.082262211,0.0034869832,1.9621383,5.103096,5.150351,11.571195,12.871335,28.481012,0,7.278481,7.8313046,0,0,9.6590319,0,10.95014,9.585825,42.5,0.6082539,152.71739,0.40859786,0.17536956,5.8600507,6.7058802,7.1037402,11.350407,12.629492,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","3"
"460","MAN24",2,"Inc","Dec","Inc","Dec","Dec","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.544304,0.23324941,113.6076,1.1363677,0.23324941,6.1452599,7.7287397,6.1452599,11.89879,12.333652,49.130436,0.54646301,230.10869,0.4106755,0.085483655,5.1415067,6.7109523,6.9966145,11.495381,13.039454,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"461","MAN25",1,"Dec","Inc","Dec","Inc","Dec","Dec",31.799999,0.49456912,78,0.83333325,0.31951088,6.4599409,7.418581,6.8968353,11.060369,11.957611,149.3671,0.23081732,5.1265826,24.070616,0.069876961,4.9399343,10.781895,6.1347785,12.607309,9.235342,64.239128,0.39602816,276.41306,0.30353126,0.13642642,5.6089458,6.4086347,6.674634,11.763515,13.222798,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"462","MAN25",2,"Inc","Dec","Inc","Dec","Inc","Inc",31.799999,0.49456912,78,0.83333325,0.31951088,6.4599409,7.418581,6.8968353,11.060369,11.957611,149.3671,0.23081732,5.1265826,24.070616,0.069876961,4.9399343,10.781895,6.1347785,12.607309,9.235342,64.239128,0.39602816,276.41306,0.30353126,0.13642642,5.6089458,6.4086347,6.674634,11.763515,13.222798,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"463","MAN26",1,"Dec","Inc","Dec","Dec","Dec","Dec",97.5,0.097435907,48,1.1666666,0.0051282053,2.3372765,7.7550535,5.2723684,12.180755,11.472103,75.949364,0.041666672,11.962025,1.9060318,0,0,8.2459259,4.4229927,11.930969,10.08264,64.130432,0.069165178,211.25,0.19786982,0.069165178,4.929697,5.980763,4.929697,11.761822,12.953945,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"464","MAN26",2,"Inc","Dec","Inc","Dec","Sta","Inc",97.5,0.097435907,48,1.1666666,0.0051282053,2.3372765,7.7550535,5.2723684,12.180755,11.472103,75.949364,0.041666672,11.962025,1.9060318,0,0,8.2459259,4.4229927,11.930969,10.08264,64.130432,0.069165178,211.25,0.19786982,0.069165178,4.929697,5.980763,4.929697,11.761822,12.953945,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"465","MAN27",2,"Inc","Inc","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0.035821024,220.12657,0.13810237,0.027030593,3.9904585,5.6211557,4.2718768,12.570716,12.995105,27.01087,1.9915707,280.16306,0.41868478,0.62658221,7.1334276,6.730267,8.2898264,10.897141,13.236275,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"466","MAN28",1,"Inc","Dec","Dec","Inc","Dec","Inc",38,2.6692781,127,1.4015749,0.45460024,6.8125668,7.938499,8.5827103,11.238488,12.445089,360.05063,0.28460604,950.75946,0.46604848,0.049101621,4.5871429,6.8374381,6.3442564,13.487147,14.458163,91.08696,0.38819209,194.18477,1.5670642,0.24755742,6.2047939,8.050106,6.6546493,12.112717,12.869713,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"467","MAN28",2,"Dec","Inc","Inc","Dec","Inc","Dec",38,2.6692781,127,1.4015749,0.45460024,6.8125668,7.938499,8.5827103,11.238488,12.445089,360.05063,0.28460604,950.75946,0.46604848,0.049101621,4.5871429,6.8374381,6.3442564,13.487147,14.458163,91.08696,0.38819209,194.18477,1.5670642,0.24755742,6.2047939,8.050106,6.6546493,12.112717,12.869713,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"468","MAN3",2,"Inc","Dec","Dec","Inc","Dec","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.949364,0.63562256,201.58228,1.1667693,0.49665046,6.9010348,7.7551413,7.1477528,11.930969,12.9071,562.93481,0.052057542,819.56525,0.3442069,0.0032276204,1.8880699,6.5343924,4.6455889,13.934066,14.309676,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"469","MAN30",2,"Inc","Inc","Inc","Dec","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.89874,0.051380102,193.60759,1.8961034,0.025832729,3.945164,8.2407036,4.632493,12.747808,12.866735,15,2.5250175,222.44565,2.1794088,1.6827981,8.1213608,8.3799562,8.5271502,10.308952,13.005586,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"470","MAN31",1,"Inc","Dec","Inc","Dec","Inc","Inc",173,0.039884392,60,1.1333333,0.005202312,2.3513622,7.7260656,4.3792892,12.754194,11.695247,21.075949,0.08839485,146.39241,0.36750537,0.08839485,5.174993,6.5998869,5.174993,10.649035,12.587193,15.108695,1.1795801,226.35869,0.28848022,0.37119511,6.6098766,6.3577766,7.7660613,10.316173,13.023024,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"471","MAN31",2,"Inc","Dec","Inc","Dec","Inc","Sta",173,0.039884392,60,1.1333333,0.005202312,2.3513622,7.7260656,4.3792892,12.754194,11.695247,21.075949,0.08839485,146.39241,0.36750537,0.08839485,5.174993,6.5998869,5.174993,10.649035,12.587193,15.108695,1.1795801,226.35869,0.28848022,0.37119511,6.6098766,6.3577766,7.7660613,10.316173,13.023024,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"472","MAN32",1,"Dec","Inc","Dec","Sta","Sta","Inc",27,2.1648912,190,0.35263157,0.37113938,6.6097264,6.5585728,8.3732729,10.896739,12.847926,26.13924,0.90975076,139.24051,0.62338185,0.36206332,6.5849681,7.1283069,7.5063181,10.86434,12.537106,34.02174,1.1333022,149.78261,1.1276342,0.91139162,7.5081201,7.7210245,7.7260385,11.127902,12.610087,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"473","MAN32",2,"Sta","Inc","Inc","Inc","Inc","Sta",27,2.1648912,190,0.35263157,0.37113938,6.6097264,6.5585728,8.3732729,10.896739,12.847926,26.13924,0.90975076,139.24051,0.62338185,0.36206332,6.5849681,7.1283069,7.5063181,10.86434,12.537106,34.02174,1.1333022,149.78261,1.1276342,0.91139162,7.5081201,7.7210245,7.7260385,11.127902,12.610087,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"474","MAN33",1,"Dec","Inc","Dec","Inc","Dec","Inc",33,0.26363635,176,0.44602272,0.26363635,6.2677217,6.7935181,6.2677217,11.09741,12.771386,200,0.15822785,48.101265,1.7109739,0,0,8.1379652,5.7571931,12.89922,11.474211,173.91304,0.0075961826,202.71739,0.11395174,0.0075961826,2.7250977,5.4289417,2.7250977,12.759458,12.912715,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"475","MAN33",2,"Inc","Dec","Dec","Dec","Sta","Sta",33,0.26363635,176,0.44602272,0.26363635,6.2677217,6.7935181,6.2677217,11.09741,12.771386,200,0.15822785,48.101265,1.7109739,0,0,8.1379652,5.7571931,12.89922,11.474211,173.91304,0.0075961826,202.71739,0.11395174,0.0075961826,2.7250977,5.4289417,2.7250977,12.759458,12.912715,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"476","MAN34",1,"Dec","Inc","Inc","Dec","Inc","Dec",69,0.11949275,145,0.37241378,0.11949275,5.4764204,6.6131544,5.4764204,11.835009,12.577636,4.9367089,4.1243024,72.658226,1.9144425,4.1243024,9.0177994,8.250329,9.0177994,9.1976013,11.886669,5.6521735,3.0318639,91.739136,0.71398091,0.42597121,6.7475204,7.2640038,8.7100801,9.332943,12.119851,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"477","MAN34",2,"Inc","Dec","Dec","Inc","Dec","Dec",69,0.11949275,145,0.37241378,0.11949275,5.4764204,6.6131544,5.4764204,11.835009,12.577636,4.9367089,4.1243024,72.658226,1.9144425,4.1243024,9.0177994,8.250329,9.0177994,9.1976013,11.886669,5.6521735,3.0318639,91.739136,0.71398091,0.42597121,6.7475204,7.2640038,8.7100801,9.332943,12.119851,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"478","MAN36",1,"Inc","Inc","Inc","Sta","Inc","Inc",98,0.045816325,145,0.2137931,0.045816325,4.5179067,6.0581613,4.5179067,12.18587,12.577636,104.43038,0.45715478,601.96204,0.24187572,0.20317991,6.0072451,6.1815753,6.8181705,12.249423,14.001097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"479","MAN37",1,"Dec","Inc","Dec","Inc","Dec","Dec",55,0.81772196,130,0.49230769,0.24509275,6.194788,6.892252,7.3996701,11.608235,12.468437,135.75949,0.12788755,10.253165,5.24716,0,0,9.2585897,5.5443139,12.511787,9.9284887,38.04348,0.27315816,238.64131,0.30715555,0.27315816,6.3032017,6.4205041,6.3032017,11.239633,13.075864,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"480","MAN37",2,"Inc","Dec","Inc","Dec","Sta","Inc",55,0.81772196,130,0.49230769,0.24509275,6.194788,6.892252,7.3996701,11.608235,12.468437,135.75949,0.12788755,10.253165,5.24716,0,0,9.2585897,5.5443139,12.511787,9.9284887,38.04348,0.27315816,238.64131,0.30715555,0.27315816,6.3032017,6.4205041,6.3032017,11.239633,13.075864,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"481","MAN38",1,"Dec","Inc","Dec","Inc","Dec","Sta",45,0.20666668,114,0.59210527,0.20666668,6.02426,7.0768323,6.02426,11.407565,12.337101,168.03798,0.0684622,12.310127,2.648226,0,0,8.5747929,4.9194822,12.725093,10.111324,27.173914,0,247.85326,0.076658264,0,0,5.032547,0,10.90316,13.113739,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"482","MAN38",2,"Inc","Dec","Dec","Dec","Sta","Dec",45,0.20666668,114,0.59210527,0.20666668,6.02426,7.0768323,6.02426,11.407565,12.337101,168.03798,0.0684622,12.310127,2.648226,0,0,8.5747929,4.9194822,12.725093,10.111324,27.173914,0,247.85326,0.076658264,0,0,5.032547,0,10.90316,13.113739,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"483","MAN39",1,"Inc","Inc","Dec","Inc","Dec","Dec",33,1.2256061,108,0.55092591,0.26499999,6.2728806,7.0047483,7.804338,11.09741,12.283033,89.620255,0.15889829,141.4557,0.64896643,0.15889829,5.7614217,7.1685286,5.7614217,12.096484,12.552889,14.945652,0.79090911,121.46739,0.25438926,0.79090911,7.3663306,6.2320166,7.3663306,10.305323,12.400548,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"484","MAN39",2,"Dec","Dec","Inc","Dec","Inc","Dec",33,1.2256061,108,0.55092591,0.26499999,6.2728806,7.0047483,7.804338,11.09741,12.283033,89.620255,0.15889829,141.4557,0.64896643,0.15889829,5.7614217,7.1685286,5.7614217,12.096484,12.552889,14.945652,0.79090911,121.46739,0.25438926,0.79090911,7.3663306,6.2320166,7.3663306,10.305323,12.400548,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","5"
"485","MAN4",2,"Inc","Inc","Inc","Inc","Inc","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.898735,0.8056739,166.55063,0.45571727,0.31984517,6.4609866,6.815021,7.3848267,11.063469,12.716202,38.423912,1.0371457,227.93478,0.62166905,0.50979114,6.9271493,7.1255555,7.6373754,11.249582,13.029962,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"486","MAN40",2,"Inc","Dec","Inc","Dec","Inc","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.556961,0.39724526,103.41772,1.1023257,0.12539266,5.5246134,7.6983247,6.6777024,11.143512,12.239678,29.51087,0.93257028,259.72827,0.55866081,0.43107402,6.7594285,7.0186906,7.5310922,10.985662,13.160539,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"487","MAN41",1,"Inc","Dec","Inc","Inc","Inc","Inc",33,0.15909091,88,0.47727272,0.15909091,5.7626328,6.8612361,5.7626328,11.09741,12.078239,132.65823,0.37309006,624.49365,0.3921577,0.1917924,5.9495673,6.664813,6.6149688,12.488679,14.037844,8.804348,3.75737,267.66306,0.91196752,1.7230957,8.1450253,7.5087519,8.9246216,9.7761478,13.190632,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","2"
"488","MAN41",2,"Dec","Inc","Inc","Dec","Inc","Dec",33,0.15909091,88,0.47727272,0.15909091,5.7626328,6.8612361,5.7626328,11.09741,12.078239,132.65823,0.37309006,624.49365,0.3921577,0.1917924,5.9495673,6.664813,6.6149688,12.488679,14.037844,8.804348,3.75737,267.66306,0.91196752,1.7230957,8.1450253,7.5087519,8.9246216,9.7761478,13.190632,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"489","MAN42",1,"Inc","Inc","Dec","Inc","Dec","Inc",37,0.2027027,349.5,0.18597998,0.2027027,6.0048938,5.9187937,6.0048938,11.211821,13.457406,153.41772,0.056270629,619.62024,0.41896632,0.048597358,4.5768223,6.7309389,4.7233987,12.634067,14.030009,247.93478,0.19549446,859.56519,0.68918574,0,0,7.2286587,5.9686856,13.114068,14.357329,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"490","MAN42",2,"Inc","Inc","Inc","Inc","Dec","Dec",37,0.2027027,349.5,0.18597998,0.2027027,6.0048938,5.9187937,6.0048938,11.211821,13.457406,153.41772,0.056270629,619.62024,0.41896632,0.048597358,4.5768223,6.7309389,4.7233987,12.634067,14.030009,247.93478,0.19549446,859.56519,0.68918574,0,0,7.2286587,5.9686856,13.114068,14.357329,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"491","MAN43",1,"Dec","Inc","Inc","Dec","Dec","Inc",32,1.054522,148,0.68243241,0.68174875,7.2178087,7.218811,7.6539903,11.066638,12.598115,12.278481,1.1984239,28.29114,2.2374496,0.38461193,6.6453838,8.4062395,7.7819099,10.10875,10.943451,88.04348,0.42566812,213.80435,0.43544483,0.14739431,5.6862702,6.7695165,6.7468085,12.078733,12.965964,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"492","MAN43",2,"Inc","Dec","Dec","Inc","Dec","Inc",32,1.054522,148,0.68243241,0.68174875,7.2178087,7.218811,7.6539903,11.066638,12.598115,12.278481,1.1984239,28.29114,2.2374496,0.38461193,6.6453838,8.4062395,7.7819099,10.10875,10.943451,88.04348,0.42566812,213.80435,0.43544483,0.14739431,5.6862702,6.7695165,6.7468085,12.078733,12.965964,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"493","MAN44",1,"Dec","Inc","Dec","Inc","Dec","Dec",70,0.30571428,411,0.18978101,0.20571429,6.0196414,5.9390249,6.415801,11.849398,13.619495,101.26582,0.091985881,48.607597,1.5367967,0.091985881,5.2148118,8.0306025,5.2148118,12.218652,11.484682,259.23914,0.047559876,195.97827,0.54138654,0.022110669,3.7897184,6.9872813,4.5552473,13.158653,12.878906,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"494","MAN44",2,"Inc","Dec","Dec","Inc","Dec","Inc",70,0.30571428,411,0.18978101,0.20571429,6.0196414,5.9390249,6.415801,11.849398,13.619495,101.26582,0.091985881,48.607597,1.5367967,0.091985881,5.2148118,8.0306025,5.2148118,12.218652,11.484682,259.23914,0.047559876,195.97827,0.54138654,0.022110669,3.7897184,6.9872813,4.5552473,13.158653,12.878906,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"495","MAN45",1,"Inc","Dec","Inc","Dec","Inc","Inc",57,0.33508769,165,0.18181819,0.036842104,4.2999725,5.896162,6.5075417,11.643953,12.706848,46.708862,0.44178113,395.56961,0.11831041,0.30627975,6.4176488,5.4664769,6.7839632,11.444837,13.581229,115.1087,0.38597733,712.28259,0.26028994,0.012983947,3.2583406,6.2549472,6.6489277,12.346779,14.169377,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"496","MAN45",2,"Inc","Inc","Dec","Inc","Dec","Dec",57,0.33508769,165,0.18181819,0.036842104,4.2999725,5.896162,6.5075417,11.643953,12.706848,46.708862,0.44178113,395.56961,0.11831041,0.30627975,6.4176488,5.4664769,6.7839632,11.444837,13.581229,115.1087,0.38597733,712.28259,0.26028994,0.012983947,3.2583406,6.2549472,6.6489277,12.346779,14.169377,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"497","MAN46",1,"Dec","Dec","Inc","Dec","Inc","Inc",149,0.0049999999,410,1.0878049,0.0049999999,2.3124382,7.6850643,2.3124382,12.604849,13.61706,57.721516,0.32549754,60.632912,0.73227561,0.10020427,5.3003831,7.2893047,6.4785042,11.656532,11.70574,25.489132,1.9314653,320.38043,0.44915351,0.95930511,7.5593567,6.8005133,8.259181,10.839154,13.370412,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","5"
