HHID_panel,year,income,DSR,loanamount,DIR,caste,assets,jatis,DAR,ISR,std_assets,std_income,std_DSR,std_DAR,std_loanamount,std_ISR,std_DIR
SEM2,2010,60,4204.3066,78.5,1.3083333,Middle,129,Kulalar,60.852711,15.672931,-.5425213,-.37178996,-.07240358,-.048691262,-.35788167,-.061273359,-.13432579
SEM2,2016,99.746841,5236.4492,177,1.7744921,Middle,199.30379,Kulalar,88.809151,12.354716,-.34279591,.043414064,-.050871104,.03357923,.1855239,-.072602183,-.10737978
SEM2,2020,29.347826,26520.307,191.7,6.5320001,Middle,231.90218,Kulalar,82.664162,57.698612,-.25018743,-.69198918,.3931511,.015495694,.26662096,.082207926,.16762495
SEM20,2010,55,2669.918,34,.61818182,Middle,87,Vanniyar,39.08046,7.4437156,-.66183871,-.42402104,-.10441388,-.11276286,-.60337961,-.089368999,-.17421956
SEM20,2016,44.556965,963.09454,40.5,.90894872,Middle,94.873413,Vanniyar,42.688461,1.9261889,-.63947117,-.53311121,-.1400215,-.1021452,-.56752038,-.10820657,-.15741196
SEM20,2020,111.41304,2528.4575,76,.68214637,Middle,71.41304,Vanniyar,106.42314,7.4756937,-.70611954,.16528168,-.10736502,.085413858,-.3716737,-.089259818,-.17052212
SEM21,2016,45.569622,594.44446,6.3000002,.13824999,Upper,418.03796,Chettiyar,1.5070403,.38888887,.278604,-.52253282,-.14771225,-.2233343,-.75619519,-.11345512,-.20196171
SEM21,2020,81.521736,98.782135,20.6,.25269336,Upper,177.8261,Chettiyar,11.584352,.98782134,-.40381166,-.1469693,-.15805271,-.19367868,-.67730486,-.11141028,-.19534639
SEM22,2010,65,1245.6923,80,1.2307693,Dalits,166.5,SC,48.04805,12.456923,-.43598789,-.31955889,-.13412596,-.086372949,-.34960645,-.072253242,-.13880932
SEM22,2016,3.4177215,6666.667,11.9,3.4818518,Dalits,133.41772,SC,8.9193544,11.111112,-.529971,-.96286058,-.02103401,-.20152126,-.72530109,-.076848015,-.0086869355
SEM22,2020,37.22826,903.90369,34.200001,.918657,Dalits,108.15218,SC,31.622112,0,-.60174769,-.60966843,-.14125633,-.13471135,-.60227627,-.11478283,-.15685079
SEM23,2016,28.987341,131.00438,12.6,.4346725,Middle,160.06329,Vanniyar,7.8718863,1.3100438,-.45427385,-.69575489,-.15738051,-.20460376,-.7214393,-.11031017,-.18482719
SEM23,2020,29.413042,240.20694,115.6,3.9302292,Middle,405.86957,Vanniyar,28.482056,.55432373,.24403493,-.6913079,-.15510233,-.14395195,-.15320811,-.1128903,.017231233
SEM24,2016,101.64558,10115.494,482.39999,4.7459025,Middle,1047.0886,Padayachi,46.070599,16.294607,2.0656683,.063248657,.050915159,-.09219221,1.8703569,-.059150871,.064380713
SEM24,2020,77.173912,3408.7815,265.89999,3.4454648,Middle,105.70652,Padayachi,251.5455,16.490292,-.60869551,-.1923876,-.088999763,.51248139,.67596805,-.058482777,-.010790261
SEM25,2010,72,294.44443,37,.5138889,Dalits,98,SC,37.7551,2.9444444,-.63058889,-.2464354,-.15397082,-.11666314,-.58682919,-.10473011,-.18024814
SEM25,2016,29.810125,3271.3521,25.299999,.84870493,Dalits,128.67088,SC,19.662567,10.904508,-.54345626,-.6871599,-.091866806,-.16990604,-.65137583,-.077553391,-.16089432
SEM25,2020,36.847828,2903.521,89.699997,2.4343362,Dalits,171.41304,SC,52.329739,0,-.42203048,-.61364251,-.099540472,-.073772751,-.29609343,-.11478283,-.06923791
SEM26,2010,30,2566.6665,35,1.1666666,Middle,89,Muslims,39.325844,9,-.6561569,-.68517643,-.1065679,-.11204074,-.59786284,-.084055632,-.14251475
SEM26,2016,54.050632,3341.23,69.699997,1.2895316,Middle,97.0886,Muslims,71.790092,1.6553009,-.63317806,-.43393835,-.090409018,-.016504625,-.40642959,-.10913142,-.13541262
SEM26,2020,71.13913,8571.127,147.60001,2.0748076,Middle,207.28261,Muslims,71.207138,0,-.32012895,-.25542822,.018696688,-.018220149,.023329778,-.11478283,-.090020232
SEM27,2010,105,4713.7915,108,1.0285715,Dalits,173,SC,62.427746,14.923181,-.41752207,.098289683,-.061774746,-.044056233,-.19513585,-.063833103,-.15049724
SEM27,2016,41.20253,1030.0472,39.299999,.95382482,Dalits,129.3038,SC,30.393538,2.6199808,-.54165822,-.56815237,-.13862474,-.13832682,-.57414055,-.10583787,-.15481792
SEM27,2020,15.923913,7989.4312,50.700001,3.1838906,Dalits,156.73912,SC,32.346745,26.195707,-.46371746,-.83221823,.0065613948,-.13257891,-.51124895,-.025347194,-.025910396
SEM28,2010,49,9882.1084,115,2.3469388,Middle,612.5,Muslims,18.775511,17.704256,.83104944,-.48669833,.046046283,-.17251647,-.15651819,-.054338142,-.074289858
SEM28,2016,224.62025,436.19531,37.400002,.16650325,Middle,380.50635,Muslims,9.8290081,1.1357213,.1719808,1.3478686,-.15101363,-.19884433,-.58462244,-.11090533,-.20032856
SEM28,2020,116.25,0,50.200001,.43182796,Middle,512.17395,Muslims,9.8013582,0,.5460341,.2158096,-.1601135,-.19892569,-.51400733,-.11478283,-.18499163
SEM29,2010,95,2725.0137,78,.82105261,Middle,220,Kulalar,35.454544,10.678043,-.28400022,-.00617246,-.10326448,-.12343324,-.36064008,-.078326568,-.16249274
SEM29,2016,45.569622,1402.5635,85.099998,1.8674722,Middle,227.53165,Kulalar,37.40139,14.025635,-.26260364,-.52253282,-.13085333,-.11770404,-.32147074,-.066897444,-.10200512
SEM29,2020,164.85326,35688.91,592.29999,3.5928922,Middle,281.19568,Kulalar,210.63623,98.701477,-.11014997,.72352964,.58442581,.39209318,2.4766541,.22219718,-.0022683188
SEM3,2016,134.81012,1120.2365,63.299999,.46954933,Dalits,228.22786,SC,27.735439,6.6014261,-.26062578,.40969259,-.13674322,-.1461491,-.44173715,-.092244685,-.18281117
SEM3,2020,97.173912,2902.0728,94,.96733785,Dalits,713.09784,SC,13.181922,13.884224,1.1168369,.016536692,-.099570684,-.18897733,-.27237114,-.067380242,-.15403682
SEM30,2010,89,801.75409,73,.8202247,Dalits,398,SC,18.341709,8.0175409,.22167835,-.06884975,-.14338738,-.17379306,-.38822412,-.087409884,-.1625406
SEM30,2016,203.48102,5167.5981,294.29999,1.4463265,Dalits,1126.3923,SC,26.127663,13.792568,2.2909615,1.1270435,-.052307468,-.15088049,.83264536,-.067693166,-.12634918
SEM30,2020,57.391304,4639.252,63.5,1.1064394,Dalits,705.43475,SC,9.0015411,.94696975,1.0950669,-.39904097,-.063329786,-.2012794,-.4406338,-.11154976,-.14599614
SEM31,2010,42,2267.8569,103,2.4523809,Dalits,499,SC,20.641283,22.67857,.50860834,-.55982184,-.11280165,-.16702585,-.22271988,-.03735517,-.068194851
SEM31,2016,165.31647,574.27252,69.599998,.42101067,Dalits,570.44305,SC,12.201042,5.7427254,.71157026,.72836846,-.14813307,-.19186388,-.40698126,-.095176406,-.18561691
SEM31,2020,21.847826,16512.115,86.400002,3.954627,Dalits,499.18478,SC,17.30822,65.078445,.50913328,-.77033579,.18436098,-.17683442,-.3142989,.10740367,.018641535
SEM32,2010,111,1297.2972,21.5,.1936937,Middle,229.5,Kulalar,9.3681917,2.3423421,-.25701174,.16096698,-.13304938,-.20020042,-.67233974,-.10678577,-.19875683
SEM32,2016,80.506325,475.85574,177.10001,2.1998272,Middle,472.46835,Kulalar,37.483994,4.7585573,.43323481,-.1575765,-.15018624,-.11746096,.18607561,-.098536484,-.082793556
SEM32,2020,29.891304,206.74028,9.3000002,.31112728,Middle,191.90218,Kulalar,4.8462195,0,-.36382306,-.6863119,-.15580051,-.21350773,-.73964477,-.11478283,-.19196865
SEM33,2016,47.974686,554.22162,62.799999,1.3090236,Dalits,183.22784,SC,34.274265,1.5844326,-.38846591,-.49740899,-.14855137,-.12690657,-.44449556,-.10937337,-.13428588
SEM33,2020,20.76087,5803.0947,194,9.3445024,Dalits,777.17389,SC,24.962238,4.1045656,1.29887,-.78169036,-.039049786,-.15431011,.27930963,-.1007693,.33019987
SEM34,2010,73,1828.2192,92,1.2602739,Dalits,573,SC,16.055847,15.542465,.71883422,-.23598918,-.12197334,-.18051992,-.28340477,-.061718784,-.13710383
SEM34,2016,150.18988,2381.6514,82.300003,.54797304,Dalits,2.2151899,SC,3715.2573,5.8318005,-.90270311,.57035285,-.11042768,10.705527,-.33691779,-.094872288,-.17827794
SEM34,2020,27.174456,4747.0229,64.199997,2.3625128,Dalits,89.728264,SC,71.549355,38.972145,-.65408802,-.71469265,-.061081477,-.017213071,-.43677205,.01827327,-.073389612
SEM35,2010,72,4861.1108,95,1.3194444,Middle,75,Muslims,126.66666,48.611111,-.69592941,-.2464354,-.058701381,.1449867,-.26685435,.051181983,-.13368352
SEM35,2016,88.101265,3887.1448,89.800003,1.0192816,Middle,430.37976,Muslims,20.865294,13.068318,.31366572,-.07823813,-.079020187,-.16636664,-.29554173,-.07016585,-.15103424
SEM35,2020,47.826088,15477.878,190.89999,3.9915452,Middle,428.75,Muslims,44.52478,45.640514,.30903575,-.49896127,.1627848,-.096741259,.26220748,.041039973,.020775566
SEM36,2010,180,4036.0479,740,4.1111112,Dalits,1051,SC,70.409134,40.360477,2.0767801,.88175577,-.075913787,-.020568524,3.2914867,.023013221,.027687
SEM36,2016,184.93672,0,9.5,.051368922,Dalits,488.6076,SC,1.9443005,0,.47908467,.93332583,-.1601135,-.22204752,-.73854142,-.11478283,-.20698382
SEM36,2020,28.478262,7080.6045,179.7,6.3100758,Dalits,236.52174,SC,75.976097,4.5527115,-.23706375,-.70107281,-.012398477,-.0041860091,.20041926,-.099239267,.15479675
SEM37,2010,660,2020.4187,340,.5151515,Upper,322.5,Rediyar,105.42636,6.2319183,.0071910913,5.8959389,-.11796369,.08248052,1.0847635,-.093506232,-.18017516
SEM37,2016,37.974682,0,316.5,8.3345003,Upper,457.59494,Rediyar,69.165977,0,.39098108,-.60187119,-.1601135,-.024226898,.9551186,-.11478283,.27181733
SEM37,2020,67.934784,9115.3438,167.60001,2.467072,Upper,270,Rediyar,62.074078,13.904762,-.14195567,-.28890151,.030050097,-.045097012,.13366593,-.067310117,-.067345634
SEM38,2016,23.734177,933.33337,22.200001,.93536013,Dalits,349.87341,SC,6.3451519,1.3333334,.084955968,-.75063056,-.14064237,-.20909666,-.66847795,-.11023065,-.15588526
SEM38,2020,16.413044,993.37738,2.7,.16450331,Dalits,193.47826,SC,1.3955057,0,-.35934559,-.82710868,-.13938974,-.22366253,-.77605569,-.11478283,-.20044416
SEM39,2010,34,1529.4117,64,1.8823529,Dalits,154,SC,41.558441,12.352941,-.471499,-.64339155,-.12820703,-.10547063,-.43787539,-.072608247,-.10114495
SEM39,2016,26.455696,13309.131,94.900002,3.5871291,Dalits,156.07596,SC,60.80373,45.878452,-.46560144,-.72220099,.11754056,-.048835404,-.26740602,.041852325,-.0026014484
SEM39,2020,15.652173,18766.014,181.60001,11.602222,Dalits,562.22827,SC,32.300049,177.66118,.68823296,-.8350569,.23138162,-.13271633,.21090125,.49177614,.46070594
SEM4,2016,106.01266,1673.2808,142.3,1.3422924,Middle,96.835442,Padayachi,146.95033,1.3432837,-.6338973,.10886812,-.12520565,.20467769,-.0059093204,-.11019669,-.13236281
SEM4,2020,80.217392,6908.1812,182,2.2688346,Middle,213.85869,Padayachi,85.102928,28.347435,-.301447,-.16059476,-.01599556,.022672521,.21310793,-.018000908,-.078804627
SEM40,2010,33,1563.6364,27,.81818181,Middle,93,Muslims,29.032257,6.545455,-.64479333,-.65383774,-.12749304,-.14233281,-.64199728,-.092435777,-.16265869
SEM40,2016,11.392406,24338.477,79.099998,6.943222,Middle,406.58231,Muslims,19.454855,92.909088,.24605975,-.87955534,.34763393,-.17051728,-.35457161,.20242119,.19139537
SEM40,2020,76.08696,50,4.1999998,.055199996,Middle,283.91306,Muslims,1.4793261,0,-.1024302,-.20374213,-.1590704,-.22341585,-.76778048,-.11478283,-.20676236
SEM41,2010,57,1861.4578,35,.61403507,Middle,114,Kulalar,30.701754,0,-.58513463,-.40312862,-.12127992,-.1374198,-.59786284,-.11478283,-.17445926
SEM41,2016,45.379745,523.01257,107.6,2.3711019,Middle,439.55698,Kulalar,24.479193,5.2301254,.33973718,-.52451628,-.14920245,-.15573162,-.19734257,-.096926488,-.072893128
SEM41,2020,19.347826,5056.1797,111.4,5.7577529,Middle,355.43478,Kulalar,31.341896,50.561798,.10075521,-.79645133,-.05463187,-.13553599,-.1763787,.057841893,.12287008
SEM42,2010,84,14755.463,300,3.5714285,Dalits,286,SC,104.8951,57.611359,-.096501425,-.12108082,.14771383,.080917135,.86409128,.081910029,-.0035090104
SEM42,2016,46.771519,10015.996,126.6,2.7067754,Dalits,254.05063,SC,49.832584,29.597012,-.1872661,-.50997752,.048839439,-.0811214,-.092523225,-.013734687,-.053489733
SEM42,2020,109.78261,1947.374,167.39999,1.5248317,Dalits,772.28259,SC,21.676003,3.691062,1.2849743,.14824983,-.11948754,-.16398087,.1325625,-.10218105,-.12181124
SEM43,2010,168,6954.4204,420,2.5,Middle,353,Muslims,118.98017,12.79762,.09383826,.75640118,-.01503092,.12236681,1.5261081,-.07109005,-.065442257
SEM43,2016,200,809.62384,582.29999,2.9115,Middle,981.64557,Muslims,59.318764,8.0962381,1.8797517,1.0906801,-.1432232,-.053205378,2.4214861,-.087141201,-.04165576
SEM43,2020,220.63043,1445.338,172.89999,.78366339,Middle,916.28259,Muslims,18.869724,0,1.6940626,1.30619,-.12996097,-.17223921,.16290495,-.11478283,-.164654
SEM44,2010,40,5747.5,45,1.125,Upper,166,Naidu,27.108435,14.974999,-.43740833,-.58071429,-.040209599,-.14799425,-.54269475,-.063656189,-.14492325
SEM44,2016,78.987343,4355.5762,141.10001,1.7863623,Upper,38.924049,Naidu,362.50082,27.235004,-.79841721,-.17344411,-.069247805,.83900183,-.012529473,-.021798896,-.10669363
SEM44,2020,145.21739,299.40118,231.5,1.5941616,Upper,466.57608,Naidu,49.616776,2.9940119,.4164955,.51840919,-.15386742,-.081756487,.48618993,-.10456088,-.11780366
SEM45,2010,70,9037.2588,80,1.1428572,Dalits,159.5,SC,50.156742,15.428572,-.45587412,-.26732782,.028421095,-.080167465,-.34960645,-.062107634,-.14389104
SEM45,2016,240.25317,1308.9026,178.39999,.74255008,Dalits,193.5443,SC,92.175278,.55455798,-.35915798,1.5111734,-.13280728,.043485101,.19324739,-.1128895,-.16703053
SEM45,2020,120.48913,2828.0518,348.89999,2.8956971,Dalits,917.82611,SC,38.013737,6.3148403,1.6984476,.26009244,-.10111491,-.11590202,1.1338631,-.093223125,-.042569235
SEM46,2010,75,6048.9673,52,.69333339,Dalits,203.5,SC,25.552824,18.110708,-.33087492,-.21509676,-.033920415,-.15257213,-.50407708,-.05295046,-.16987547
SEM46,2016,109.74683,2039.2399,133.5,1.216436,Dalits,655.37976,SC,20.369869,7.5590224,.95286614,.14787613,-.11757104,-.16782458,-.054457247,-.088975325,-.13963786
SEM46,2020,86.086952,439.51093,102.9,1.1953031,Dalits,313.31522,SC,32.842327,4.3951092,-.018901877,-.099280067,-.15094446,-.1311205,-.22327156,-.099777348,-.14085943
SEM47,2010,46,8945.6768,122,2.652174,Middle,165,Vanniyar,73.939392,21.120213,-.4402492,-.51803696,.026510518,-.010179645,-.11790054,-.042675611,-.056645934
SEM47,2016,48.987343,3037.7805,36.799999,.75121444,Middle,75.759491,Vanniyar,48.574768,14.362926,-.69377178,-.48683056,-.09673956,-.084822915,-.58793259,-.06574589,-.16652969
SEM47,2020,30,55326.086,601,20.033333,Middle,258.26086,Vanniyar,232.71043,553.26086,-.17530528,-.68517643,.99409503,.45705336,2.5246503,1.7741235,.94806087
SEM48,2010,83,3024.7,73,.87951815,Upper,360.5,Chettiyar,20.249653,5.2891564,.11514495,-.13152704,-.097012445,-.16817835,-.38822412,-.09672495,-.15911318
SEM48,2016,279.3671,576.40021,88.699997,.31750339,Upper,179.43037,Chettiyar,49.434216,1.9082642,-.39925408,1.9197658,-.14808869,-.082293727,-.30161026,-.10826777,-.19160008
SEM48,2020,207.69022,1157.4513,205.5,.98945445,Upper,532.82611,Chettiyar,38.567932,.56167412,.60470462,1.1710137,-.13596684,-.11427113,.3427529,-.1128652,-.15275837
SEM49,2010,108,165.74074,57,.52777779,Dalits,152,SC,37.5,1.6574074,-.47718078,.12962833,-.15665583,-.11741386,-.47649303,-.10912423,-.17944531
SEM49,2016,34.620255,3007.6838,198.7,5.7394147,Dalits,299.49368,SC,66.345306,0,-.058167342,-.63691223,-.097367436,-.032527596,.3052386,-.11478283,.12181005
SEM49,2020,20.543478,17926.387,150.10001,7.3064556,Dalits,399.23911,SC,37.596519,63.89455,.22519851,-.7839613,.2138654,-.11712982,.037121799,.10336169,.21239185
SEM5,2010,66,1406.0605,16,.24242423,Dalits,47.5,SC,33.684212,1.6363637,-.77405387,-.3091127,-.13078037,-.12864299,-.70268214,-.10919607,-.19593999
SEM5,2016,42.784809,13452.195,124,2.8982248,Dalits,133.41772,SC,92.941177,28.041277,-.529971,-.55162352,.12052516,.045738999,-.10686692,-.019046172,-.042423122
SEM5,2020,24.782608,23759.148,223.60001,9.0224562,Dalits,276.19565,SC,80.957108,170.88182,-.12435452,-.73967838,.33554801,.010472158,.44260716,.46863049,.31158417
SEM50,2016,98.734177,641.0257,38,.38487184,Middle,109.01899,Padayachi,34.856312,0,-.59928513,.032835551,-.14674048,-.12519373,-.58131242,-.11478283,-.18770589
SEM50,2020,120.58696,2465.3508,92.599998,.76791054,Middle,138.58696,Padayachi,66.817253,6.5405421,-.51528579,.26111442,-.10868154,-.031138748,-.28009468,-.092452548,-.16556458
SEM51,2010,96,655.9375,49,.51041669,Dalits,126,SC,38.888889,6.5593748,-.55104393,.004273755,-.14642939,-.11332662,-.5206275,-.092388257,-.18044886
SEM51,2016,35.063293,3812.9868,20.299999,.57895303,Dalits,205.75949,SC,9.8658876,7.6082716,-.32445595,-.63228416,-.080567263,-.1987358,-.67895991,-.088807181,-.17648715
SEM51,2020,2.2826085,150228.25,159.2,69.744766,Dalits,119.02174,SC,133.75708,887.80432,-.57086843,-.97471821,2.9739368,.16585244,.087324701,2.9162996,3.8215988
SEM52,2010,127,345.2756,35,.27559054,Dalits,82,SC,42.682926,1.8779527,-.67604315,.3281064,-.1529104,-.10216149,-.59786284,-.10837125,-.19402283
SEM52,2016,217.21519,2858.8184,155.7,.71680069,Dalits,733.16455,SC,21.236706,14.734192,1.1738442,1.2705137,-.10047305,-.16527364,.068015873,-.064478338,-.16851896
SEM52,2020,5.8695655,58207.16,209.10001,35.624443,Dalits,156.25,SC,133.82401,350.70081,-.46510699,-.93724811,1.0541998,.16604939,.36261347,1.0825565,1.8492951
SEM53,2020,38.478264,9919.082,198.3,5.1535587,Dalits,535.97827,SC,36.997768,38.950054,.61365956,-.59661067,.046817623,-.11889183,.30303192,.018197848,.087945022
SEM54,2020,151.60869,0,81.5,.53756815,Middle,622.22827,Muslims,13.098086,0,.85868639,.58517402,-.1601135,-.18922405,-.34133124,-.11478283,-.17887938
SEM55,2020,132.93478,2155.3953,101.2,.76127553,Dalits,332.82611,SC,30.406267,8.5874691,.036526445,.39010245,-.11514781,-.13828936,-.23265016,-.085464068,-.16594812
SEM56,2020,136.30435,1584.3834,70.599998,.51795852,Dalits,191.84782,SC,36.799999,13.340123,-.36397746,.42530167,-.12706022,-.11947382,-.40146446,-.069237873,-.1800129
SEM57,2020,44.347824,2119.7183,59.799999,1.3484313,Dalits,287.6087,SC,20.792139,8.9757662,-.091931269,-.53529596,-.1158921,-.16658191,-.46104598,-.084138371,-.13200796
SEM58,2020,108.69566,1495,18.700001,.17204,Upper,483.69565,Naidu,3.8660674,0,.46513033,.1368953,-.12892492,-.21639213,-.68778676,-.11478283,-.2000085
SEM6,2010,160,4770.9375,105,.65625,Dalits,453.5,SC,23.153254,17.709373,.3793478,.67283148,-.060582571,-.15963361,-.21168627,-.054320671,-.17201905
SEM6,2016,54.93671,11375.313,246.8,4.4924421,Dalits,225.88608,SC,109.25861,94.320137,-.26727852,-.42468217,.077197388,.093758114,.57059711,.2072387,.049729593
SEM6,2020,54.891304,9234.7051,73.300003,1.3353664,Dalits,158.09782,SC,46.363701,7.9235697,-.45985755,-.4251565,.032540202,-.091329664,-.38656905,-.087730713,-.13276316
SEM60,2020,211.30434,1070.0428,203.7,.96401238,Dalits,494.13043,SC,41.22393,9.9288244,.4947744,1.2087677,-.13779035,-.10645504,.33282265,-.080884501,-.15422904
SEM61,2020,83.478264,1998.822,560.5,6.7143226,Middle,419.45651,Vanniyar,133.62529,6.0333996,.28263396,-.12653099,-.11841423,.16546461,2.3012197,-.094184004,.17816398
SEM62,2020,139.13043,1066.996,554,3.9818754,Middle,326.1413,Muslims,169.86502,10.66996,.017535618,.45482349,-.13785392,.27211127,2.2653604,-.078354165,.02021661
SEM63,2020,108.69566,2152.0571,52.599998,.48391998,Middle,508.15216,Muslims,10.351231,6.8940611,.5346086,.1368953,-.11521745,-.19730753,-.50076699,-.091245592,-.18198048
SEM64,2020,146.73914,1875.6663,126.4,.86139262,Middle,177.93478,Vanniyar,71.037262,6.1640687,-.40350291,.53430563,-.1209835,-.018720062,-.093626574,-.093737885,-.16016091
SEM65,2020,92.826088,2093.0913,23,.24777517,Dalits,176.63043,SC,13.021539,0,-.40720841,-.028881611,-.11644759,-.18944931,-.66406453,-.11478283,-.19563068
SEM7,2010,45,3513.4333,60,1.3333335,Middle,350,Kulalar,17.142859,13.765714,.085315593,-.52848321,-.086816527,-.17732105,-.45994261,-.067784853,-.13288067
SEM7,2016,105.82278,6157.6621,284.79999,2.6912918,Middle,27.341772,Kulalar,1041.6296,9.5490303,-.83132118,.10688467,-.031652831,2.837549,.78023571,-.082181171,-.054384753
SEM7,2020,10.869565,343249.06,866.90002,79.754807,Middle,116.95652,Kulalar,741.21564,1041.2217,-.5767355,-.88501704,7.0007219,1.9534876,3.9915698,3.4400868,4.4002228
SEM8,2010,70,1875.3727,18,.25714287,Dalits,185.5,SC,9.7035046,2.405489,-.38201094,-.26732782,-.12098962,-.19921365,-.69164854,-.10657018,-.19508919
SEM8,2016,60.759495,7025.7217,124.1,2.042479,Dalits,616.77209,SC,20.120882,11.772032,.84318596,-.36385614,-.013543438,-.1685573,-.10631525,-.074591547,-.091888964
SEM8,2020,66.847824,6069.8623,149.5,2.2364228,Dalits,352.6087,SC,42.398273,2.2587805,.092726633,-.30025613,-.033484504,-.10299917,.033811677,-.10707106,-.080678172
SEM9,2010,54,2294.4446,60,1.1111112,Middle,291.5,Kulalar,20.583191,4.4259262,-.080876522,-.43446726,-.11224698,-.16719681,-.45994261,-.099672131,-.14572608
SEM9,2016,104.05063,149.11757,204.3,1.9634672,Middle,321.26584,Kulalar,63.592194,1.4911757,.0036849738,.08837235,-.15700263,-.040629484,.33613276,-.10969176,-.096456192
SEM9,2020,54.347828,80,34.599998,.63663995,Middle,20.869566,Kulalar,165.79166,0,-.84970802,-.43083379,-.15844455,.26012412,-.60006952,-.11478283,-.1731526
