HHID_panel,tempo,de_assets1,de_assets2,di_assets,de_DAR1,de_DAR2,di_DAR,de_DSR1,de_DSR2,di_DSR,de_income1,de_income2,di_income,de_ISR1,de_ISR2,di_ISR,de_expenses1,de_expenses2,di_expenses,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b,cat_ISR_b,cat_expenses_b
MAN26,2,-75.079117,1666.0054,199.28798,63.374165,-89.618759,-1.7081621,-57.236839,65.996407,.027498506,-22.103216,-15.561594,-11.818932,-100,.069165178,.069165178,-40.799107,138.56126,24116.676,Inc,Dec,Inc,Dec,Sta,Inc
MAN28,1,648.62952,-79.575829,823.75946,-66.74823,236.24489,-.93552637,-89.337715,36.396294,-2.3846722,847.50165,-74.701622,322.05063,-89.198944,404.17361,-.40549862,266.80093,-55.493752,70435.445,Inc,Dec,Dec,Inc,Dec,Inc
MAN28,2,648.62952,-79.575829,-756.57471,-66.74823,236.24489,1.1010157,-89.337715,36.396294,.10358605,847.50165,-74.701622,-268.96368,-89.198944,404.17361,.1984558,266.80093,-55.493752,-53737.621,Dec,Inc,Inc,Dec,Inc,Dec
MAN31,1,143.98735,54.624607,86.39241,-67.573051,-21.503128,-.76582795,121.62767,1234.4443,.048510458,-87.817368,-28.313097,-151.92406,1599.1455,319.92844,.083192542,84.769295,5.5578928,21022.785,Inc,Dec,Inc,Dec,Inc,Inc
MAN31,2,143.98735,54.624607,79.966278,-67.573051,-21.503128,-.079025149,121.62767,1234.4443,1.0911852,-87.817368,-28.313097,-5.9672537,1599.1455,319.92844,.28280026,84.769295,5.5578928,2546.7813,Inc,Dec,Inc,Dec,Inc,Sta
MAN32,1,-26.715521,7.5711436,-50.759491,76.77993,80.889793,.27075028,-57.97707,24.572824,-1.2551405,-3.187999,30.155809,-.86075974,-2.4454584,151.7216,-.0090760589,142.6991,-3.9036729,36245.57,Dec,Inc,Dec,Sta,Sta,Inc
MAN32,2,-26.715521,7.5711436,10.542099,76.77993,80.889793,.50425231,-57.97707,24.572824,.22355145,-3.187999,30.155809,7.8824997,-2.4454584,151.7216,.54932833,142.6991,-3.9036729,-2406.4414,Sta,Inc,Inc,Inc,Inc,Sta
MAN33,1,-72.669739,321.43878,-127.89874,283.60687,-93.339951,1.2649511,-39.982536,-95.199211,-.1054085,506.06061,-13.04348,167,-100,.0075961826,-.26363635,298.91248,-6.9826317,84891.141,Dec,Inc,Dec,Inc,Dec,Inc
MAN33,2,-72.669739,321.43878,154.61612,283.60687,-93.339951,-1.5970221,-39.982536,-95.199211,-.15063167,506.06061,-13.04348,-26.08696,-100,.0075961826,.0075961826,298.91248,-6.9826317,-7910.7031,Inc,Dec,Dec,Dec,Sta,Sta
MAN34,1,-49.890877,26.261183,-72.341774,414.06329,-62.705544,1.5420288,3351.5085,-26.487837,4.0048099,-92.845352,14.492744,-64.063293,3351.5085,-89.671677,4.0048099,-62.541981,-17.09145,-30645.57,Dec,Inc,Inc,Dec,Inc,Dec
MAN34,2,-49.890877,26.261183,19.08091,414.06329,-62.705544,-1.2004616,3351.5085,-26.487837,-1.0924385,-92.845352,14.492744,.71546459,3351.5085,-89.671677,-3.6983311,-62.541981,-17.09145,-3137.0381,Inc,Dec,Dec,Inc,Dec,Dec
MAN37,1,-92.112953,2227.4893,-119.74683,965.82935,-94.146248,4.7548523,-84.360512,113.59246,-.68983442,146.83543,-71.977295,80.759491,-100,.27315816,-.24509275,-41.849258,12.436942,-16488.607,Dec,Inc,Dec,Inc,Dec,Dec
MAN37,2,-92.112953,2227.4893,228.38815,965.82935,-94.146248,-4.9400043,-84.360512,113.59246,.14527062,146.83543,-71.977295,-97.716011,-100,.27315816,.27315816,-41.849258,12.436942,2849.4766,Inc,Dec,Inc,Dec,Sta,Inc
MAN38,1,-89.201645,1913.4094,-101.68987,347.25595,-97.105301,2.0561209,-66.873131,-100,-.13820449,273.41772,-83.828705,123.03798,-100,0,-.20666668,-2.2648947,-30.888454,-1029.6211,Dec,Inc,Dec,Inc,Dec,Sta
MAN38,2,-89.201645,1913.4094,235.54312,347.25595,-97.105301,-2.5715678,-66.873131,-100,-.0684622,273.41772,-83.828705,-140.86406,-100,0,0,-2.2648947,-30.888454,-13723.857,Inc,Dec,Dec,Dec,Sta,Dec
MAN39,1,30.977503,-14.130439,33.455704,17.795591,-60.800861,.098040521,-87.035126,397.74551,-1.0667078,171.57652,-83.323357,56.620255,-40.038376,397.74551,-.10610169,-29.827282,-31.209467,-19477.215,Inc,Inc,Dec,Inc,Dec,Dec
MAN39,2,30.977503,-14.130439,-19.988312,17.795591,-60.800861,-.39457718,-87.035126,397.74551,.63201082,171.57652,-83.323357,-74.674606,-40.038376,397.74551,.63201082,-29.827282,-31.209467,-14301.047,Dec,Dec,Inc,Dec,Inc,Dec
MAN41,1,609.65186,-57.139187,536.49365,-17.833622,132.55122,-.085115016,134.51375,907.09467,.21399915,301.99466,-93.363136,99.658234,20.555223,798.41705,.032701492,367.2666,-22.535652,94020.25,Inc,Dec,Inc,Inc,Inc,Inc
MAN41,2,609.65186,-57.139187,-356.8306,-17.833622,132.55122,.51980984,134.51375,907.09467,3.38428,301.99466,-93.363136,-123.85388,20.555223,798.41705,1.5313033,367.2666,-22.535652,-26957.203,Dec,Inc,Inc,Dec,Inc,Dec
MAN42,1,77.287621,38.724518,270.12024,125.27496,64.496689,.23298635,-72.239822,247.41829,-.14643207,314.64249,61.607655,116.41772,-76.025307,-100,-.15410534,44.866386,-10.378854,16151.898,Inc,Inc,Dec,Inc,Dec,Inc
MAN42,2,77.287621,38.724518,239.94495,125.27496,64.496689,.27021942,-72.239822,247.41829,.13922383,314.64249,61.607655,94.517059,-76.025307,-100,-.048597358,44.866386,-10.378854,-5412.7695,Inc,Inc,Inc,Inc,Dec,Dec
MAN43,1,-80.884369,655.729,-119.70886,227.86392,-80.538338,1.5550172,13.646166,-64.481003,.14390182,-61.629749,617.05518,-19.721519,-43.584503,-61.677135,-.29713681,42.487904,44.280842,16230.379,Dec,Inc,Inc,Dec,Dec,Inc
MAN43,2,-80.884369,655.729,185.51321,227.86392,-80.538338,-1.8020048,13.646166,-64.481003,-.77275574,-61.629749,617.05518,75.764999,-43.584503,-61.677135,-.23721762,42.487904,44.280842,24102.23,Inc,Dec,Dec,Inc,Dec,Inc
MAN44,1,-88.173332,303.18445,-362.3924,709.77368,-64.771751,1.3470156,-69.911163,-48.296547,-.2137284,44.665462,155.99864,31.265823,-55.284641,-75.962975,-.1137284,-83.130119,95.131203,-90445.57,Dec,Inc,Dec,Inc,Dec,Dec
MAN44,2,-88.173332,303.18445,147.37067,709.77368,-64.771751,-.99541014,-69.911163,-48.296547,-.044426005,44.665462,155.99864,157.97331,-55.284641,-75.962975,-.069875211,-83.130119,95.131203,17460.789,Inc,Dec,Dec,Inc,Dec,Inc
MAN45,1,139.73915,80.065041,230.56961,-34.929279,120.00595,-.06350778,31.840456,-12.63155,.10669345,-18.054628,146.43866,-10.291138,731.33075,-95.760757,.26943764,185.11736,-14.130435,38134.176,Inc,Dec,Inc,Dec,Inc,Inc
MAN45,2,139.73915,80.065041,316.71298,-34.929279,120.00595,.14197953,31.840456,-12.63155,-.055803806,-18.054628,146.43866,68.399834,731.33075,-95.760757,-.2932958,185.11736,-14.130435,-8299.3945,Inc,Inc,Dec,Inc,Dec,Dec
MAN46,1,-85.211487,428.39362,-349.3671,-32.683186,-38.663326,-.35552931,6409.9507,493.38858,.32049754,-61.260727,-55.841194,-91.278488,1904.0856,857.34949,.095204271,115.73604,-15.153456,45600,Dec,Dec,Inc,Dec,Inc,Inc
MAN46,2,-85.211487,428.39362,259.74753,-32.683186,-38.663326,-.28312209,6409.9507,493.38858,1.6059678,-61.260727,-55.841194,-32.232384,1904.0856,857.34949,.85910082,115.73604,-15.153456,-12880.438,Inc,Dec,Inc,Dec,Inc,Dec
MAN47,1,-27.349447,143.00998,-45.126587,52.442066,8.4963226,.25426456,-63.173702,-18.198727,-.45693213,16.488796,209.56952,6.3069649,-29.240656,-100,-.060844004,35.324142,8.7237463,12787.34,Dec,Inc,Dec,Inc,Dec,Inc
MAN47,2,-27.349447,143.00998,171.43094,52.442066,8.4963226,.062797427,-63.173702,-18.198727,-.048474625,16.488796,209.56952,93.377823,-29.240656,-100,-.14723615,35.324142,8.7237463,4273.5313,Inc,Sta,Dec,Inc,Dec,Sta
MAN49,1,-81.529823,568.7522,-209.53165,3072.2815,-91.653793,6.4553771,-64.628891,1356.1912,-.41910857,3.5673199,-66.033813,1.1772156,298.39032,920.53882,.17180049,-13.50211,-9.1039219,-4050.6328,Dec,Inc,Dec,Sta,Inc,Dec
MAN49,2,-81.529823,568.7522,269.97729,3072.2815,-91.653793,-6.1091781,-64.628891,1356.1912,3.1107805,3.5673199,-66.033813,-22.56852,298.39032,920.53882,2.1114974,-13.50211,-9.1039219,-2362.4102,Inc,Dec,Inc,Dec,Inc,Sta
MAN5,1,-75.927864,311.31906,-156.41139,393.17572,-51.06089,.74436182,-58.441063,151.46249,-.16095966,32.939522,11.924781,14.822784,17.332052,148.14059,.0092206523,78.323936,-29.146481,21460.758,Dec,Inc,Dec,Inc,Inc,Inc
MAN5,2,-75.927864,311.31906,154.37878,393.17572,-51.06089,-.47674644,-58.441063,151.46249,.17336783,32.939522,11.924781,7.1337357,17.332052,148.14059,.092470333,78.323936,-29.146481,-14241.191,Inc,Dec,Inc,Inc,Inc,Dec
MAN50,1,-52.658226,346.22324,-52.658226,306.69638,-85.164024,1.0274329,9.2846127,11.59879,.0049517937,13.924052,-43.177673,12.531647,-48.585758,137.21112,-.025912404,-52.73893,69.228317,-24154.43,Dec,Inc,Sta,Inc,Dec,Dec
MAN50,2,-52.658226,346.22324,163.90823,306.69638,-85.164024,-1.1603028,9.2846127,11.59879,.00676037,13.924052,-43.177673,-44.270779,-48.585758,137.21112,.037624568,-52.73893,69.228317,14984.863,Inc,Dec,Inc,Dec,Inc,Inc
MAN52,1,-14.740629,-36.559143,-77.462006,-76.731903,-39.589893,-.99291527,-63.928047,-76.709343,-.50822794,40.295361,-74.432823,48.354431,-63.176521,-90.491119,-.34431204,-33.787731,-49.88311,-35139.242,Dec,Dec,Dec,Inc,Dec,Dec
MAN52,2,-14.740629,-36.559143,-163.79886,-76.731903,-39.589893,-.11920141,-63.928047,-76.709343,-.21998094,40.295361,-74.432823,-125.31096,-63.176521,-90.491119,-.1816048,-33.787731,-49.88311,-34349.887,Dec,Dec,Dec,Dec,Dec,Dec
MAN8,1,-13.698011,27.162531,-19.177216,291.13297,-49.420135,.93578458,592.63263,-31.778376,1.7768352,-50.773556,35.428566,-18.278481,2189.5537,-57.002831,1.2934636,154.73376,-3.0220516,37445.57,Dec,Inc,Inc,Dec,Inc,Inc
MAN8,2,-13.698011,27.162531,32.818527,291.13297,-49.420135,-.62131643,592.63263,-31.778376,-.65992749,-50.773556,35.428566,6.2784805,2189.5537,-57.002831,-.77098489,154.73376,-3.0220516,-1862.9609,Inc,Dec,Dec,Inc,Dec,Sta
MAN9,1,-98.075905,2231.5186,-562.95569,907.63,-97.128593,3.8740301,118.76525,123.31776,.069132015,86.567162,-72.173912,58,-100,.078125,-.058208957,14.559231,-17.53121,8124.0508,Dec,Inc,Inc,Inc,Dec,Inc
MAN9,2,-98.075905,2231.5186,246.45569,907.63,-97.128593,-4.1773643,118.76525,123.31776,.15703404,86.567162,-72.173912,-90.217392,-100,.078125,.078125,14.559231,-17.53121,-11206.66,Inc,Dec,Inc,Dec,Sta,Dec
MANAM1,1,-19.547228,167.61166,-20.329117,43.263855,-98.631607,.12812757,218.147,-100,.043960199,115.24175,-25.327219,70.29747,98.542854,-100,.019858001,-30.984575,28.334015,-18156.961,Dec,Inc,Inc,Inc,Inc,Dec
MANAM1,2,-19.547228,167.61166,140.24216,43.263855,-98.631607,-.4184756,218.147,-100,-.064111836,115.24175,-25.327219,-33.253998,98.542854,-100,-.04000964,-30.984575,28.334015,11459.137,Inc,Dec,Dec,Dec,Dec,Inc
MANAM10,1,-22.242313,119.44027,-41.259491,-75.2985,135.08588,-.13314235,-100,.024015982,-.012903226,-59.57534,311.02466,-73.873421,-100,.010025034,-.012903226,-83.623108,383.58124,-42982.277,Dec,Dec,Dec,Dec,Dec,Dec
MANAM10,2,-22.242313,119.44027,172.28125,-75.2985,135.08588,.05900152,-100,.024015982,.024015982,-59.57534,311.02466,155.90604,-100,.010025034,.010025034,-83.623108,383.58124,32288.801,Inc,Inc,Sta,Inc,Sta,Inc
MANAM13,1,-52.05217,209.37775,-214.71519,88.597816,19.283421,.45104343,-71.97493,870.96112,-.63833618,-21.417725,20.615763,-26.772156,-100,1.4367594,-.23994339,2.467921,-90.593796,862.78516,Dec,Inc,Dec,Dec,Dec,Sta
MANAM13,2,-52.05217,209.37775,414.11737,88.597816,19.283421,.18514675,-71.97493,870.96112,2.1647797,-21.417725,20.615763,20.25042,-100,1.4367594,1.4367594,2.467921,-90.593796,-32453.221,Inc,Inc,Inc,Inc,Sta,Dec
MANAM14,1,123.97948,-57.079422,529.3924,-.45856971,-32.322868,-.0011276305,87.30706,5151.3413,.27167732,2.2395325,-99.591095,2.9113922,273.77524,11896.98,.12642708,74.463402,-61.399326,34253.164,Inc,Sta,Inc,Sta,Inc,Inc
MANAM14,2,123.97948,-57.079422,-545.90326,-.45856971,-32.322868,-.079117984,87.30706,5151.3413,30.024687,2.2395325,-99.591095,-132.36792,273.77524,11896.98,20.534931,74.463402,-61.399326,-49274.902,Dec,Dec,Inc,Dec,Inc,Dec
MANAM15,1,-3.7221801,126.59325,-5.0063324,74.143646,-64.249207,.22160405,151.11627,16.263275,.097029246,-31.170885,97.401299,-29.924049,-100,.040991612,-.064208336,54.360058,33.98782,19569.621,Sta,Inc,Inc,Dec,Dec,Inc
MANAM15,2,-3.7221801,126.59325,163.93025,74.143646,-64.249207,-.33440989,151.11627,16.263275,.026222512,-31.170885,97.401299,64.358833,-100,.040991612,.040991612,54.360058,33.98782,18886.902,Inc,Dec,Inc,Inc,Sta,Inc
MANAM16,1,133.23386,-43.570351,245.81647,170.8718,-68.567184,.31488568,76.694717,-30.900284,.10252872,77.215202,-19.29553,44.012665,.023706069,.66242963,.000010896474,-23.020313,3.4375219,-19797.469,Inc,Inc,Inc,Inc,Sta,Dec
MANAM16,2,133.23386,-43.570351,-187.49039,170.8718,-68.567184,-.34226513,76.694717,-30.900284,-.072990462,77.215202,-19.29553,-19.490929,.023706069,.66242963,.00030455738,-23.020313,3.4375219,2275.7266,Dec,Dec,Dec,Dec,Sta,Sta
MANAM17,1,-76.018257,1330.3372,-111.74683,5404.1865,-97.029427,12.86711,1144.2118,-90.084305,2.7618906,267.08859,35.15522,77.455696,.32788348,-56.849468,.32788348,-33.131535,92.588112,-15240.506,Dec,Inc,Inc,Inc,Sta,Dec
MANAM17,2,-76.018257,1330.3372,468.98596,5404.1865,-97.029427,-12.715906,1144.2118,-90.084305,-2.7054749,267.08859,35.15522,37.424736,.32788348,-56.849468,-.18640001,-33.131535,92.588112,28479.635,Inc,Dec,Dec,Inc,Dec,Inc
MANAM2,1,-23.583252,-34.219185,-38.322784,40.80682,-94.631264,.12555945,-64.887421,-100,-.17010356,13.924052,-76.101913,14.620255,-87.09877,-100,-.03732805,-8.9037752,49.149506,-3668.3555,Dec,Inc,Dec,Inc,Dec,Sta
MANAM2,2,-23.583252,-34.219185,-42.492432,40.80682,-94.631264,-.40999162,-64.887421,-100,-.092048272,13.924052,-76.101913,-91.033295,-87.09877,-100,-.0055291001,-8.9037752,49.149506,18446.617,Dec,Dec,Dec,Dec,Dec,Inc
MANAM20,1,101.43655,38.882412,199.32281,464.38373,-56.398186,.75624824,75.454361,-36.814796,.097106487,87.121635,16.136057,100.18988,827.40167,-46.937794,.20145431,231.70102,-41.996185,63486.078,Inc,Inc,Inc,Inc,Inc,Inc
MANAM20,2,101.43655,38.882412,153.90546,464.38373,-56.398186,-.51835465,75.454361,-36.814796,-.083128601,87.121635,16.136057,34.72316,827.40167,-46.937794,-.10598654,231.70102,-41.996185,-38168.688,Inc,Dec,Dec,Inc,Dec,Dec
MANAM21,1,-12.418748,20.69817,-41.354431,-17.318169,-21.567427,-.037704721,-70.14312,-77.507965,-.4455657,28.914061,271.30264,21.974686,-89.065529,328.16879,-.073561102,4.3344817,-37.807705,1430.3789,Dec,Dec,Dec,Inc,Dec,Sta
MANAM21,2,-12.418748,20.69817,60.365295,-17.318169,-21.567427,-.038824171,-70.14312,-77.507965,-.14700004,28.914061,271.30264,265.80792,-89.065529,328.16879,.029636949,4.3344817,-37.807705,-13017.336,Inc,Dec,Dec,Inc,Inc,Dec
MANAM22,1,64.326813,-33.805866,88.449371,-72.244904,667.55219,-.18547237,-56.960453,841.66907,-.093342289,33.352955,-7.4011426,14.34177,-83.696701,916.60236,-.078762494,-17.102674,-13.110606,-7696.2031,Inc,Dec,Dec,Inc,Dec,Dec
MANAM22,2,64.326813,-33.805866,-76.38414,-72.244904,667.55219,.47566366,-56.960453,841.66907,.59362751,33.352955,-7.4011426,-4.2439461,-83.696701,916.60236,.14062664,-17.102674,-13.110606,-4890.7539,Dec,Inc,Inc,Sta,Inc,Dec
MANAM23,1,-74.386513,335.78232,-206.05063,-45.052101,221.66389,-.065870404,-100,.87879151,-.69193548,-54.267048,86.152969,-16.822784,-100,.37295255,-.17580645,-58.444077,528.3139,-32845.57,Dec,Dec,Dec,Dec,Dec,Dec
MANAM23,2,-74.386513,335.78232,238.23541,-45.052101,221.66389,.17808253,-100,.87879151,.87879151,-54.267048,86.152969,12.214091,-100,.37295255,.37295255,-58.444077,528.3139,123384.7,Inc,Inc,Sta,Inc,Sta,Inc
MANAM24,1,84.52198,316.60864,155.94305,-1.7280593,-45.904232,-.0042147785,-100,.040024318,-.27188298,-43.220543,444.98178,-44.949364,-100,.010977135,-.061183594,59.08313,-22.440388,43721.516,Inc,Sta,Dec,Dec,Dec,Inc
MANAM24,2,84.52198,316.60864,1077.8721,-1.7280593,-45.904232,-.11002678,-100,.040024318,.040024318,-43.220543,444.98178,262.76459,-100,.010977135,.010977135,59.08313,-22.440388,-26417.164,Inc,Dec,Sta,Inc,Sta,Dec
MANAM25,1,24.195295,2.2733052,21.170883,14.775236,8.5027895,.046436459,-65.525208,555.16693,-.16625454,208.72012,-84.742996,93.924057,-37.361183,200.71689,-.024999443,-17.9335,47.340763,-7496.2031,Inc,Inc,Dec,Inc,Dec,Dec
MANAM25,2,24.195295,2.2733052,2.4704208,14.775236,8.5027895,.030671448,-65.525208,555.16693,.48561299,208.72012,-84.742996,-117.72841,-37.361183,200.71689,.084127352,-17.9335,47.340763,16239.68,Sta,Sta,Inc,Dec,Inc,Inc
MANAM26,1,61.929783,33.321575,98.468353,275.22437,-70.47139,.86548543,-91.382225,5195.4253,-.17470758,56.540081,-72.634575,67.848099,-48.068283,2828.323,-.0090128034,-84.495544,121.93343,-142797.47,Inc,Inc,Dec,Inc,Dec,Dec
MANAM26,2,61.929783,33.321575,85.792511,275.22437,-70.47139,-.83152771,-91.382225,5195.4253,.85598481,56.540081,-72.634575,-136.44266,-48.068283,2828.323,.27539939,-84.495544,121.93343,31949.645,Inc,Dec,Inc,Dec,Inc,Inc
MANAM28,1,-96.325027,4232.7021,-134.37341,1168.1875,-97.619278,4.5638866,-26.548801,-51.994946,-.045181021,44.041904,-23.237816,25.544304,-100,.034582589,-.083974145,-48.638081,36.837303,-18579.746,Dec,Inc,Dec,Inc,Dec,Dec
MANAM28,2,-96.325027,4232.7021,216.99298,1168.1875,-97.619278,-4.8366127,-26.548801,-51.994946,-.06499368,44.041904,-23.237816,-19.413872,-100,.034582589,.034582589,-48.638081,36.837303,7227.5723,Inc,Dec,Dec,Dec,Sta,Inc
MANAM3,1,69.695442,88.830605,70.392395,-6.5973787,118.01123,-.013064116,638.7583,53.612263,.73083127,-66.370331,115.57591,-28.539242,-100,.83245832,-.051119074,-38.941124,18.924734,-18769.621,Inc,Sta,Inc,Dec,Dec,Dec
MANAM3,2,69.695442,88.830605,152.2489,-6.5973787,118.01123,.21826848,638.7583,53.612263,.45315528,-66.370331,115.57591,16.713154,-100,.83245832,.83245832,-38.941124,18.924734,5569.6211,Inc,Inc,Inc,Inc,Sta,Inc
MANAM30,1,-64.870872,60.891575,-363.60126,101.73193,-55.796646,.27225319,-30.667721,-80.111084,-.11810797,-11.615789,-54.012398,-19.746841,-66.256973,6.4540744,-.083447814,184.90871,-56.768089,118711.39,Dec,Inc,Dec,Dec,Dec,Inc
MANAM30,2,-64.870872,60.891575,119.89474,101.73193,-55.796646,-.30123013,-30.667721,-80.111084,-.21390741,-11.615789,-54.012398,-81.155334,-66.256973,6.4540744,.0027428456,184.90871,-56.768089,-103835.3,Inc,Dec,Dec,Dec,Sta,Dec
MANAM31,1,20.518101,54.724625,110.28479,424.40256,-79.163673,.31583446,691.51953,-100,1.1648811,-77.396019,-98.56884,-130.02531,324.24249,-100,.063690484,-16.027113,83.460197,-8141.7734,Inc,Inc,Inc,Dec,Inc,Dec
MANAM31,2,20.518101,54.724625,354.4978,424.40256,-79.163673,-.30893868,691.51953,-100,-1.3333335,-77.396019,-98.56884,-37.431202,324.24249,-100,-.083333343,-16.027113,83.460197,35602.641,Inc,Dec,Dec,Dec,Dec,Inc
MANAM32,1,268.28232,-36.18782,682.7785,115.61387,84.6735,.2680243,240.77596,-8.3675251,.74452722,3.1732221,21.949217,2.316452,-49.931736,740.83356,-.050282691,12.178091,3.2439506,7063.293,Inc,Inc,Inc,Sta,Dec,Inc
MANAM32,2,268.28232,-36.18782,-339.18066,115.61387,84.6735,.42324167,240.77596,-8.3675251,-.088172555,3.1732221,21.949217,16.531372,-49.931736,740.83356,.37352958,12.178091,3.2439506,2110.6211,Dec,Inc,Sta,Inc,Inc,Sta
MANAM33,1,9.6609163,-23.580193,18.645569,513.9054,214.88774,.74556226,44.172333,789.17639,.061990768,-41.674782,-74.196121,-54.177216,271.70984,927.4389,.088702813,145.64873,-21.873905,46607.594,Sta,Inc,Inc,Dec,Inc,Inc
MANAM33,2,9.6609163,-23.580193,-49.906433,513.9054,214.88774,1.9138761,44.172333,789.17639,1.5967345,-41.674782,-74.196121,-56.257568,271.70984,927.4389,1.1254375,145.64873,-21.873905,-17194.551,Dec,Inc,Inc,Dec,Inc,Dec
MANAM36,1,30.8957,260.45627,117.8671,1906.1775,-71.010765,.99930668,-63.629269,5766.5537,-.16305,394.46201,-73.895653,252.45569,148.53333,1192.9498,.055699997,499.74072,-54.144669,165913.92,Inc,Inc,Dec,Inc,Inc,Inc
MANAM36,2,30.8957,260.45627,1300.6329,1906.1775,-71.010765,-.7468425,-63.629269,5766.5537,5.3744278,394.46201,-73.895653,-233.84698,148.53333,1192.9498,1.1118293,499.74072,-54.144669,-107809.57,Inc,Dec,Inc,Dec,Inc,Dec
MANAM37,1,17.447058,101.39063,26.955704,327.48535,-50.07243,.61469746,71.488647,-39.282967,.16625091,12.79385,80.653046,10.746834,-21.025314,-1.4248382,-.016574815,140.7892,-56.497799,50402.531,Inc,Inc,Inc,Inc,Dec,Inc
MANAM37,2,17.447058,101.39063,183.97908,327.48535,-50.07243,-.40178102,71.488647,-39.282967,-.15666306,12.79385,80.653046,76.416206,-21.025314,-1.4248382,-.00088707358,140.7892,-56.497799,-48702.531,Inc,Dec,Dec,Inc,Sta,Dec
MANAM38,1,-37.854649,187.08629,-43.911392,-94.30719,-66.946136,-19.349234,-16.727608,-57.324223,-.045131087,537.97467,-33.894062,134.49367,-100,.068170182,-.26980001,27.727818,-42.240204,24511.391,Dec,Dec,Dec,Inc,Dec,Inc
MANAM38,2,-37.854649,187.08629,134.8679,-94.30719,-66.946136,-.78193557,-16.727608,-57.324223,-.12878971,537.97467,-33.894062,-54.058884,-100,.068170182,.068170182,27.727818,-42.240204,-47694,Inc,Dec,Dec,Dec,Sta,Dec
MANAM39,1,75.490997,-5.5908175,113.61395,-60.588978,12.190294,-.86555684,-71.320328,182.37206,-.74044633,4.0348134,-28.822945,3.8734207,-47.572311,393.24429,-.088196404,-50.677414,78.625916,-25946.836,Inc,Dec,Dec,Sta,Dec,Dec
MANAM39,2,75.490997,-5.5908175,-14.766129,-60.588978,12.190294,.068633139,-71.320328,182.37206,.5430162,4.0348134,-28.822945,-28.786461,-47.572311,393.24429,.3822256,-50.677414,78.625916,19855.531,Sta,Inc,Inc,Dec,Inc,Inc
MANAM4,1,299.41974,-75.413963,953.65186,-40.010056,257.95306,-.064694434,1422.8452,-9.0930147,.73709309,-45.991562,-54.71722,-55.189873,1350.5735,118.39845,.30573606,121.519,-51.201286,44232.914,Inc,Dec,Inc,Dec,Inc,Inc
MANAM4,2,299.41974,-75.413963,-959.38013,-40.010056,257.95306,.25021708,1422.8452,-9.0930147,-.071734548,-45.991562,-54.71722,-35.462303,1350.5735,118.39845,.38878918,121.519,-51.201286,-41285.09,Dec,Inc,Sta,Dec,Inc,Dec
MANAM41,1,81.080093,133.36447,197.83542,25.391375,-77.552956,.088453561,-20.946554,37.617565,-.069819182,36.075951,-47.246803,51.949371,-100,.25073719,-.12966903,106.71236,-37.88929,46526.586,Inc,Inc,Dec,Inc,Dec,Inc
MANAM41,2,81.080093,133.36447,589.25146,25.391375,-77.552956,-.33876234,-20.946554,37.617565,.099122822,36.075951,-47.246803,-92.579811,-100,.25073719,.25073719,106.71236,-37.88929,-34148.324,Inc,Dec,Inc,Dec,Sta,Dec
MANAM42,1,61.648994,74.16983,91.240509,35.2136,-19.693739,.099930495,167.69423,-92.246185,.55485475,-51.867481,65.661346,-42.012661,2990.405,-96.583992,.28603193,66.604614,-46.484764,40762.023,Inc,Inc,Inc,Dec,Inc,Inc
MANAM42,2,61.648994,74.16983,177.44427,35.2136,-19.693739,-.075567693,167.69423,-92.246185,-.81705004,-51.867481,65.661346,25.599613,2990.405,-96.583992,-.2854993,66.604614,-46.484764,-47396.805,Inc,Dec,Dec,Inc,Dec,Dec
MANAM43,1,-54.156685,141.37463,-120.22784,154.74973,51.400921,.19517983,36.176628,.58129853,.055987641,-61.121159,244.47676,-51.341774,.01827815,175.01874,.01827815,-38.779133,86.672966,-16597.469,Dec,Inc,Inc,Dec,Sta,Dec
MANAM43,2,-54.156685,141.37463,143.88002,154.74973,51.400921,.16515422,36.176628,.58129853,.0012250841,-61.121159,244.47676,79.841774,.01827815,175.01874,.031990185,-38.779133,86.672966,22710.512,Inc,Inc,Sta,Inc,Inc,Inc
MANAM45,1,-38.742477,399.91675,-59.082275,366.56549,-76.158562,.74514949,384.80399,226.0621,.062929735,97.833176,-84.170876,224.03796,-23.053532,4992.875,-.00074999477,-49.473461,65.713196,-35324.051,Dec,Inc,Inc,Inc,Dec,Dec
MANAM45,2,-38.742477,399.91675,373.59314,366.56549,-76.158562,-.72230923,384.80399,226.0621,.17922983,97.833176,-84.170876,-381.32602,-23.053532,4992.875,.12498566,-49.473461,65.713196,23706.66,Inc,Dec,Inc,Dec,Inc,Inc
MANAM47,1,111.13229,-38.320034,202.81644,1406.7567,159.59464,.61666048,984.87885,-4.4749269,.4746404,72.716179,-51.47327,60.354431,.11587007,61.075058,.11587007,34.143608,-20.404825,15432.91,Inc,Inc,Inc,Inc,Sta,Inc
MANAM47,2,111.13229,-38.320034,-147.6534,1406.7567,159.59464,1.0541164,984.87885,-4.4749269,-.023396403,72.716179,-51.47327,-73.789215,.11587007,61.075058,.070767716,34.143608,-20.404825,-12372.039,Dec,Inc,Sta,Dec,Inc,Dec
MANAM48,1,43.208015,-2.0090129,57.898743,448.92545,-49.93145,1.5913402,219.80199,505.04169,.48701379,48.261322,-89.045097,41.98735,215.51599,416.93048,.17569941,-66.772156,60.894318,-49144.305,Inc,Inc,Inc,Inc,Inc,Dec
