HHID_panel,time,panelvar,annualincome,dsr,loanamount,assets_noland,dar,isr,ihs_isr,ihs_dar,ihs_dsr,ihs_loanamount,ihs_annualincome,ihs_assets_noland,euc_annualincome,sbd_annualincome,euc_assets_noland,sbd_assets_noland,euc_loanamount,sbd_loanamount,euc_dsr,sbd_dsr,euc_isr,sbd_isr,euc_dar,sbd_dar,year
ORA51,1,ORA51,36,1.6352119,175,261.5,.66921598,.5899657,7.0732121,7.1992545,8.0926752,12.765689,11.184422,13.167336,2,Sta-Dec,1,Dec-Inc,1,Dec-Inc,2,Dec-Dec,1,5,3,Dec-Dec,2010
ORA51,2,ORA51,24.683544,.13666667,6.3000002,100,.063000001,.059743591,4.7832789,4.8363447,5.6107054,9.441452,10.807039,12.206073,2,Sta-Dec,1,Dec-Inc,1,Dec-Inc,2,Dec-Dec,1,5,3,Dec-Dec,2016
ORA51,3,ORA51,13.206521,.18518521,8,255.43478,.031319149,0,0,4.1376314,5.9145107,9.6803436,10.181613,13.143869,2,Sta-Dec,1,Dec-Inc,1,Dec-Inc,2,Dec-Dec,1,5,3,Dec-Dec,2020
ORA9,1,ORA9,96,3.998246,1085,465.5,2.330827,.25738364,6.2437186,8.4471254,8.9867582,14.590238,12.165251,13.744015,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Sta-Dec,2,3,1,Dec-Dec,2010
ORA9,2,ORA9,37.974682,2.1093893,332.29999,1316.4558,.25242019,.44272235,6.7860913,6.224246,8.3473015,13.40694,11.237823,14.783601,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Sta-Dec,2,3,1,Dec-Dec,2016
ORA9,3,ORA9,222.82608,.010019449,214.5,568.47827,.37732312,.010019449,3.0001562,6.6262507,3.0001562,12.969213,13.007294,13.943866,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Sta-Dec,2,3,1,Dec-Dec,2020
SEM12,1,SEM12,90,.22427776,55,158,.34810126,.079833336,5.0731277,6.5456429,6.1060376,11.608235,12.100712,12.663498,3,Inc-Dec,3,Inc-Inc,1,Inc-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2010
SEM12,2,SEM12,150.75949,0,63.299999,291.51898,.21713851,0,0,6.073688,0,11.748788,12.616589,13.276008,3,Inc-Dec,3,Inc-Inc,1,Inc-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2016
SEM12,3,SEM12,82.608696,.017763158,38.5,308.04346,.12498236,0,0,5.5213356,3.5710652,11.251561,12.015018,13.331143,3,Inc-Dec,3,Inc-Inc,1,Inc-Inc,3,Dec-Inc,1,1,3,Dec-Dec,2020
SEM27,1,SEM27,105,.47137916,108,173,.62427747,.14923181,5.6986594,7.1297426,6.8488111,12.283033,12.254863,12.754194,2,Sta-Dec,1,Dec-Dec,1,Dec-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2010
SEM27,2,SEM27,41.20253,.10300472,39.299999,129.3038,.30393538,.026199808,3.9592633,6.409965,5.3279457,11.272127,11.319402,12.463067,2,Sta-Dec,1,Dec-Dec,1,Dec-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2016
SEM27,3,SEM27,15.923913,.7989431,50.700001,156.73912,.32346743,.26195708,6.2613316,6.4722481,7.3764372,11.526829,10.368725,12.655485,2,Sta-Dec,1,Dec-Dec,1,Dec-Inc,4,Inc-Inc,2,2,1,Dec-Dec,2020
SEM28,1,SEM28,49,.98821086,115,612.5,.18775511,.17704256,5.8695455,5.9282928,7.5890436,12.345835,11.492723,14.018452,3,Inc-Dec,4,Dec-Dec,1,Dec-Inc,1,Sta-Dec,1,5,3,Dec-Dec,2010
SEM28,2,SEM28,224.62025,.043619532,37.400002,380.50635,.098290078,.011357213,3.1249328,5.281096,4.4687834,11.222573,13.015314,13.542405,3,Inc-Dec,4,Dec-Dec,1,Dec-Inc,1,Sta-Dec,1,5,3,Dec-Dec,2016
SEM28,3,SEM28,116.25,0,50.200001,512.17395,.09801358,0,0,5.2782793,0,11.516917,12.356646,13.839567,3,Inc-Dec,4,Dec-Dec,1,Dec-Inc,1,Sta-Dec,1,5,3,Dec-Dec,2020
SEM30,1,SEM30,89,.080175407,73,398,.1834171,.080175407,5.0774031,5.9049172,5.0774031,11.891362,12.089539,13.587355,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,5,Inc-Inc,1,3,3,Dec-Dec,2010
SEM30,2,SEM30,203.48102,.51675981,294.29999,1126.3923,.26127663,.13792568,5.6198754,6.2587304,6.9407263,13.285502,12.916475,14.627678,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,5,Inc-Inc,1,3,3,Dec-Dec,2016
SEM30,3,SEM30,57.391304,.46392518,63.5,705.43475,.090015411,.0094696973,2.9440203,5.1931591,6.8328714,11.751943,11.650795,14.159717,1,Inc-Dec,4,Inc-Inc,3,Inc-Dec,5,Inc-Inc,1,3,3,Dec-Dec,2020
SEM31,1,SEM31,42,.2267857,103,499,.20641284,.2267857,6.1171575,6.0230312,6.1171575,12.235631,11.338573,13.813509,1,Inc-Dec,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,3,Dec-Dec,2010
SEM31,2,SEM31,165.31647,.057427254,69.599998,570.44305,.12201042,.057427254,4.743742,5.4972706,4.743742,11.843667,12.708764,13.947316,1,Inc-Dec,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,3,Dec-Dec,2016
SEM31,3,SEM31,21.847826,1.6512115,86.400002,499.18478,.1730822,.65078443,7.1713262,5.8469219,8.1024122,12.05989,10.685004,13.813879,1,Inc-Dec,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,2,3,Dec-Dec,2020
SEM35,1,SEM35,72,.4861111,95,75,1.2666667,.4861111,6.8795853,7.8372912,6.8795853,12.154779,11.877568,11.91839,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2010
SEM35,2,SEM35,88.101265,.38871449,89.800003,430.37976,.20865293,.13068318,5.5659375,6.0338249,6.6559939,12.098488,12.07939,13.66557,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2016
SEM35,3,SEM35,47.826088,1.5477878,190.89999,428.75,.4452478,.45640513,6.8165293,6.7917795,8.0377293,12.852653,11.468473,13.661777,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2020
SEM37,1,SEM37,660,.20204188,340,322.5,1.0542636,.062319182,4.8254809,7.6537452,6.0016284,13.429848,14.093143,13.377006,1,Dec-Sta,4,Dec-Dec,3,Inc-Dec,3,Dec-Inc,3,1,1,Dec-Dec,2010
SEM37,2,SEM37,37.974682,0,316.5,457.59494,.69165975,0,0,7.2322416,0,13.358226,11.237823,13.726887,1,Dec-Sta,4,Dec-Dec,3,Inc-Dec,3,Dec-Inc,3,1,1,Dec-Dec,2016
SEM37,3,SEM37,67.934784,.91153437,167.60001,270,.62074077,.13904762,5.6279764,7.1240616,7.5082769,12.722483,11.81945,13.199325,1,Dec-Sta,4,Dec-Dec,3,Inc-Dec,3,Dec-Inc,3,1,1,Dec-Dec,2020
SEM39,1,SEM39,34,.15294117,64,154,.41558442,.1235294,5.5096426,6.7228346,5.7232113,11.759786,11.127263,12.637856,2,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2010
SEM39,2,SEM39,26.455696,1.3309131,94.900002,156.07596,.60803729,.45878452,6.8217292,7.103384,7.8867679,12.153727,10.876374,12.651245,2,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2016
SEM39,3,SEM39,15.652173,1.8766015,181.60001,562.22827,.32300049,1.7766118,8.1756105,6.4708033,8.2303648,12.802709,10.351512,13.932811,2,Inc-Dec,3,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Dec,2020
SEM41,1,SEM41,57,.18614578,35,114,.30701753,0,0,6.4200549,5.9196844,11.156251,11.643953,12.337101,1,Sta-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Dec,2010
SEM41,2,SEM41,45.379745,.052301254,107.6,439.55698,.24479192,.052301254,4.650259,6.1935601,4.650259,12.279324,11.415968,13.686669,1,Sta-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Dec,2016
SEM41,3,SEM41,19.347826,.50561798,111.4,355.43478,.31341895,.50561798,6.9189296,6.4406905,6.9189296,12.31403,10.563482,13.474244,1,Sta-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Dec,2020
SEM42,1,SEM42,84,1.4755462,300,286,1.048951,.57611358,7.0494528,7.6486936,7.9899306,13.304685,12.031719,13.256894,3,Dec-Inc,3,Dec-Inc,3,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2010
SEM42,2,SEM42,46.771519,1.0015997,126.6,254.05063,.49832585,.29597011,6.3834085,6.9044023,7.6025009,12.441935,11.446177,13.138436,3,Dec-Inc,3,Dec-Inc,3,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2016
SEM42,3,SEM42,109.78261,.19473739,167.39999,772.28259,.21676002,.03691062,4.3018298,6.0719433,5.9648056,12.721289,12.299404,14.250253,3,Dec-Inc,3,Dec-Inc,3,Dec-Inc,2,Dec-Dec,2,3,1,Dec-Dec,2020
SEM43,1,SEM43,168,.69544202,420,353,1.1898017,.12797619,5.5450068,7.7746892,7.2376952,13.641157,12.724867,13.467371,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,1,Dec-Dec,2010
SEM43,2,SEM43,200,.080962382,582.29999,981.64557,.59318763,.080962382,5.0871701,7.0786586,5.0871701,13.967888,12.89922,14.490132,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,1,Dec-Dec,2016
SEM43,3,SEM43,220.63043,.1445338,172.89999,916.28259,.18869725,0,0,5.9332981,5.6666727,12.753615,12.997392,14.421227,3,Dec-Inc,4,Inc-Inc,3,Inc-Dec,2,Dec-Dec,1,5,1,Dec-Dec,2020
SEM45,1,SEM45,70,.90372586,80,159.5,.50156742,.15428571,5.7319641,6.9108863,7.4996734,11.982929,11.849398,12.672946,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2010
SEM45,2,SEM45,240.25317,.13089027,178.39999,193.5443,.92175275,.0055455798,2.4141803,7.5194244,5.5675211,12.78493,13.082596,12.866409,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2016
SEM45,3,SEM45,120.48913,.28280517,348.89999,917.82611,.38013735,.063148402,4.8386974,6.6336818,6.3379087,13.455688,12.392462,14.422911,3,Inc-Dec,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,3,2,1,Dec-Dec,2020
ELA30,1,ELA30,80,.1415,74,195,.37948719,.079000004,5.0626349,6.6319699,5.6454592,11.904967,11.982929,12.873902,4,Dec-Inc,3,Inc-Inc,4,Dec-Inc,3,Dec-Inc,3,2,2,Dec-Inc,2010
ELA30,2,ELA30,45.34177,.0063930769,22.200001,394.17722,.056319848,.0063930769,2.5544243,4.7242732,2.5544243,10.700994,11.415132,13.577703,4,Dec-Inc,3,Inc-Inc,4,Dec-Inc,3,Dec-Inc,3,2,2,Dec-Inc,2016
ELA30,3,ELA30,68.400002,.57959712,148.7,444.34781,.33464774,.03496059,4.2475729,6.506228,7.055481,12.602834,11.826275,13.69751,4,Dec-Inc,3,Inc-Inc,4,Dec-Inc,3,Dec-Inc,3,2,2,Dec-Inc,2020
ELA6,1,ELA6,88,.0068181823,42,132,.31818181,.0068181823,2.6180751,6.4557729,2.6180751,11.338573,12.078239,12.483705,2,Dec-Sta,1,Dec-Inc,4,Dec-Inc,5,INC-INC,2,4,1,Dec-Inc,2010
ELA6,2,ELA6,14.303798,.81186175,23.1,141.01266,.16381508,.13590723,5.6051331,5.7918949,7.3924775,10.740735,10.261428,12.549752,2,Dec-Sta,1,Dec-Inc,4,Dec-Inc,5,INC-INC,2,4,1,Dec-Inc,2016
ELA6,3,ELA6,15.48913,3.9421368,95.099998,235.32608,.40412009,1.098606,7.6949449,6.6948609,8.9726257,12.155831,10.341041,13.061874,2,Dec-Sta,1,Dec-Inc,4,Dec-Inc,5,INC-INC,2,4,1,Dec-Inc,2020
GOV23,1,GOV23,105,.01395238,35,73.5,.47619048,.01395238,3.3300791,6.8589664,3.3300791,11.156251,12.254863,11.898188,3,Dec-Inc,4,Inc-Inc,1,Dec-Inc,3,Inc-Inc,1,1,2,Dec-Inc,2010
GOV23,2,GOV23,100.50633,.0093768025,12.7,1027.2152,.012363524,0,0,3.2095292,2.9342172,10.142505,12.211123,14.535509,3,Dec-Inc,4,Inc-Inc,1,Dec-Inc,3,Inc-Inc,1,1,2,Dec-Inc,2016
GOV23,3,GOV23,264.61957,.011444894,23.799999,263.96741,.090162642,0,0,5.1947932,3.1325941,10.770588,13.179195,13.176728,3,Dec-Inc,4,Inc-Inc,1,Dec-Inc,3,Inc-Inc,1,1,2,Dec-Inc,2020
GOV29,1,GOV29,55,.6956743,240,593.5,.4043808,.17612769,5.8643646,6.6955056,7.2380295,13.081541,11.608235,13.986939,1,Inc-Dec,4,Dec-Dec,2,Dec-Inc,1,Dec-Inc,1,1,2,Dec-Inc,2010
GOV29,2,GOV29,189.87341,0,.001,779.74683,0,0,0,0,0,.88137358,12.84726,14.259871,1,Inc-Dec,4,Dec-Dec,2,Dec-Inc,1,Dec-Inc,1,1,2,Dec-Inc,2016
GOV29,3,GOV29,22.391304,0,65.199997,449.45651,.14506409,0,0,5.6703348,0,11.778362,10.709575,13.708941,1,Inc-Dec,4,Dec-Dec,2,Dec-Inc,1,Dec-Inc,1,1,2,Dec-Inc,2020
GOV32,1,GOV32,119,.13071428,74.800003,363,.20606062,.11390757,5.4285536,6.0213237,5.5661755,11.91572,12.380026,13.495305,2,Dec-Sta,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2010
GOV32,2,GOV32,1.7721518,0,10.1,344.43039,.029323779,0,0,4.0718365,0,9.9134378,8.1730967,13.442795,2,Dec-Sta,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2016
GOV32,3,GOV32,1.0869565,18.9,19,46.52174,.4084112,1.4,7.9373746,6.7054234,10.540065,10.545341,7.6842842,11.440823,2,Dec-Sta,1,Dec-Dec,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2020
KAR2,1,KAR2,53,.1893585,30,252.5,.11881188,.076150939,5.0259075,5.4707065,5.9367962,11.0021,11.571195,13.132314,3,Dec-Inc,3,Inc-Inc,4,Dec-Inc,2,Dec-Dec,1,3,2,Dec-Inc,2010
KAR2,2,KAR2,73.037979,.1057019,15,344.68353,.043518174,.01204506,3.1835206,4.4664578,5.3537927,10.308952,11.891882,13.443529,3,Dec-Inc,3,Inc-Inc,4,Dec-Inc,2,Dec-Dec,1,3,2,Dec-Inc,2016
KAR2,3,KAR2,1062.5,.014910486,75.300003,306.19568,.24592118,.010562661,3.0527058,6.1981626,3.3963344,11.922382,14.569283,13.325127,3,Dec-Inc,3,Inc-Inc,4,Dec-Inc,2,Dec-Dec,1,3,2,Dec-Inc,2020
KAR29,1,KAR29,44,0,30,214,.14018692,0,0,5.6361365,0,11.0021,11.385092,12.966879,4,Dec-Inc,1,Dec-Inc,2,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2010
KAR29,2,KAR29,27.721518,0,.001,120.25317,0,0,0,0,0,.88137358,10.923111,12.390502,4,Dec-Inc,1,Dec-Inc,2,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2016
KAR29,3,KAR29,124.58967,.1686549,176.5,251.19566,.70263952,.033034537,4.1909299,7.2479916,5.8210106,12.774223,12.425928,13.127134,4,Dec-Inc,1,Dec-Inc,2,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2020
KAR3,1,KAR3,56,.59785712,50,240,.20833331,.13357143,5.5877976,6.0322924,7.0864997,11.512925,11.626254,13.081541,1,Sta-Dec,4,Inc-Inc,2,Dec-Inc,3,Dec-Inc,1,1,2,Dec-Inc,2010
KAR3,2,KAR3,192.1519,0,.001,1139.2405,0,0,0,0,0,.88137358,12.859189,14.63902,1,Sta-Dec,4,Inc-Inc,2,Dec-Inc,3,Dec-Inc,1,1,2,Dec-Inc,2016
KAR3,3,KAR3,16.913044,.096401021,68.5,384.78262,.17802259,0,0,5.8750658,5.2616911,11.827736,10.428988,13.553581,1,Sta-Dec,4,Inc-Inc,2,Dec-Inc,3,Dec-Inc,1,1,2,Dec-Inc,2020
KAR33,1,KAR33,85,.25436738,34,165.5,.20543806,.0011764707,1.0008224,6.0182977,6.2319307,11.127263,12.043553,12.709873,4,Dec-Sta,1,Dec-Inc,4,Dec-Inc,4,Inc-Inc,3,1,1,Dec-Inc,2010
KAR33,2,KAR33,23.734177,.13333334,10.7,77.151901,.13868745,0,0,5.6253829,5.5860138,9.9711466,10.767818,11.946679,4,Dec-Sta,1,Dec-Inc,4,Dec-Inc,4,Inc-Inc,3,1,1,Dec-Inc,2016
KAR33,3,KAR33,31.413044,1.5156167,188.2,180.10869,1.0449246,.90747827,7.5038171,7.6448474,8.0167246,12.838408,11.048125,12.794463,4,Dec-Sta,1,Dec-Inc,4,Dec-Inc,4,Inc-Inc,3,1,1,Dec-Inc,2020
KAR8,1,KAR8,23,.2888594,14,84,.16666669,0,0,5.8091521,6.3590903,10.23996,10.736397,12.031719,4,Inc-Dec,1,Dec-Inc,1,Dec-Inc,2,Inc-Inc,3,1,3,Dec-Inc,2010
KAR8,2,KAR8,53.164558,.023009252,5.6999998,74.177216,.076843001,0,0,5.0349541,3.8295155,9.3413687,11.574294,11.907359,4,Inc-Dec,1,Dec-Inc,1,Dec-Inc,2,Inc-Inc,3,1,3,Dec-Inc,2016
KAR8,3,KAR8,44.217392,.19576293,45.799999,204.94565,.22347388,.19576293,5.970058,6.1024466,5.970058,11.425186,11.39002,12.923647,4,Inc-Dec,1,Dec-Inc,1,Dec-Inc,2,Inc-Inc,3,1,3,Dec-Inc,2020
KOR16,1,KOR16,26,.64911544,52,272,.19117647,.34142306,6.5262718,5.9463511,7.1687584,11.552146,10.858999,13.206704,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,2,1,Dec-Inc,2010
KOR16,2,KOR16,28.357595,.012989622,107.6,479.55698,.22437376,.012989622,3.2587762,6.1064653,3.2587762,12.279324,10.945797,13.773766,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,2,1,Dec-Inc,2016
KOR16,3,KOR16,100.04348,.16404702,440.20001,392.55435,1.1213734,.14136338,5.6444936,7.715457,5.7933097,13.688131,12.206508,13.573578,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,2,Dec-Dec,2,2,1,Dec-Inc,2020
KOR39,1,KOR39,42,.40238094,51,361.5,.14107884,.02142857,3.7584162,5.6424785,6.6905479,11.532728,11.338573,13.491164,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2010
KOR39,2,KOR39,6.1518989,1.6026282,54.5,382.27847,.14256623,1.6026282,8.0725479,5.652966,8.0725479,11.599103,9.4176636,13.547051,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2016
KOR39,3,KOR39,51.902172,1.0387936,361.20001,623.65167,.57916945,.22668354,6.1167068,7.0547428,7.6389627,13.490335,11.550263,14.036494,4,Dec-Inc,4,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2020
KUV37,1,KUV37,85,.035176471,40,86,.46511632,.035176471,4.2537265,6.8354359,4.2537265,11.289782,12.043553,12.05525,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,3,Inc-Inc,2,2,1,Dec-Inc,2010
KUV37,2,KUV37,74.746834,.011673737,190.8,579.62024,.32918108,.011673737,3.1523182,6.4897575,3.1523182,12.852128,11.915009,13.963276,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,3,Inc-Inc,2,2,1,Dec-Inc,2016
KUV37,3,KUV37,212.26086,.47445095,358.60001,352.98914,1.0158952,.45093641,6.8044748,7.616673,6.8553066,13.48311,12.958718,13.46734,3,Dec-Inc,3,Inc-Inc,3,Inc-Inc,3,Inc-Inc,2,2,1,Dec-Inc,2020
KUV40,1,KUV40,55,.39315942,95,167.5,.56716418,.090545453,5.1990294,7.0337968,6.6673641,12.154779,11.608235,12.721886,4,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Inc,2010
KUV40,2,KUV40,63.569622,.1529799,95,403.86075,.23522958,.1529799,5.7234645,6.1537137,5.7234645,12.154779,11.753038,13.601973,4,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Inc,2016
KUV40,3,KUV40,65.695648,.44329098,118.8,198.86304,.59739608,.061722212,4.8158565,7.0857282,6.787375,12.378344,11.785935,12.893518,4,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,1,Dec-Inc,2020
MAN22,1,MAN22,37,.66437662,73,111,.65765768,.072972976,4.9832835,7.1818323,7.1919971,11.891362,11.211821,12.310432,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2010
MAN22,2,MAN22,76.911392,.16741042,91.800003,472.72153,.19419467,.13515235,5.5995636,5.9620152,5.8136044,12.120515,11.943557,13.759409,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2016
MAN22,3,MAN22,41.902172,.51962185,120.1,247.28261,.48567912,.36803067,6.6013155,6.8786964,6.9462495,12.389227,11.33624,13.111434,1,Inc-Dec,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,4,1,Dec-Inc,2020
MAN28,1,MAN28,38,2.6692781,178,127,1.4015749,.45460024,6.8125668,7.938499,8.5827103,12.782686,11.238488,12.445089,3,Inc-Dec,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,2,1,Dec-Inc,2010
MAN28,2,MAN28,360.05063,.28460604,443.10001,950.75946,.46604848,.049101621,4.5871429,6.8374381,6.3442564,13.694698,13.487147,14.458163,3,Inc-Dec,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,2,1,Dec-Inc,2016
MAN28,3,MAN28,91.08696,.38819209,304.29999,194.18477,1.5670642,.24755742,6.2047939,8.050106,6.6546493,13.318916,12.112717,12.869713,3,Inc-Dec,4,Inc-Inc,3,Inc-Inc,4,Dec-Dec,2,2,1,Dec-Inc,2020
MAN45,1,MAN45,57,.33508769,30,165,.18181819,.036842104,4.2999725,5.896162,6.5075417,11.0021,11.643953,12.706848,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,3,3,Dec-Inc,2010
MAN45,2,MAN45,46.708862,.44178113,46.799999,395.56961,.11831041,.30627975,6.4176488,5.4664769,6.7839632,11.446786,11.444837,13.581229,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,3,3,Dec-Inc,2016
MAN45,3,MAN45,115.1087,.38597733,185.39999,712.28259,.26028994,.012983947,3.2583406,6.2549472,6.6489277,12.823418,12.346779,14.169377,4,Dec-Inc,3,Inc-Inc,4,Inc-Inc,4,Inc-Inc,2,3,3,Dec-Inc,2020
MANAM10,1,MANAM10,124,.012903226,32.799999,185.5,.1768194,.012903226,3.2521226,5.8682842,3.2521226,11.091331,12.421184,12.823957,3,Dec-Inc,3,Dec-Inc,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2010
MANAM10,2,MANAM10,50.126579,0,6.3000002,144.24051,.043677047,0,0,4.4701009,0,9.441452,11.515454,12.572385,3,Dec-Inc,3,Dec-Inc,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2016
MANAM10,3,MANAM10,206.03261,.024015982,32.5,316.52176,.10267857,.010025034,3.0007107,5.3247743,3.8722999,11.082143,12.928937,13.358294,3,Dec-Inc,3,Dec-Inc,1,Dec-Inc,3,Dec-Inc,3,1,2,Dec-Inc,2020
MANAM22,1,MANAM22,43,.16387209,35.299999,137.5,.25672728,.094104655,5.2375827,6.2411652,5.7922425,11.164785,11.362103,12.524527,4,Inc-Dec,1,Inc-Inc,4,Dec-Inc,2,Inc-Inc,2,2,1,Dec-Inc,2010
MANAM22,2,MANAM22,57.34177,.070529804,16.1,225.94937,.071254902,.015342164,3.4248126,4.9594598,4.9492326,10.379722,11.649932,13.021214,4,Inc-Dec,1,Inc-Inc,4,Dec-Inc,2,Inc-Inc,2,2,1,Dec-Inc,2016
MANAM22,3,MANAM22,53.097824,.66415733,81.800003,149.56523,.54691857,.1559688,5.7428136,6.997448,7.1916666,12.005179,11.573038,12.608635,4,Inc-Dec,1,Inc-Inc,4,Dec-Inc,2,Inc-Inc,2,2,1,Dec-Inc,2020
MANAM23,1,MANAM23,31,.69193548,40.5,277,.14620939,.17580645,5.8625388,5.6781988,7.2326403,11.302204,11.034889,13.22492,4,Dec-Inc,1,Dec-Inc,4,Dec-Inc,3,Dec-Inc,3,1,3,Dec-Inc,2010
MANAM23,2,MANAM23,14.177215,0,5.6999998,70.949364,.080338985,0,0,5.0794411,0,9.3413687,10.252539,11.862869,4,Dec-Inc,1,Dec-Inc,4,Dec-Inc,3,Dec-Inc,3,1,3,Dec-Inc,2016
MANAM23,3,MANAM23,26.391306,.87879151,79.900002,309.18478,.25842151,.37295255,6.6146002,6.2477431,7.4716949,11.981678,10.873937,13.334842,4,Dec-Inc,1,Dec-Inc,4,Dec-Inc,3,Dec-Inc,3,1,3,Dec-Inc,2020
MANAM4,1,MANAM4,120,.051804166,51.5,318.5,.16169544,.022637498,3.8132424,5.7788711,4.6407108,11.542484,12.388394,13.364525,1,Sta-Dec,4,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Dec-Inc,2010
MANAM4,2,MANAM4,64.810127,.78889728,123.4,1272.1519,.097001001,.32837355,6.4873013,5.2678952,7.3637838,12.416333,11.772365,14.749368,1,Sta-Dec,4,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Dec-Inc,2016
MANAM4,3,MANAM4,29.347826,.71716273,108.6,312.77173,.34721807,.71716273,7.2684503,6.5431023,7.2684503,12.288574,10.980121,13.346376,1,Sta-Dec,4,Inc-Inc,4,Inc-Inc,5,INC-INC,2,4,1,Dec-Inc,2020
NAT17,1,NAT17,36.200001,.38646403,60,249.5,.24048096,.1654696,5.8019438,6.1757922,6.6501875,11.695247,11.189961,13.120361,4,Dec-Inc,3,Dec-Dec,4,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Inc,2010
NAT17,2,NAT17,28.481012,.33055553,56.900002,329.24051,.172822,.097222224,5.2701731,5.8454175,6.4939241,11.642198,10.95014,13.397691,4,Dec-Inc,3,Dec-Dec,4,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Inc,2016
NAT17,3,NAT17,72.88044,.16713853,195.60001,209.89131,.93191093,0,0,7.5303845,5.8119793,12.876974,11.889723,12.947493,4,Dec-Inc,3,Dec-Dec,4,Inc-Inc,2,Dec-Dec,1,5,1,Dec-Inc,2020
