"","panelvar","villageid","villagearea","caste","jatis","loan1","income1","DSR1","DIR1","expenses1","assets1","DAR1","ISR1","DSRstd1","DARstd1","incomestd1","assetsstd1","expensesstd1","ISRstd1","loanstd1","DIRstd1","loan2","income2","DSR2","DIR2","expenses2","assets2","DAR2","ISR2","DSRstd2","DARstd2","incomestd2","assetsstd2","expensesstd2","ISRstd2","loanstd2","DIRstd2","loan3","income3","DSR3","DIR3","expenses3","assets3","DAR3","ISR3","DSRstd3","DARstd3","incomestd3","assetsstd3","expensesstd3","ISRstd3","loanstd3","DIRstd3","d1_loanamount","d2_loanamount","d1_DIR","d2_DIR","d1_DAR_without","d2_DAR_without","d1_DSR","d2_DSR","d1_ISR","d2_ISR","d1_annualincome","d2_annualincome","d1_assets_noland","d2_assets_noland","d1_yearly_expenses","d2_yearly_expenses","ce_DAR_without","ce_DSR","ce_loanamount","ce_income","ce_assetsnl","ce_DSR_1","ce_DSR_2","ce_DSR_3","ce_DSR_4","ce_DSR_5","ce_DSR_6","ce_DAR_without_1","ce_DAR_without_2","ce_DAR_without_3","ce_DAR_without_4","ce_DAR_without_5","ce_DAR_without_6","ce_loanamount_1","ce_loanamount_2","ce_loanamount_3","ce_loanamount_4","ce_loanamount_5","ce_loanamount_6","ce_income_1","ce_income_2","ce_income_3","ce_income_4","ce_income_5","ce_income_6","ce_assetsnl_1","ce_assetsnl_2","ce_assetsnl_3","ce_assetsnl_4","ce_assetsnl_5","ce_assetsnl_6","d1_sign_loanamount","d2_sign_loanamount","std_abs_d1_loanamount","std_abs_d2_loanamount","d1_sign_DIR","d2_sign_DIR","std_abs_d1_DIR","std_abs_d2_DIR","d1_sign_DAR_without","d2_sign_DAR_without","std_abs_d1_DAR_without","std_abs_d2_DAR_without","d1_sign_DSR","d2_sign_DSR","std_abs_d1_DSR","std_abs_d2_DSR","d1_sign_ISR","d2_sign_ISR","std_abs_d1_ISR","std_abs_d2_ISR","d1_sign_annualincome","d2_sign_annualincome","std_abs_d1_annualincome","std_abs_d2_annualincome","d1_sign_assets_noland","d2_sign_assets_noland","std_abs_d1_assets_noland","std_abs_d2_assets_noland","d1_sign_yearly_expenses","d2_sign_yearly_expenses","std_abs_d1_yearly_expenses","std_abs_d2_yearly_expenses","cl_loan_sbd","cl_income_sbd","cl_assets_sbd","cl_DSR_sbd","cl_DAR_sbd","cl_expenses_sbd"
"354","SEM26","SEM","Ur","Middle","Muslims",35000,30000,25.666666,116.66666,43600,89000,39.325844,9,-0.21582387,-0.14281988,-0.64791125,-0.62706423,-0.26565221,-0.19117354,-0.58748108,-0.21333909,69700,54050.633,33.4123,128.95316,77215.188,97088.602,71.790092,1.6553009,-0.17370079,-0.015614574,-0.39585087,-0.60338414,0.62237465,-0.27401349,-0.38450029,-0.20073196,147600,71139.133,85.711273,207.48076,17663.043,207282.61,71.207138,0,0.1107167,-0.017898776,-0.21675646,-0.28078178,-0.95083994,-0.29268342,0.071182773,-0.12015502,34700,77900,12.286491,78.527603,32.464249,-0.58295441,7.7456341,52.298973,-7.3446989,-1.6553009,24050.633,17088.5,8088.6016,110194.01,33615.188,-59552.145,"(Δ+1)>(Δ-2)","(Δ+1)&(Δ+2)","(Δ+1)&(Δ+2)","(Δ+1)&(Δ+2)","(Δ+1)&(Δ+2)",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"POS","POS",-0.47538525,-0.25361556,"POS","POS",-0.36990604,-0.29792911,"POS","NEG",-0.18871972,-0.26467738,"POS","POS",-0.55561179,-0.18115841,"NEG","NEG",-0.32779494,-0.33616704,"POS","POS",-0.42063811,-0.54256284,"POS","POS",-0.48855564,-0.32944506,"POS","NEG",0.041394584,0.75256777,4,5,5,2,5,1
"355","SEM27","SEM","Colony","Dalits","SC",108000,105000,47.137917,102.85715,22800,173000,62.427746,14.923181,-0.09905678,-0.052299242,0.13811915,-0.38114703,-0.81513476,-0.12436673,-0.16046099,-0.22750899,39300,41202.531,10.300472,95.382484,24936.709,129303.8,30.393538,2.6199808,-0.29938984,-0.17781952,-0.53050417,-0.50907135,-0.75868839,-0.26313296,-0.56232786,-0.23517872,50700,15923.913,79.89431,318.38907,28804.348,156739.13,32.346745,26.195707,0.07908231,-0.17016622,-0.79543436,-0.42875215,-0.6565153,0.0027746763,-0.49564251,-0.006352338,-68700,11400,-7.4746628,223.00659,-32.03421,1.953207,-36.837444,69.593842,-12.3032,23.575726,-63797.469,-25278.617,-43696.195,27435.32,2136.709,3867.6387,"(Δ-1)>(Δ+2)","(Δ-1)<(Δ+2)","(Δ-1)>(Δ+2)","(Δ-1)&(Δ-2)","(Δ-1)>(Δ+2)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"NEG","POS",-0.28657612,-0.66749924,"NEG","POS",-0.37628475,-0.1985103,"NEG","POS",-0.18972716,-0.26136881,"NEG","POS",-0.22518192,-0.12211185,"NEG","POS",-0.23511668,-0.1844243,"NEG","NEG",-0.0013766827,-0.47249332,"NEG","POS",-0.4059211,-0.53974766,"POS","POS",-0.65839338,-0.56110096,2,4,2,2,6,2
"356","SEM28","SEM","Ur","Middle","Muslims",115000,49000,98.821083,234.69388,61200,612500,18.775511,17.704256,0.18201177,-0.22334266,-0.44878355,0.9055267,0.19929458,-0.092999332,-0.11951386,-0.092231721,37400,224620.25,4.3619533,16.650326,80506.328,380506.34,9.8290081,1.1357213,-0.33168527,-0.25839791,1.3917878,0.22634546,0.70931816,-0.27987376,-0.57344204,-0.31596556,50200,116250,0,43.182796,50000,512173.94,9.8013582,0,-0.35540691,-0.25850627,0.25602371,0.6118136,-0.096580647,-0.29268342,-0.49856731,-0.28874066,-77600,12800,-218.04355,26.532471,-8.9465027,-0.027649879,-94.459129,-4.3619533,-16.568535,-1.1357213,175620.25,-108370.25,-231993.66,131667.59,19306.328,-30506.328,"(Δ-1)&(Δ-2)","(Δ-1)&(Δ-2)","(Δ-1)>(Δ+2)","(Δ+1)>(Δ-2)","(Δ-1)>(Δ+2)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"NEG","POS",-0.23715256,-0.65878588,"NEG","POS",-0.09714897,-0.33370796,"NEG","NEG",-0.24381429,-0.26601818,"NEG","NEG",0.4292953,-0.34482059,"NEG","NEG",-0.1553942,-0.33976379,"POS","NEG",1.1781632,0.23838694,"NEG","POS",0.031060776,-0.27487737,"POS","NEG",-0.27670109,0.0673398,2,3,2,2,6,2
"357","SEM29","SEM","Ur","Middle","Kulalar",78000,95000,27.250137,82.105263,42600,220000,35.454544,10.678043,-0.20721248,-0.15798888,0.033315092,-0.24355054,-0.29206964,-0.1722471,-0.33594871,-0.24880244,85100,45569.621,14.025635,186.74722,59493.672,227531.64,37.40139,14.025635,-0.27913129,-0.15036051,-0.48473531,-0.22150101,0.15421778,-0.13449004,-0.29441661,-0.14142963,592300,164853.25,356.8891,359.28922,62934.781,281195.69,210.63623,98.701477,1.585463,0.52842897,0.76540548,-0.064394943,0.24512304,0.82055813,2.6724956,0.03561518,7100,507200,104.64196,172.54199,1.946846,173.23483,-13.224503,342.86346,3.3475914,84.675842,-49430.379,119283.63,7531.6406,53664.047,16893.672,3441.1094,"(Δ+1)&(Δ+2)","(Δ-1)<(Δ+2)","(Δ+1)&(Δ+2)","(Δ-1)<(Δ+2)","(Δ+1)&(Δ+2)",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"POS","POS",-0.62865382,2.4182682,"POS","POS",-0.24747716,-0.23323597,"POS","POS",-0.26021224,0.15220097,"NEG","POS",-0.49338186,0.81086028,"POS","POS",-0.40250403,0.23853731,"NEG","POS",-0.15292501,0.33175498,"POS","POS",-0.48984817,-0.4730964,"POS","POS",-0.33033606,-0.57116336,4,6,6,2,7,2
"358","SEM30","SEM","Colony","Dalits","SC",73000,89000,8.0175409,82.022469,76400,398000,18.341709,8.0175409,-0.3118051,-0.22504243,-0.029567337,0.27755964,0.6008395,-0.20225458,-0.36519665,-0.24888739,294300,203481.02,51.67598,144.63264,46772.152,1126392.4,26.127663,13.792568,-0.074377432,-0.19453457,1.17024,2.4099903,-0.18185209,-0.13711877,0.92931765,-0.18464328,63500,57391.305,46.392517,110.64394,72282.609,705434.75,9.0015411,0.94696975,-0.10311048,-0.26164019,-0.36083928,1.1776011,0.49206865,-0.28200266,-0.42076775,-0.21951899,221300,-230800,62.610176,-33.988708,7.7859535,-17.126122,43.65844,-5.2834625,5.7750273,-12.845598,114481.02,-146089.72,728392.38,-420957.63,-29627.848,25510.457,"(Δ+1)<(Δ-2)","(Δ+1)>(Δ-2)","(Δ+1)<(Δ-2)","(Δ+1)<(Δ-2)","(Δ+1)>(Δ-2)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"POS","NEG",0.56084359,0.69800574,"POS","NEG",-0.30319563,-0.32857719,"POS","NEG",-0.24653308,-0.22473291,"POS","NEG",-0.14770785,-0.34167445,"POS","NEG",-0.35713336,-0.2587029,"POS","NEG",0.53324842,0.56109124,"POS","NEG",1.1830531,0.46025318,"NEG","POS",-0.047246691,-0.050519194,3,2,1,4,1,3
"359","SEM31","SEM","Colony","Dalits","SC",103000,42000,22.67857,245.23808,33600,499000,20.641283,22.67857,-0.23207404,-0.21603197,-0.5221464,0.57324576,-0.52982652,-0.036894675,-0.18970895,-0.081412345,69600,165316.47,5.7427254,42.101067,63164.559,570443.06,12.201042,5.7427254,-0.32417622,-0.24910353,0.77026016,0.78240138,0.25119317,-0.22791193,-0.38508525,-0.28985062,86400,21847.826,165.12115,395.46271,47282.609,499184.78,17.30822,65.078445,0.54257143,-0.22909197,-0.73334932,0.57378674,-0.16836712,0.4413282,-0.28681216,0.072732694,-33400,16800,-203.13702,353.36163,-8.4402409,5.1071777,-16.935844,159.37843,-16.935844,59.33572,123316.47,-143468.64,71443.063,-71258.281,29564.559,-15881.949,"(Δ-1)>(Δ+2)","(Δ-1)<(Δ+2)","(Δ-1)>(Δ+2)","(Δ+1)<(Δ-2)","(Δ+1)>(Δ-2)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"NEG","POS",-0.48260441,-0.63389063,"NEG","POS",-0.11690946,-0.10881046,"NEG","POS",-0.24500029,-0.25375336,"NEG","POS",-0.45122778,0.18442249,"NEG","POS",-0.14852889,0.063121952,"POS","NEG",0.62644738,0.5386669,"POS","NEG",-0.34152895,-0.42838675,"POS","NEG",-0.048653651,-0.27766803,6,2,2,2,2,2
"360","SEM32","SEM","Ur","Middle","Kulalar",21500,111000,12.972973,19.36937,59000,229500,9.3681917,2.3423421,-0.28485599,-0.26020354,0.20100157,-0.21573848,0.14117624,-0.26626444,-0.66645056,-0.31317556,177100,80506.328,4.7585573,219.98273,51265.824,472468.34,37.483994,4.7585573,-0.32952842,-0.15003684,-0.11858446,0.49557206,-0.063140817,-0.23901224,0.24374568,-0.10732679,9300,29891.305,2.0674028,31.112728,57608.695,191902.17,4.8462195,0,-0.34416375,-0.27792206,-0.64905041,-0.32580933,0.10442153,-0.29268342,-0.73781556,-0.30112574,155600,-167800,200.61336,-188.87,28.115803,-32.637775,-8.2144156,-2.6911545,2.4162152,-4.7585573,-30493.672,-50615.023,242968.34,-280566.19,-7734.1758,6342.8711,"(Δ+1)<(Δ-2)","(Δ-1)&(Δ-2)","(Δ+1)<(Δ-2)","(Δ-1)&(Δ-2)","(Δ+1)<(Δ-2)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"POS","NEG",0.19599776,0.30590537,"POS","NEG",-0.1202549,-0.22200036,"POS","NEG",-0.19890673,-0.18727909,"NEG","NEG",-0.55028731,-0.35052487,"POS","NEG",-0.41991219,-0.31468493,"NEG","NEG",-0.35267502,-0.25573081,"POS","NEG",0.056529731,0.10349689,"NEG","POS",-0.5339579,-0.50270706,3,4,1,1,4,2
"361","SEM34","SEM","Colony","Dalits","SC",92000,73000,18.282192,126.02739,29600,573000,16.055847,15.542465,-0.25598285,-0.23399916,-0.19725382,0.78988707,-0.6354962,-0.1173819,-0.25405443,-0.20373408,82300,150189.88,23.816513,54.797302,36075.949,2215.1899,3715.2573,5.8318005,-0.22588556,14.260655,0.61172736,-0.88113415,-0.46441829,-0.22690727,-0.31079546,-0.27682304,64199.996,27174.455,47.47023,236.25128,21413.043,89728.266,71.549355,38.972145,-0.09724956,-0.016557863,-0.67752409,-0.62493217,-0.85177457,0.14687851,-0.41667306,-0.090633675,-9700,-18100.004,-71.230087,181.45398,3699.2014,-3643.708,5.5343208,23.653717,-9.7106647,33.140343,77189.875,-123015.42,-570784.81,87513.078,6475.9492,-14662.906,"(Δ+1)>(Δ-2)","(Δ+1)&(Δ+2)","(Δ-1)&(Δ-2)","(Δ+1)<(Δ-2)","(Δ-1)>(Δ+2)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"NEG","NEG",-0.61421549,-0.62579966,"NEG","POS",-0.29176885,-0.22710346,"POS","NEG",8.4012737,8.531867,"POS","POS",-0.58072829,-0.27895641,"NEG","POS",-0.28357318,-0.11821385,"POS","NEG",0.1398904,0.36368191,"NEG","POS",0.81729335,-0.38708079,"POS","NEG",-0.56192911,-0.30642679,6,2,4,2,4,2
"362","SEM35","SEM","Ur","Middle","Muslims",95000,72000,48.611111,131.94444,76600,75000,126.66666,48.611111,-0.091045104,0.19940938,-0.20773423,-0.66805041,0.60612303,0.25559518,-0.23650567,-0.19766261,89800,88101.266,38.871449,101.92816,76835.445,430379.75,20.865294,13.068318,-0.1440123,-0.21515422,-0.038986437,0.37235412,0.61234289,-0.14528748,-0.26692355,-0.22846222,190900,47826.09,154.77878,399.15451,71195.648,428750,44.52478,45.640514,0.48632649,-0.12244879,-0.4610866,0.36758289,0.46335393,0.2220902,0.32447004,0.076520838,-5200,101100,-30.016281,297.22635,-105.80137,23.659487,-9.7396622,115.90733,-35.542793,32.572197,16101.266,-40275.176,355379.75,-1629.75,235.44531,-5639.7969,"(Δ-1)>(Δ+2)","(Δ-1)<(Δ+2)","(Δ-1)<(Δ+2)","(Δ+1)<(Δ-2)","(Δ+1)>(Δ-2)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"NEG","POS",-0.63920492,-0.10922306,"NEG","POS",-0.34640297,-0.14743824,"NEG","POS",-0.016914276,-0.2089577,"NEG","POS",-0.53296328,0.036007438,"NEG","POS",0.19924963,-0.12214681,"POS","NEG",-0.50449038,-0.34419212,"POS","NEG",0.31740287,-0.60532355,"POS","NEG",-0.70065975,-0.51929349,1,1,6,2,6,2
"363","SEM36","SEM","Colony","Dalits","SC",740000,180000,40.360477,411.11111,152800,1051000,70.409134,40.360477,-0.13591452,-0.021025611,0.92414951,2.1892729,2.6191313,0.16253734,3.5364799,0.088789478,9500,184936.72,0,5.1368923,24556.963,488607.59,1.9443005,0,-0.35540691,-0.28929272,0.97588831,0.54282111,-0.76872033,-0.29268342,-0.73664564,-0.32777944,179700,28478.262,70.806046,631.00757,59239.129,236521.75,75.976097,4.5527115,0.029657602,0.00078753056,-0.66385967,-0.1951817,0.14749341,-0.24133395,0.25895461,0.31442457,-730500,170200,-405.97421,625.87067,-68.464836,74.031799,-40.360477,70.806046,-40.360477,4.5527115,4936.7188,-156458.45,-562392.38,-252085.84,-128243.04,34682.164,"(Δ-1)<(Δ+2)","(Δ-1)<(Δ+2)","(Δ-1)>(Δ+2)","(Δ+1)<(Δ-2)","(Δ-1)&(Δ-2)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NEG","POS",3.3885376,0.32084253,"NEG","POS",0.15197696,0.078708299,"NEG","POS",-0.10438184,-0.087330721,"NEG","POS",-0.18516669,-0.11797325,"NEG","POS",0.28929594,-0.3161099,"POS","NEG",-0.62225735,0.64979964,"NEG","NEG",0.79781699,0.031123951,"NEG","POS",2.145036,0.16585311,2,4,4,2,2,3
"364","SEM37","SEM","Ur","Upper","Rediyar",340000,660000,20.204187,51.515152,112000,322500,105.42636,6.2319183,-0.24553047,0.11618308,5.9547439,0.056526955,1.5413001,-0.22239439,1.1966439,-0.28019086,316500,37974.684,0,833.45001,67088.609,457594.94,69.165977,0,-0.35540691,-0.025896696,-0.56433332,0.4520289,0.35485652,-0.29268342,1.0591786,0.52215016,167600,67934.781,91.153435,246.7072,62608.695,270000,62.074078,13.904762,0.14031281,-0.053685028,-0.25033936,-0.097171269,0.23650868,-0.13585335,0.18817458,-0.079904892,-23500,-148900,781.93488,-586.7428,-36.260384,-7.0918999,-20.204187,91.153435,-6.2319183,13.904762,-622025.31,29960.098,135094.94,-187594.94,-44911.391,-4479.9141,"(Δ-1)&(Δ-2)","(Δ-1)<(Δ+2)","(Δ-1)&(Δ-2)","(Δ-1)>(Δ+2)","(Δ+1)<(Δ-2)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"NEG","NEG",-0.53758121,0.18827528,"POS","NEG",0.65036052,0.051783651,"NEG","NEG",-0.17982659,-0.24896114,"NEG","POS",-0.41410539,-0.048505057,"NEG","POS",-0.34859371,-0.25137091,"NEG","POS",5.8869762,-0.4324415,"POS","NEG",-0.19381206,-0.13275738,"NEG","NEG",0.29251686,-0.54665661,6,2,2,2,6,3
"365","SEM39","SEM","Colony","Dalits","SC",64000,34000,15.294117,188.23529,30800,154000,41.558441,12.352941,-0.27223289,-0.13407186,-0.60598963,-0.43677115,-0.60379529,-0.15335615,-0.41784295,-0.13990274,94900,26455.695,133.09131,358.71292,55316.457,156075.95,60.80373,45.878452,0.36838353,-0.058662657,-0.68505698,-0.43069363,0.043866489,0.22477388,-0.23709063,0.035023846,181600,15652.173,187.66014,1160.2223,44239.129,562228.25,32.300049,177.66118,0.66514522,-0.1703492,-0.79828227,0.75835186,-0.24876806,1.7111347,0.27006885,0.85745019,30900,86700,170.47763,801.5094,19.245289,-28.503681,117.7972,54.568832,33.525513,131.78273,-7544.3047,-10803.522,2075.9531,406152.31,24516.457,-11077.328,"(Δ+1)<(Δ-2)","(Δ+1)&(Δ+2)","(Δ+1)&(Δ+2)","(Δ-1)&(Δ-2)","(Δ+1)&(Δ+2)",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"POS","POS",-0.49648744,-0.198846,"POS","POS",-0.16020364,0.19956873,"POS","NEG",-0.21968752,-0.19726111,"POS","POS",0.69437319,-0.17340885,"POS","POS",0.16154507,0.5646317,"NEG","NEG",-0.59475178,-0.59633321,"POS","POS",-0.50250918,0.42263058,"POS","NEG",-0.16087638,-0.39101517,1,4,5,4,1,2
"366","SEM40","SEM","Ur","Middle","Muslims",27000,33000,15.636364,81.818184,33400,93000,29.032257,6.545455,-0.27037168,-0.18315345,-0.61647004,-0.61535388,-0.53511,-0.21885805,-0.63427782,-0.249097,79100,11392.405,243.38477,694.3222,23101.266,406582.31,19.454855,92.909088,0.9681924,-0.22068077,-0.84292638,0.30268508,-0.80717611,0.75522649,-0.32951415,0.37939152,4200,76086.961,0.5,5.5199995,17500,283913.06,1.4793261,0,-0.35268775,-0.29111463,-0.16490121,-0.056439597,-0.95514715,-0.29268342,-0.76764846,-0.32738635,52100,-74900,612.50403,-688.80219,-9.5774021,-17.975529,227.7484,-242.88477,86.363632,-92.909088,-21607.594,64694.555,313582.31,-122669.25,-10298.734,-5601.2656,"(Δ-1)&(Δ-2)","(Δ+1)<(Δ-2)","(Δ+1)<(Δ-2)","(Δ-1)<(Δ+2)","(Δ+1)>(Δ-2)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"POS","NEG",-0.37875938,-0.27228701,"POS","NEG",0.42575842,0.1220127,"NEG","NEG",-0.24233629,-0.22268197,"POS","NEG",1.9432182,0.46952215,"POS","NEG",1.1491311,0.29553142,"NEG","POS",-0.446408,-0.13527511,"POS","NEG",0.22040355,-0.29774356,"NEG","NEG",-0.47694603,-0.52020252,3,6,1,2,3,3
"367","SEM41","SEM","Ur","Middle","Kulalar",35000,57000,18.614578,61.403507,30000,114000,30.701754,0,-0.25417525,-0.17661183,-0.36494029,-0.55387455,-0.62492925,-0.29268342,-0.58748108,-0.27004445,107600,45379.746,5.2301254,237.11018,56455.695,439556.97,24.479193,5.2301254,-0.3269639,-0.20099381,-0.48672527,0.39922121,0.073962241,-0.23369348,-0.16280083,-0.089752354,111400,19347.826,50.561798,575.77527,89130.438,355434.78,31.341896,50.561798,-0.080436684,-0.17410354,-0.75955033,0.15294634,0.93714499,0.27759674,-0.14057238,0.25775087,72600,3800,175.70668,338.6651,-6.2225609,6.8627033,-13.384453,45.331673,5.2301254,45.331673,-11620.254,-26031.92,325556.97,-84122.188,26455.695,32674.742,"(Δ-1)<(Δ+2)","(Δ-1)<(Δ+2)","(Δ+1)&(Δ+2)","(Δ-1)&(Δ-2)","(Δ+1)>(Δ-2)",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"POS","POS",-0.2649186,-0.71480024,"POS","POS",-0.15327185,-0.11892343,"NEG","POS",-0.25019562,-0.24951455,"NEG","POS",-0.49156514,-0.20494552,"POS","POS",-0.367318,-0.033820163,"NEG","NEG",-0.55175745,-0.46604854,"POS","NEG",0.24819313,-0.39569756,"POS","POS",-0.1177658,0.11849546,1,4,6,2,2,4
"368","SEM42","SEM","Colony","Dalits","SC",300000,84000,147.55463,357.14285,46400,286000,104.8951,57.611359,0.4470394,0.11410145,-0.081969365,-0.050329909,-0.1916834,0.35710785,0.96266031,0.033412803,126600,46771.52,100.15997,270.67755,52531.645,254050.63,49.832584,29.597012,0.18929301,-0.10165111,-0.47213891,-0.14386442,-0.029701101,0.041137557,-0.051658619,-0.055308983,167400,109782.61,19.47374,152.48317,42282.609,772282.56,21.676003,3.691062,-0.24950287,-0.2119776,0.18824282,1.3733038,-0.30045429,-0.25105238,0.18700466,-0.17658788,-173400,40800,-86.465302,-118.19438,-55.062519,-28.156582,-47.394661,-80.686226,-28.014347,-25.905949,-37228.48,63011.09,-31949.375,518231.94,6131.6445,-10249.035,"(Δ-1)&(Δ-2)","(Δ-1)&(Δ-2)","(Δ-1)>(Δ+2)","(Δ-1)<(Δ+2)","(Δ-1)<(Δ+2)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"NEG","POS",0.2948449,-0.48451909,"NEG","NEG",-0.27157262,-0.27063361,"NEG","NEG",-0.13577919,-0.1980992,"NEG","NEG",-0.1052712,-0.084241241,"NEG","NEG",0.05853704,-0.16829348,"NEG","POS",-0.28163427,-0.14967778,"NEG","POS",-0.43318194,0.70744216,"POS","NEG",-0.56958324,-0.41055566,6,7,5,1,6,2
"369","SEM43","SEM","Ur","Middle","Muslims",420000,168000,69.544205,250,187400,353000,118.98017,12.79762,0.022795333,0.16929124,0.79838467,0.14581831,3.5331743,-0.14834067,1.6646111,-0.076526158,582300,2e+05,8.0962381,291.14999,34177.215,981645.56,59.318764,8.0962381,-0.31137714,-0.064481229,1.1337576,1.9862318,-0.51457798,-0.20136696,2.6139996,-0.034302272,172900,220630.44,14.45338,78.366341,58152.176,916282.56,18.869724,0,-0.27680507,-0.2229735,1.349973,1.794876,0.11877889,-0.29268342,0.21917741,-0.25263894,162300,-409400,41.149994,-212.78366,-59.661407,-40.449039,-61.447968,6.3571415,-4.7013817,-8.0962381,32000,20630.438,628645.56,-65363,-153222.78,23974.961,"(Δ-1)&(Δ-2)","(Δ-1)>(Δ+2)","(Δ+1)<(Δ-2)","(Δ+1)&(Δ+2)","(Δ+1)>(Δ-2)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"POS","NEG",0.23320426,1.809579,"POS","NEG",-0.33164382,-0.2055449,"NEG","NEG",-0.12500547,-0.16841832,"NEG","POS",0.05434873,-0.33800879,"NEG","NEG",-0.37720063,-0.29158005,"POS","POS",-0.33678582,-0.51226026,"POS","NEG",0.95157075,-0.44336757,"NEG","POS",2.7003527,-0.086743511,6,1,6,1,6,3
"370","SEM44","SEM","Ur","Upper","Naidu",45000,40000,57.475002,112.5,29600,166000,27.108435,14.974999,-0.042840607,-0.19069159,-0.54310721,-0.40164015,-0.6354962,-0.12378228,-0.5289852,-0.21761449,141100,78987.344,43.555759,178.63623,25949.367,38924.051,362.50082,27.235004,-0.11853762,1.1234831,-0.13450404,-0.77366579,-0.73193657,0.014496777,0.033160441,-0.1497523,231500,145217.39,2.9940119,159.41617,70108.695,466576.09,49.616776,2.9940119,-0.33912456,-0.10249672,0.5596137,0.478322,0.43463942,-0.25891432,0.56196338,-0.16947395,96100,90400,66.13623,-19.220062,335.3924,-312.88403,-13.919243,-40.561749,12.260005,-24.240993,38987.344,66230.047,-127075.95,427652.03,-3650.6328,44159.328,"(Δ+1)>(Δ-2)","(Δ-1)&(Δ-2)","(Δ+1)&(Δ+2)","(Δ+1)&(Δ+2)","(Δ-1)<(Δ+2)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"POS","POS",-0.13441819,-0.17581788,"POS","NEG",-0.2985214,-0.33873978,"POS","NEG",0.52094412,0.48939237,"NEG","NEG",-0.48549089,-0.22123057,"POS","NEG",-0.23592402,-0.17981903,"POS","POS",-0.26308125,-0.12213839,"NEG","POS",-0.21242172,0.47726467,"NEG","POS",-0.62473786,0.38943154,1,5,5,4,4,4
"371","SEM45","SEM","Colony","Dalits","SC",80000,70000,90.372589,114.28572,35600,159500,50.156742,15.428572,0.13606633,-0.10038096,-0.22869503,-0.42066944,-0.47699165,-0.11866649,-0.32424954,-0.21578217,178400,240253.17,13.089026,74.255005,108481.02,193544.3,92.175278,0.55455798,-0.28422484,0.064261101,1.5556272,-0.32100186,1.4483376,-0.28642863,0.25135016,-0.25685757,348900,120489.13,28.280518,289.5697,66847.828,917826.13,38.013737,6.3148403,-0.20160897,-0.14796114,0.30045146,1.799395,0.34849569,-0.22145912,1.2487053,-0.035923801,98400,170500,-40.030716,215.3147,42.018536,-54.161541,-77.283562,15.191491,-14.874014,5.7602825,170253.17,-119764.05,34044.297,724281.81,72881.016,-41633.188,"(Δ+1)<(Δ-2)","(Δ-1)>(Δ+2)","(Δ+1)&(Δ+2)","(Δ+1)>(Δ-2)","(Δ+1)&(Δ+2)",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"POS","POS",-0.12164581,0.32270968,"NEG","POS",-0.33312756,-0.20380324,"POS","NEG",-0.16633707,-0.13530865,"NEG","POS",0.23421219,-0.30784738,"NEG","POS",-0.18706612,-0.30775055,"POS","NEG",1.1215497,0.33586517,"POS","POS",-0.42832026,1.2310467,"POS","NEG",0.91430062,0.32983667,4,3,5,1,1,1
