HHID_panel,year,dsr_std,dar_std,tdr_std,rfm_std,dailyincome_pc_std,assets_pc_std,lpc_std
SEM28,2020,-.62101424,-.99868208,-.45677617,1.3266797,-.19621286,1.3956012,-.16119742
SEM29,2010,-.32859227,-.79256451,-.45677617,.25935283,-.22006464,-.55976015,-.34084222
SEM29,2016,-.42467096,-.66508323,-.45677617,.29127499,-.79809344,-.57267189,-.06738013
SEM29,2020,.51534498,1.8082554,-.45677617,.21420772,.23104593,-.60567892,-.16119742
SEM3,2016,-.46443003,-.60946107,-.45677617,.44107112,-.032452662,-.19019507,-1.245187
SEM3,2020,-.26639822,-.8789041,-.098721653,1.3641965,-.36452588,-.3860572,.055600438
SEM30,2010,-.53227973,-.49812964,-.45677617,-.045176502,-.11137691,1.3460455,-.055989522
SEM30,2016,.10244785,.33760718,-.45677617,.1273776,1.6168113,.28835592,-.86721796
SEM30,2020,.028475149,-.67861694,-.45677617,-.024589619,-.29740578,-.033669271,.4793216
SEM31,2010,-.54001456,-.70515996,-.45677617,.42514071,.35030961,1.4258469,.25060907
SEM31,2016,-.54061335,-.67887616,-.45677617,-.10765747,.40887854,-.35034785,-1.4108059
SEM31,2020,1.6906292,.045496352,-.45677617,-2.3575447,-.94930041,-.31225634,.5572077
SEM32,2010,-.51242006,-.51277906,2.644841,.087152526,-.051331099,-.55341637,-.85908842
SEM32,2016,-.55439335,-.14201233,-.45677617,.085144073,-.30489111,-.36589134,-.77604121
SEM32,2020,-.59206915,-.76625973,2.4341738,-.46375757,-.63218641,-.47691041,2.4673934
SEM33,2016,-.52497709,-.53020924,-.45677617,.51689655,-.67544574,.54391545,-.21627142
SEM33,2020,.1914288,-.31638569,-.45677617,3.1129777,-.98543537,3.2830601,.62338328
SEM34,2010,-.48101479,-.028733518,-.45677617,.013663113,-.31102511,1.4843153,.25060907
SEM34,2016,-.2875846,2.6487215,-.45677617,-.077355474,1.1974976,-.70440972,-1.1039467
SEM34,2020,.043588862,-.26486245,1.9248495,.63348222,-.68579137,-.64019871,1.9826183
SEM35,2010,.0098386994,1.2268866,-.45677617,-.52839166,-.32350311,-.64662045,-.97578514
SEM35,2016,-.076818354,-.45806646,-.45677617,-.2409699,-.12259465,-.36662009,-.66918653
SEM35,2020,1.3006186,.88609082,.12782444,-1.4508258,-.62514663,-.11575908,1.4770035
SEM36,2010,-.055968832,2.6487215,-.45677617,-.44450295,1.2892317,.35426265,.50393254
SEM36,2016,-.62101424,-1.1263419,-.45677617,.53629798,1.358107,-.10731685,-1.5527931
SEM36,2020,.56532818,-.34612375,-.45677617,-.36418933,-.8975324,-.55582958,.063613601
SEM37,2010,-.41044599,2.6487215,-.45677617,.21206944,4.8885489,1.906137,-1.335811
SEM37,2016,-.62101424,2.525811,-.45677617,.47718659,-.47269335,.33940464,-1.4108059
SEM37,2020,-.62101424,-.3220202,-.45677617,-.47367772,-.12755199,1.5544757,1.2709554
SEM38,2016,-.49035832,-1.0822023,-.45677617,2.3341069,-.95157045,-.45431563,-1.335811
SEM38,2020,-.48197865,-1.095263,-.45677617,-.92571265,-.89810026,-.46496108,-1.4108059
SEM39,2010,-.44807374,-.61608833,-.45677617,.21975566,-.79766762,1.1532577,.25060907
SEM39,2016,1.0471674,.23769987,-.45677617,-.33730364,-.92056465,-.59409589,-.77604121
SEM39,2020,1.9886349,-.57840788,-.28064412,3.1129777,-1.043631,-.39170063,1.742923
SEM4,2016,-.39595973,.63693577,-.45677617,.22244781,.48584819,-.60789424,.083504468
SEM4,2020,-.49668199,-.19075051,.23994079,-.1593098,-.2209713,-.57376647,.86380631
SEM40,2010,-.40210605,-.78623474,-.45677617,-.28729892,-.57084751,2.1579278,.043518744
SEM40,2016,2.7864327,-.37707937,-.45677617,-.41680986,-.99716192,3.5965438,-.44125602
SEM40,2020,-.61402225,-1.1384412,-.45677617,.11898386,.27923617,4.5935726,2.9521682
SEM41,2010,-.3751556,-.79707742,-.45677617,.40520093,-.51067328,-.61659616,-.36258796
SEM41,2016,-.54780602,.46188089,-.45677617,-.39522308,-.65566784,-.35936922,-.66918653
SEM41,2020,.08686994,-.28535295,-.45677617,.34242672,-.98049545,-.46641454,-1.2823837
SEM42,2010,.36141503,2.6487215,-.45677617,-.43682933,-.050049227,-.43989024,.1611449
SEM42,2016,.78119487,-.45200312,.21006098,1.0785061,-.72866976,-.53702199,-.85908842
SEM42,2020,-.30055976,-.21916066,-.41347253,.12320925,.14795361,.47549543,1.4770035
SEM43,2010,.18314907,2.6487215,-.45677617,-.62347299,1.1218216,-.3736372,-.52443033
SEM43,2016,-.5076707,1.6187277,-.45677617,-.62643653,1.9998891,-.081866801,-.31231266
SEM43,2020,-.41866452,-.50916147,.17231232,.43351665,2.3322186,.088268422,.87513852
SEM44,2010,-.096016414,-.55558175,2.5069914,.4284097,-.66388631,-.56002903,-.52443033
SEM44,2016,-.011225299,2.1259449,-.45677617,-.14096639,.33645174,-.65804213,-.44125602
SEM44,2020,-.57909644,-.4976216,-.45677617,.38968855,.43221998,-.44011235,-.77604121
SEM45,2010,.64420044,.027771533,-.45677617,-.12581724,-.34845912,-.57985586,-1.2823837
SEM45,2016,-.43776733,-.063741699,-.45677617,.090044878,.63728625,-.61183107,-1.1350033
SEM45,2020,-.22508761,-.05037082,-.2490271,1.0088882,-.20828529,-.32475016,.3782149
SEM46,2010,.045345638,-.58083785,-.45677617,.14025962,-.17560688,-.52601916,-.86721796
SEM46,2016,-.35266721,-.60376966,.33334026,.14657073,.028187701,-.23396215,-.21627142
SEM46,2020,-.55947673,.15595224,-.45677617,-.058364768,-.14772534,-.46813226,.5572077
SEM47,2010,.19423889,1.2926655,.63641679,-.41588506,-.69794255,-.15489635,.34349844
SEM47,2016,-.19573173,-.73525065,-.45677617,-.39259627,-.6106596,-.49678889,-.66918653
SEM47,2020,-.23391584,2.6487215,-.35511854,-.92133683,-.73864865,-.47117427,1.6667728
SEM48,2010,-.32389498,-.57487637,1.3702039,-.29083991,-.4499734,.47734609,-.52443033
SEM48,2016,-.54031712,-.72679788,-.45677617,.50655025,1.37635,-.60099989,-.98148048
SEM48,2020,-.45897242,-.62801015,-.45677617,.46165663,1.3696384,-.43717167,.86380631
SEM49,2010,-.61712533,-.66760325,-.45677617,-.11620334,.12570539,1.1516776,-.36258796
SEM49,2016,-.19992413,.10472634,1.0298351,-.96062177,-.78993124,-.16999166,-.97578514
SEM49,2020,2.0026033,-.30032989,-.45677617,-.98800528,-.93532789,-.028583523,1.875083
SEM5,2010,-.44537857,-.64666009,-.45677617,-.06307096,-.39837119,-.66913867,-.97578514
SEM5,2016,1.1687925,2.6487215,5.5312047,-1.1616586,-.62503326,-.5888111,-.18164273
SEM5,2020,2.7051792,.89836949,-.45677617,-1.7242489,-.91267747,-.5100857,1.4770035
SEM50,2016,-.53127247,-.42020658,-.45677617,.22856568,-.1806865,-.63386971,-.85908842
SEM50,2020,-.27803671,.46668482,.7556873,-.099199571,.28276601,-.60167879,1.1704049
SEM51,2010,-.54226452,-.30150387,-.45677617,-.08019641,.11736087,-.59536397,-.52443033
SEM51,2016,-.087177373,-.015415861,-.45677617,-.28836295,-.53014559,-.44961742,.043518744
SEM51,2020,5.3989606,2.6487215,-.45677617,-5.1248665,-1.1768776,-.55797738,1.4978435
SEM52,2010,-.61936069,-.57510966,-.45677617,-.055291783,.22471349,-.64680356,-.77604121
SEM52,2016,-.22078019,-.55142289,-.45677617,.5049668,1.2523359,-.17785804,-.77604121
SEM52,2020,5.3989606,1.909065,-.45677617,-3.635797,-1.1061081,-.53428233,1.9826183
SEM53,2020,1.1829181,-.36535197,.36537912,-.31734788,-.86405307,-.44748196,.38966992
SEM54,2020,-.62101424,-.84776944,-.45677617,.72888154,.37692511,-.35823256,-.59996539
SEM55,2020,-.31925747,-.63290673,1.1924164,.18936954,.29231799,-.50612456,.90326828
SEM56,2020,-.28798357,-.027035179,-.45677617,-.27011326,.12268291,-.58683324,-.19886863
SEM57,2020,-.34134999,-.71231425,1.9680943,.60176158,-.71676016,-.34767997,-.77604121
SEM58,2020,-.41171575,-1.0575476,-.45677617,.8843447,.52906883,-.28313443,1.2709554
SEM59,2020,-.11273652,.24790269,4.1492791,.25820911,.21159129,.0028818038,1.1831533
SEM6,2010,-.086391456,-.25258711,-.45677617,.12282202,1.0102148,-.14705187,-.86721796
SEM6,2016,.90025651,.54023004,-.45677617,.57566118,-.53641546,-.52819353,-.055989522
SEM6,2020,-.2668775,.18205917,-.45677617,-.10547265,-.59666681,-.61239386,.34349844
SEM60,2020,-.53494239,-.30260998,.25452504,.33237442,.35378212,-.52939504,.11992362
SEM61,2020,-.34117639,.036970261,-.44081438,.3191337,-.18028052,.82640845,1.4770035
SEM62,2020,-.47163656,2.6487215,.8507722,.17623982,.71906066,.989456,1.1895077
SEM63,2020,-.31972748,-.79246038,.23072833,.67762196,.016215974,-.38131288,.62338328
SEM64,2020,-.38596931,-.19394824,.61632246,.30365819,.82521266,-.59787983,1.5322953
SEM65,2020,-.320326,-.6543799,-.45677617,-.24526912,-.16455626,-.5792709,1.742923
SEM7,2010,-.18343826,-.083630078,-.45677617,-.3131578,-.66040945,-.19309536,-.055989522
SEM7,2016,.24105184,2.6487215,-.45677617,-.11126832,.48278749,-.67877936,-.31231266
SEM7,2020,.47167665,2.6487215,1.618663,-3.6566856,-1.1146904,-.65072322,.043518744
SEM8,2010,-.47901481,-.90559369,-.45677617,.22073297,-.24536106,-.54280329,-.86721796
SEM8,2016,.36259231,.25728652,-.45677617,-.17573811,-.37428081,-.16182895,-.86721796
SEM8,2020,.17243026,-.61649275,-.45677617,-.32429481,-.28933412,-.49197128,-.52443033
SEM9,2010,-.39027444,-.79037255,.65463662,.16871123,-.6892243,.1625168,-.44125602
SEM9,2016,-.60013223,1.5574794,-.45677617,.088581398,-.34657285,-.53553247,-.65532863
SEM9,2020,-.60980868,1.5136515,-.45677617,.054043382,-.14966276,-.69200379,2.9521682
