HHID_panel,year,assets_total_std,dsr_std,isr_std,dar_std,dir_std,tdr_std,afm_std,rfm_std,dailyincome4_pc_std,incpercpl_std
MANAM32,2016,.26173273,.85424578,-.36100653,-.21092974,.55499017,-.45677617,-.35314247,-.064007945,-.2821275,-.28444695
MANAM32,2020,.25689533,.8816402,.86297047,.054628894,.87631541,-.24017935,.91024923,.84396452,-.31586525,-.31943658
MANAM33,2010,-.55432439,-.53816587,-.4835273,-.46015757,-.54991692,-.45677617,.29729626,.18987413,.40022013,.4232204
MANAM33,2016,-.53836006,-.50764436,-.52620041,.67025006,.0081100725,-.45677617,-.19334212,.079602428,-.27580112,-.27788576
MANAM33,2020,-.56294185,3.0574713,3.5592859,1.550874,2.7783093,.35202089,-1.2598842,-2.6407952,-.9777891,-1.0059222
MANAM34,2010,2.4042006,-.27356148,-.17519554,-.52853197,.47912815,-.45677617,-1.3700321,-.92712134,-.064001568,-.058227066
MANAM34,2020,-.22447221,-.58212292,-.52620041,-.65187532,-.58924282,-.45677617,1.2402211,.3642033,2.6381888,2.7442327
MANAM35,2016,-.55467117,.077717029,-.42679116,-.42098176,-.38078615,-.45677617,-.75047475,-.58486176,-.76702303,-.78733528
MANAM35,2020,-.58094984,.18546209,.64720184,.068744123,-.081440285,-.45677617,-.28528929,.27450892,-.75155032,-.77128839
MANAM36,2010,4.4175043,-.26226452,-.40332305,-.67606479,-.52602136,-.45677617,-.057614606,.29181936,-.19094256,-.18987843
MANAM36,2016,3.6095533,-.62101328,-.52620041,-.5226844,-.19446546,-.45677617,2.6760588,.43090641,1.5702608,1.6366773
MANAM36,2020,4.4175043,1.0660174,3.4223442,-.59139246,1.0320396,-.45677617,-1.4262607,-.97703403,-.069456324,-.063884288
MANAM37,2010,.35536528,-.30536437,-.29113406,-.64534616,-.51796609,.46301377,.0963066,.28200376,-.17376845,-.17206703
MANAM37,2016,.031865072,-.14984642,-.52620041,-.42860317,-.22487503,-.45677617,-.97628361,-.56075919,.099878892,.11173452
MANAM37,2020,-.14369348,-.3588419,-.50491238,-.38665849,-.4158276,-.45677617,1.7625577,.66626763,.72776443,.76291865
MANAM38,2010,-.61939394,-.28501445,.26021469,5.6960092,6.2865763,-.45677617,-.75325596,-.73264164,-.93715107,-.96377617
MANAM38,2016,-.6578458,-.30648088,-.52620041,1.0923555,-.4730522,-.45677617,-.22841285,-.12369443,.76824653,.80490279
MANAM38,2020,-.58732408,-.48678318,-.30281034,.051442262,-.42915303,-.45677617,-.098881342,.040525693,.85825527,.89825165
MANAM39,2010,-.59071195,.6866259,.081291586,1.4884375,-.051856384,-.45677617,-.45378515,-.18249787,.11735938,.12986353
MANAM39,2016,-.49343812,-.31319743,-.4629119,.17454775,-.2364829,2.3808708,-.11466001,.047451269,.38693723,.40944463
MANAM39,2020,-.54614449,.51592767,1.0447509,.50090724,-.057381503,-.45677617,-.53480482,-.22709131,-.33489698,-.33917451
MANAM4,2010,1.4375749,-.57220012,-.49386999,-.64938122,-.49731517,-.45677617,.18892969,.16680196,.27544004,.29381013
MANAM4,2016,2.1578436,.02372757,-.52620041,-.62466091,-.13435268,-.45677617,.49937019,.87616092,-.48368278,-.49348125
MANAM4,2020,2.4173505,.38299713,1.8237152,-.63537353,.30839261,-.45677617,-1.1285291,-1.5454903,-.64290094,-.65860754
MANAM40,2010,-.22255522,.31231678,.34759411,.13033669,.03272444,-.45677617,-.26743355,-.094935417,-.10585409,-.10163263
MANAM40,2020,2.4643469,-.27836028,.27578896,-.61717904,-.27238306,-.45677617,.35265887,.28268903,.63551581,.667247
MANAM41,2010,-.50980312,-.18353423,-.10131782,-.15369292,-.45767328,-.45677617,.026890328,.015043863,.7869997,.82435203
MANAM41,2016,-.34127721,-.25211143,-.52620041,-.017113198,-.36051515,-.45677617,.71948296,.18032867,1.0100971,1.0557278
MANAM41,2020,.1397761,-.14380684,.22408414,-.53573024,-.37523109,-.077869564,-.045243736,.082622044,-.13179743,-.12853858
MANAM42,2010,.34980011,-.34791052,-.49484897,-.62936175,-.47532988,-.45677617,-.29630831,-.03080944,-.21120247,-.2108901
MANAM42,2016,-.51473385,.59609586,.38873222,-.098039389,-.023725238,-.45677617,-.11626533,.55455428,-.73544121,-.75458157
MANAM42,2020,-.45466352,-.52312392,-.4931221,-.049718991,-.1132486,.10717509,.81445771,1.2159046,-.41600409,-.42329121
MANAM43,2010,-.52949524,-.50434703,-.52620041,-.48892981,-.5208953,-.45677617,.024059884,.22281006,-.050050706,-.043758452
MANAM43,2016,-.63243186,-.32595029,-.46630061,-.19133984,-.35590297,-.45677617,-.86438251,-.86047256,-.69583225,-.71350288
MANAM43,2020,-.54833114,-.35042223,-.42274311,.22720155,-.34140769,-.45677617,-.22252665,-.055187009,.59034604,.6204012
MANAM44,2016,-.59319919,-.35484108,.022618288,1.9236991,-.31911454,-.45677617,.52878708,.071255021,2.3139172,2.407928
MANAM44,2020,-.48109287,-.0047825691,.2322869,-.29234695,-.029360853,-.45677617,-.73404837,-.6070466,-.61932427,-.63415587
MANAM45,2010,-.58814347,-.62101328,-.52620041,-.37380764,-.56960452,-.45677617,.77814072,.13165297,1.1930771,1.2454975
MANAM45,2016,-.63958436,-.51037347,-.51883018,.75961155,-.55478841,-.45677617,2.4102223,.17647628,3.9385502,4.0928459
MANAM45,2020,-.33535674,-.2591058,-.10847589,-.41472378,-.33345607,-.22606739,-.66946918,-.3567844,-.40506333,-.41194448
MANAM46,2016,-.54730117,-.30102077,-.52620041,-.41775188,-.37585422,-.45677617,-.73314005,-.54297215,-.82411104,-.84654164
MANAM46,2020,-.62650365,-.074379168,-.52620041,-.66903061,-.48759767,-.45677617,-.748447,-5.1248674,-1.1734004,-1.208792
MANAM47,2010,-.56331426,-.55354363,-.52620041,-.61386293,-.57919705,-.45677617,-.001287371,.207839,.11512927,.1275508
MANAM47,2016,-.38966757,-.05126486,-.52620041,.32207385,-.16620864,.040863175,.97922891,.47358155,.41099724,.43439731
MANAM47,2020,-.57080585,1.2718832,.05462835,2.8811996,.8388105,-.45677617,-1.2595885,-.94301134,-.42951944,-.43730807
MANAM48,2010,-.60483891,-.37517735,-.25905278,-.1422475,-.46857363,-.45677617,-.10885126,.10036114,-.2309206,-.23133996
MANAM48,2016,-.55526704,.21093901,-.057961915,2.2738574,.10941219,-.45677617,-.52811599,-.24685714,-.083832122,-.078793436
MANAM48,2020,-.58788317,5.0897379,3.1484673,.96922404,2.3072364,1.061228,-.9003756,-1.7981437,-.9943006,-1.0230464
MANAM49,2010,-.57615691,-.45637837,-.40511996,-.45381758,-.50369799,-.45677617,-.23850247,.10943975,-.44828469,-.45676968
MANAM49,2016,-.55851883,.51411372,-.52620041,.23908649,.43674892,1.3956046,-.7278735,-.63484454,-.84577882,-.86901349
MANAM49,2020,-.6078912,-.20235874,-.30696535,-.40839928,-.44957265,-.45677617,-.71883297,-.51827669,-.69876486,-.71654433
MANAM5,2010,-.55218393,-.53946018,-.44666812,-.31542569,-.54677469,-.45677617,.56972998,.10788214,1.348549,1.4067385
MANAM5,2016,-.49609312,-.36917612,-.52620041,.10371555,-.38233557,-.45677617,.61202466,.2703602,.36396286,.38561767
MANAM5,2020,-.49263331,-.38106278,-.39206073,-.11696298,-.41173977,-.45677617,.49767333,.3113572,.35790718,.37933731
MANAM50,2010,4.4175043,-.072810166,-.30805215,-.66926783,-.47988641,-.45677617,-.27017245,-.09650626,.27544004,.29381013
MANAM50,2016,1.6951818,-.3736141,-.12743826,-.6446411,-.31584951,-.45677617,.70132446,1.2793329,-.51114893,-.52196658
MANAM50,2020,3.5703533,-.62101328,-.52620041,-.6310119,-.39201045,-.45677617,.77366972,.21377794,1.1516086,1.2024902
MANAM51,2010,4.4175043,-.049724963,-.14039192,-.65976089,-.28542501,-.45677617,.71899712,.44662088,.50798285,.53498167
MANAM51,2016,-.61221915,.12522289,-.13749227,2.7376218,-.052011929,-.30726117,-.33261824,-.13939327,.80904251,.84721261
MANAM51,2020,.041734241,-.30701032,-.12958159,-.39275435,-.3504754,-.45677617,1.0764779,.41871709,1.4234576,1.4844266
MANAM52,2020,-.29603758,-.49805951,-.29707462,-.24006797,-.30329135,3.155304,.297768,.2386024,.4218505,.44565335
MANAM53,2020,.29342246,5.3989658,5.6995854,-.57615566,6.2865763,-.3898862,.14750102,3.1129787,-1.1976609,-1.2339526
MANAM54,2020,.0041831094,-.47712064,-.32970884,-.60330319,-.53055483,.21853624,2.1143284,.99501926,.44113746,.46565595
MANAM55,2020,-.51124579,.59665513,.27393037,.019847425,-.012098946,-.45677617,-.68566328,-.42215073,-.63871163,-.65426266
MANAM56,2020,-.50273019,-.096020602,.163958,.13080996,-.078362852,-.45677617,-.23881227,.1000578,-.55249226,-.56484401
MANAM57,2020,-.48481554,-.58461452,-.48687807,-.56756741,-.58445942,-.45677617,3.1900165,.67791039,2.5690663,2.6725452
MANAM58,2020,.98869509,-.50034952,-.44449729,-.45420608,-.18980239,-.43239322,.62719077,.19345111,.79499304,.8326419
MANAM59,2020,-.24610955,-.012708544,-.16182134,-.49688706,-.33893991,-.45677617,.2363361,.63198161,-.44441652,-.45275795
MANAM6,2016,2.1239209,-.26670513,-.41444737,-.65148169,-.47542468,-.45677617,.19931503,.1647981,.16948925,.18392776
MANAM6,2020,3.125792,.33736262,-.52620041,-.41403145,1.2748601,-.45677617,1.060136,.81973916,-.045694608,-.0392408
MANAM60,2020,1.0853876,-.34752724,-.52620041,-.66863298,-.54119313,-.45677617,-.91736531,-.62612802,-.53415298,-.54582423
MANAM61,2020,1.6875979,.089872889,-.067230031,-.63433874,-.22005591,-.1594824,-.22545567,.17656343,-.45689914,-.46570373
MANAM62,2020,-.4824422,-.32103214,-.12528016,.091195986,-.32242018,-.45677617,.63975877,.40552339,.50070059,.52742928
MANAM63,2020,-.24962245,-.21126223,-.14107776,-.32715404,-.39499339,1.0471647,-.12238389,-.066825844,.66401768,.69680655
MANAM64,2020,.62323785,-.37214398,-.52595848,-.50680351,-.35230309,-.45677617,.62500107,.19521971,1.6146721,1.6827365
MANAM65,2020,-.48100039,-.25876424,-.062585093,-.14296123,-.15272599,1.7477064,.012745151,.48845124,-.5491944,-.56142372
MANAM7,2016,-.60224897,-.013292748,-.18616982,-.18252547,-.45659974,-.45677617,.064552121,.3156738,-.36111763,-.36636809
MANAM7,2020,-.67387259,-.2098254,-.12973706,1.7932185,-.070897989,-.45677617,-.66788495,-.41492927,-.72009325,-.73866409
MANAM8,2010,-.44216502,-.35796821,-.41151488,-.024403369,-.43067577,-.45677617,.97473687,.25886071,1.2736809,1.3290924
MANAM8,2016,-.52188718,.67007017,-.11493284,-.31418371,-.16812196,-.45677617,-.6058687,-.31700364,-.60006827,-.61418539
MANAM8,2020,-.21339753,-.31821525,-.26646787,-.39988738,-.38137266,.20678124,.34896946,.25271305,1.1717762,1.2234063
MANAM9,2010,2.2496603,-.55276352,-.48348588,-.6657486,-.5538488,-.45677617,.14382567,.020930918,.87438452,.9149794
MANAM9,2016,.35607505,.24574138,-.52620041,-.3568885,.10511873,.4891133,.489696,.51850247,-.35661584,-.36169928
MANAM9,2020,.36135852,-.45845944,-.52620041,-.64074367,-.48437789,.58688527,.53162456,.84669828,-.26659569,-.26833874
NAT1,2010,-.66648376,.9680264,.62498868,.39701545,-.25367621,-.45677617,-.65458471,-.42579359,-.83510303,-.85794157
NAT1,2016,-.57363719,.43731028,1.6667536,.47528839,-.015025108,-.45677617,-.62047857,-.31960583,-.54431546,-.55636382
NAT1,2020,-.16072458,-.34785137,-.52280366,-.60203832,-.36417168,-.45677617,-.14211954,.6055522,-.78858507,-.80969739
NAT10,2010,.26246992,-.62101328,-.52620041,-.61158556,-.046618816,-.45677617,.10855073,1.8067219,-.85141337,-.87485707
NAT10,2016,-.45794436,.9280771,-.14870712,-.28105348,.86897469,.85592991,-.44022438,.48037624,-.95681655,-.98417139
NAT10,2020,-.20381261,-.62101328,-.52620041,-.53933358,-.26364592,-.45677617,-.34861517,.12758523,-.42094439,-.42841488
NAT11,2010,.034726422,-.60465819,-.48792085,-.5339365,-.35858449,-.45677617,.26908335,.41043085,-.24686778,-.24787879
NAT11,2016,-.41437688,2.2976162,1.2997609,.70784843,1.9416093,-.45677617,.1048613,1.2349135,-.86289436,-.88676411
NAT11,2020,-.61905921,.041087374,-.17131576,.036516573,-.23164654,-.45677617,-1.037624,-1.1204249,-.80343431,-.82509768
NAT12,2010,-.54190981,-.48825511,-.48133644,-.57066488,-.56548101,-.45677617,-.39945051,-.1471186,.0084105181,.01687208
NAT12,2016,-.20743768,-.54402024,-.50876617,-.18644449,-.35458219,-.45677617,1.0075405,.29055601,.68034464,.71373928
NAT12,2020,-.031367134,-.1646629,-.085258611,-.18050732,-.069394916,-.45677617,1.3250148,.79981339,.065357164,.075931758
NAT13,2010,-.57487267,-.087055139,-.52620041,-.36599469,-.028788896,-.45677617,-.58442211,-.26037076,-.98028576,-1.0085114
NAT13,2016,-.69160575,-.23989901,-.52620041,.20224835,-.26796806,-.45677617,-.57906395,-.23252144,-.9972325,-1.026087
NAT13,2020,-.66386902,-.40164602,-.17842855,-.13501726,.46590918,-.45677617,-.77567416,-2.6735091,-1.1157769,-1.1490302
NAT14,2010,-.35397863,-.62101328,-.52620041,-.49552828,-.38382453,-.45677617,-.32376078,.032913823,-.40719229,-.41415247
NAT14,2016,-.71122169,-.31967133,-.52620041,5.6960092,-.43729922,-.45677617,-.1945461,-.0044672093,.15550101,.16942051
NAT14,2020,-.57885563,-.62101328,-.52620041,-.60008305,-.57666636,-.45677617,.28176403,.45562765,-.084620923,-.079611488
NAT15,2010,-.48240539,-.62101328,-.52620041,-.1542522,-.40408215,-.45677617,.30287969,.23731947,.13130721,.14432892
NAT15,2016,-.51912349,-.51217121,-.52620041,-.2864005,-.42065215,-.45677617,-.31761408,-.051788528,-.35689852,-.36199245
NAT15,2020,-.59742182,.46863383,.032884881,-.073137738,.27883944,-.32975197,-.72179013,-.85515994,-.90774935,-.93328345
NAT16,2010,.035582598,-.60999203,-.50040489,-.43943051,-.29752785,-.45677617,.11426795,.14970832,-.032350104,-.02540106
NAT16,2016,-.58209026,-.26375788,-.52620041,-.064039819,-.34166759,-.45677617,-.45772102,-.13248397,-.57441711,-.58758241
NAT16,2020,-.48490885,-.069307506,-.2462637,-.20475216,-.38297245,3.9747674,.96848452,.83638734,-.20883484,-.20843467
NAT17,2010,.52146393,-.44698071,-.11887214,-.6175704,-.19509004,-.45677617,-.32728124,.21755125,-.71690094,-.73535335
NAT17,2016,.15839541,-.15821514,-.20762788,-.59608018,-.11080661,-.45677617,-.095346808,.91261059,-.82458752,-.84703577
NAT17,2020,.095570751,-.38702124,-.52620041,-.36842051,.057635825,-.45677617,-.19467284,.092829704,-.20518409,-.20464841
NAT18,2010,.033870243,.30681163,-.12828256,-.54239619,-.2953465,-.45677617,-.038005687,.31290609,-.49290934,-.50305015
NAT18,2016,-.57910991,-.36481419,-.086135618,-.416839,-.36931831,-.45677617,-.70551157,-.54751623,-.63003737,-.64526647
NAT18,2020,-.49993822,-.61940253,-.52620041,-.33721277,-.54255939,-.45677617,-1.2770147,-.47951299,1.2712535,1.3265749
NAT19,2010,.02445228,-.41812479,-.051333994,-.42709014,-.36757189,-.45677617,.23409006,.094363719,.50492603,.53181154
NAT19,2016,-.16278026,.8558045,-.1308205,-.52526903,-.16649497,-.45677617,-.077315055,.65989685,-.79513043,-.81648564
NAT19,2020,-.42921102,1.5967003,.96112734,.15897429,.26223671,-.45677617,-1.1770691,-1.0386943,-.47797883,-.48756567
NAT2,2010,-.62453103,-.60398632,-.48634827,-.43148455,-.36084986,-.45677617,-.32182452,.71300209,-.9910782,-1.0197043
NAT2,2016,-.46509776,2.6242976,.050122507,-.0014948514,3.9297519,-.45677617,-.68742347,-1.222712,-1.1056947,-1.1385739
NAT2,2020,-.55759072,-.26444304,-.2358325,-.21374838,-.39938995,1.1012888,.033276428,.3296054,-.08939115,-.084558755
NAT20,2010,.05912751,-.4938975,-.22868221,-.4867793,-.217208,-.45677617,-.49146807,-.18883245,-.18955913,-.18844362
NAT20,2016,-.53223753,3.2155366,5.1643596,.65904462,2.4110863,-.45677617,-.53245318,-.034310602,-1.0020701,-1.0311042
NAT20,2020,-.43730706,-.54899383,-.48250863,.085439742,-.12471792,1.7878363,.71161824,.76658845,-.028133944,-.02102848
NAT21,2016,-.55320793,-.62101328,-.52620041,-.68041402,-.60291302,-.45677617,-.38173559,-.10091578,-.22526522,-.22547467
NAT21,2020,-.56843251,-.13902485,-.46917793,1.2126566,-.11609483,-.45677617,.63001418,.47474241,.33010972,.35050833
NAT22,2016,-.44282597,-.35784626,-.41718134,-.07099472,.13778131,-.45677617,-.35697976,.090612717,-.52760547,-.53903383
NAT22,2020,-.34838521,-.24333601,-.25488847,.026629802,.071189173,-.45677617,.16013239,.42005831,-.034749281,-.027889395
NAT23,2016,-.59991848,-.42216012,-.52620041,-.39163008,-.42775941,-.45677617,-.62973028,-.35506758,-.62037748,-.63524824
NAT23,2020,-.65954101,-.54494858,-.50177038,.22579585,-.51173812,-.45677617,.6139257,.45369092,.18728286,.20238164
NAT24,2010,.57283461,-.59316808,-.46102789,-.65828723,-.52814549,-.45677617,-.45359504,-.15083604,-.31851336,-.32218292
NAT24,2016,-.37449437,2.2490108,-.31083152,-.13206919,1.138359,-.45677617,-.8636362,-1.1996346,-.98761237,-1.0161099
NAT24,2020,.07667917,-.13290372,-.52620041,-.42755929,.30309972,1.8830526,-.60967779,-.31372699,-.69703388,-.71474904
NAT25,2010,-.51322782,-.24968123,-.4372606,-.24574378,-.19868274,-.45677617,-.67538351,-.42144948,-.63598609,-.65143591
NAT25,2016,-.5864799,3.0694523,5.6995854,1.2667834,2.3109503,-.45677617,.025975009,2.2329645,-.987059,-1.0155361
NAT26,2010,-.50252557,-.60253662,-.48295519,-.24322145,-.25481448,1.6442509,-.15323712,.30147099,-.50205803,-.51253837
NAT26,2016,-.5388481,-.39052197,-.51695538,.038851108,-.23753449,-.45677617,-.53631157,-.22574028,-.28244388,-.28477505
NAT26,2020,-.59672403,-.62101328,-.52620041,.25120291,-.015004271,-.45677617,-1.12422,-1.2796774,-.62833536,-.6435014
NAT27,2016,-.54936111,-.54371578,-.44931021,.33461618,-.42461437,-.45677617,.97675759,.30825132,1.3369141,1.3946718
NAT27,2020,-.53474361,-.34772947,-.40276763,-.296276,-.43353981,.0076487139,.43629074,.60978788,-.31808314,-.32173678
NAT28,2010,1.5608646,-.51947093,-.4883382,-.654764,-.53539842,-.45677617,.036064625,-.016974315,.64617205,.67829871
NAT28,2016,.4458659,-.021047078,-.44394213,-.55546868,-.2385301,-.45677617,-.49644598,-.19532503,-.3602519,-.36547029
NAT28,2020,-.14820725,-.62101328,-.52620041,-.35894647,-.36113739,-.45677617,-.30150449,-.14172235,.57246667,.60185838
NAT29,2010,-.5825783,-.55901349,-.38108811,.11663891,-.28197405,-.45677617,-.16641065,.17200451,-.48835301,-.49832472
NAT29,2016,-.18526779,-.035802238,-.30095306,-.3740043,-.034223724,-.45677617,-.53384024,-.21004426,-.60119039,-.61534917
NAT29,2020,.051924478,-.0071738572,-.52620041,-.50735134,-.10991868,-.45677617,-.39374736,-.017626207,-.63795996,-.65348309
NAT3,2010,-.047466714,.59397757,.20155118,-.184283,.021419607,-.45677617,-.57117814,-.26728457,.039605584,.049224645
NAT3,2016,-.692527,-.25643542,-.40361178,1.4493484,-.4824664,-.45677617,-.41088492,-.1440127,.23604372,.25295186
NAT30,2016,-.097536892,-.41267905,-.44494236,-.58690685,-.53100485,-.45677617,-.2891477,-.14451976,.68863684,.72233921
NAT30,2020,1.0093093,-.46063209,-.49223271,-.58316433,-.51618218,-.45677617,3.840765,.55164075,2.9580176,3.0759289
NAT31,2016,-.64841753,-.40380037,-.49154732,1.5743448,-.32842535,-.45677617,.12924396,.16742344,-.1305562,-.12725136
NAT31,2020,-.40175679,2.9338803,-.49285468,1.1311953,1.0598972,-.45677617,-1.9039086,-1.6603217,-.1660863,-.1640998
NAT32,2010,-.54490644,.73418206,.22089389,-.44970775,-.29780704,-.45677617,-.25194356,.64743984,-.87315041,-.89740068
NAT32,2016,-.62928879,-.01146382,.74138129,.39490584,-.13310076,-.45677617,-.48772937,-.10176567,-.59183228,-.60564375
NAT32,2020,-.56573385,-.020232856,-.068422943,.21897478,-.095651679,-.048172187,-.12622118,.33714628,-.50163949,-.51210427
NAT33,2010,.04585674,-.60936821,-.49894479,-.34926385,-.15947147,-.45677617,.50847411,.41868266,-.15455714,-.15214284
NAT33,2016,-.3434442,-.51721781,-.28326404,-.23201975,.08056695,-.45677617,-.56729859,-.24783809,-.68986791,-.70731723
NAT33,2020,.35503051,-.44935301,-.52620041,-.42928749,-.27172014,.066914298,.2341323,.087993078,.40465921,.42782417
NAT34,2010,-.51793683,-.51407021,-.27589703,-.19691208,-.36571518,-.45677617,-.33462489,-.05449361,-.2511321,-.25230137
NAT34,2016,-.55093223,-.42363033,-.26046735,.3928647,-.42851931,-.45677617,.9646613,.26503518,1.2294589,1.2832291
NAT34,2020,.16280901,-.45060724,-.16701092,-.65199304,-.39172411,-.45677617,.43401653,2.851675,-.94144064,-.968225
NAT35,2010,.58567727,-.59581339,-.46721926,-.65651321,-.54501814,-.45677617,-.32542244,-.1015675,.20106441,.21667466
NAT35,2016,4.0090857,-.62101328,-.52620041,-.58298564,-.60291302,-.45677617,-1.4857072,3.1129787,-1.2219214,-1.2591134
NAT36,2016,-.44835347,.5245716,.054851033,-.14047699,-.22800113,4.0388136,-.73190087,-.41255975,-.19043806,-.18935522
NAT36,2020,-.5847187,-.25991887,-.52620041,.73405308,.23379447,-.45677617,-.78494,-.592381,-.61991471,-.63476831
NAT37,2010,-.045754358,.038984422,-.38576913,-.60325027,-.32170936,-.45677617,-.30475035,.2788828,-.73364198,-.75271559
NAT37,2016,-.44558972,-.25123742,-.52620041,-.55219758,-.32540748,1.1049182,-.54359192,-.15009438,-.74916387,-.76881343
NAT37,2020,-.29319936,-.58241981,-.52620041,-.63567805,-.56014013,.037201948,.36986685,.5022971,.44350231,.46810859
NAT38,2010,-.11082392,-.56991076,-.40659353,-.58859622,-.4419961,-.45677617,-.067823917,.26593789,-.47297543,-.48237658
NAT38,2016,-.67621595,-.52187783,-.52620041,.32537997,-.4895159,-.45677617,-.47203517,-.16895083,-.45434207,-.46305177
NAT38,2020,-.68513393,-.57830811,-.51100761,1.1045243,-.4609589,-.45677617,-.33517408,-.066345975,-.2883645,-.29091537
NAT39,2010,1.0411643,-.58083951,-.43217251,-.61397213,-.41034964,-.45677617,-.43148661,-.18510929,.21304989,.22910485
