"","HHID_panel","year","dsr_std","dar_std","tdr_std","afm_std","dailyincome_pc_std","assets_pc_std","lapc_std","dailyincome_pc_std","assets_pc_std","dsr_std","dar_std","afm_std","tdr_std","lapc_std","clust"
"874","MAN50",2020,-0.52994168,-0.93123823,1.0034534,0.45925277,-0.49493855,-0.59746987,-0.62587988,-0.49493855,-0.59746987,-0.52994168,-0.93123823,0.45925277,1.0034534,-0.62587988,"3"
"875","MAN51",2016,-0.55168587,-0.31469563,-0.45677617,0.091621809,-0.32046238,-0.39255098,-0.23581074,-0.32046238,-0.39255098,-0.55168587,-0.31469563,0.091621809,-0.45677617,-0.23581074,"2"
"876","MAN51",2020,1.5211035,1.8490494,1.6962515,-1.1250253,0.086167045,-0.14180382,3.4736927,0.086167045,-0.14180382,1.5211035,1.8490494,-1.1250253,1.6962515,3.4736927,"4"
"877","MAN52",2010,0.25864875,0.72614205,-0.45677617,-0.66925716,0.043581508,1.8478763,2.5693605,0.043581508,1.8478763,0.25864875,0.72614205,-0.66925716,-0.45677617,2.5693605,"4"
"878","MAN52",2016,-0.21953689,-0.79461247,-0.45677617,2.2000327,0.87880325,-0.35266826,-0.045765799,0.87880325,-0.35266826,-0.21953689,-0.79461247,2.2000327,-0.45677617,-0.045765799,"2"
"879","MAN52",2020,-0.52750349,-0.6358003,-0.45677617,-0.19832762,-0.7316252,-0.52635121,-0.56700456,-0.7316252,-0.52635121,-0.52750349,-0.6358003,-0.19832762,-0.45677617,-0.56700456,"2"
"880","MAN53",2020,-0.054747339,-0.49997166,1.3480179,-0.10516828,-0.089167461,-0.30833471,0.57423633,-0.089167461,-0.30833471,-0.054747339,-0.49997166,-0.10516828,1.3480179,0.57423633,"3"
"881","MAN54",2020,-0.47331366,-0.73576343,1.2594006,1.6554869,1.447289,-0.37129992,-0.40779167,1.447289,-0.37129992,-0.47331366,-0.73576343,1.6554869,1.2594006,-0.40779167,"2"
"882","MAN55",2020,0.91606617,-0.46321601,0.77357912,-0.78777254,-0.79196513,-0.031208247,-0.40940866,-0.79196513,-0.031208247,0.91606617,-0.46321601,-0.78777254,0.77357912,-0.40940866,"3"
"883","MAN56",2020,1.5431173,1.3440545,-0.45677617,-0.51825982,-0.80642211,-0.51069438,1.2341959,-0.80642211,-0.51069438,1.5431173,1.3440545,-0.51825982,-0.45677617,1.2341959,"4"
"884","MAN57",2020,-0.62101424,-0.94971991,0.87691927,0.77092803,1.4784434,-0.6125316,-0.81770092,1.4784434,-0.6125316,-0.62101424,-0.94971991,0.77092803,0.87691927,-0.81770092,"2"
"885","MAN58",2020,-0.62101424,-0.46473646,2.3510106,-0.99439341,-1.0476792,-0.59751022,-0.60454309,-1.0476792,-0.59751022,-0.62101424,-0.46473646,-0.99439341,2.3510106,-0.60454309,"3"
"886","MAN59",2020,0.50086147,1.1332898,-0.45677617,-1.1066766,0.091665305,-0.54220539,-0.16708907,0.091665305,-0.54220539,0.50086147,1.1332898,-1.1066766,-0.45677617,-0.16708907,"4"
"887","MAN6",2016,-0.50860673,-0.96784985,-0.45677617,1.4360298,-0.18101338,0.024494534,-0.49740112,-0.18101338,0.024494534,-0.50860673,-0.96784985,1.4360298,-0.45677617,-0.49740112,"2"
"888","MAN6",2020,-0.29645133,-0.42313576,4.8810325,0.3316105,0.70154738,0.24892852,0.35700935,0.70154738,0.24892852,-0.29645133,-0.42313576,0.3316105,4.8810325,0.35700935,"3"
"889","MAN60",2020,-0.2591404,-0.71497548,-0.25016481,-0.12702066,-0.084619448,-0.61497134,-0.4975259,-0.084619448,-0.61497134,-0.2591404,-0.71497548,-0.12702066,-0.25016481,-0.4975259,"2"
"890","MAN61",2020,-0.19556749,-0.44213343,-0.45677617,0.11962735,0.53871822,-0.30744323,-0.072746009,0.53871822,-0.30744323,-0.19556749,-0.44213343,0.11962735,-0.45677617,-0.072746009,"2"
"891","MAN62",2020,-0.62101424,-1.0189067,-0.45677617,-0.28302437,0.038084719,-0.58357888,-0.79873347,0.038084719,-0.58357888,-0.62101424,-1.0189067,-0.28302437,-0.45677617,-0.79873347,"2"
"892","MAN63",2020,-0.62101424,-0.56963038,-0.45677617,-0.78808099,-0.56509149,0.094804943,-0.36644205,-0.56509149,0.094804943,-0.62101424,-0.56963038,-0.78808099,-0.45677617,-0.36644205,"2"
"893","MAN64",2020,-0.47181261,-0.9496305,-0.45677617,-0.69567299,1.4317673,-0.27410397,-0.57627463,1.4317673,-0.27410397,-0.47181261,-0.9496305,-0.69567299,-0.45677617,-0.57627463,"2"
"894","MAN65",2020,-0.62101424,-0.31734094,-0.45677617,1.2673876,1.960173,-0.5554778,-0.54682559,1.960173,-0.5554778,-0.62101424,-0.31734094,1.2673876,-0.45677617,-0.54682559,"2"
"895","MAN66",2020,-0.42206693,0.35815442,-0.0018995543,0.97425091,0.84205014,0.012642751,1.3147242,0.84205014,0.012642751,-0.42206693,0.35815442,0.97425091,-0.0018995543,1.3147242,"4"
"896","MAN67",2020,1.2753596,2.6487215,-0.45677617,-0.4885222,0.73392749,0.49630362,5.8682699,0.73392749,0.49630362,1.2753596,2.6487215,-0.4885222,-0.45677617,5.8682699,"4"
"897","MAN68",2020,-0.25351325,-0.33197308,-0.45677617,0.52780741,1.5075903,-0.33603641,-0.27103677,1.5075903,-0.33603641,-0.25351325,-0.33197308,0.52780741,-0.45677617,-0.27103677,"2"
"898","MAN69",2020,-0.45507908,-0.96284008,-0.22950192,0.48828647,0.38197708,-0.46413401,-0.66366827,0.38197708,-0.46413401,-0.45507908,-0.96284008,0.48828647,-0.22950192,-0.66366827,"2"
"899","MAN7",2010,-0.57695639,2.1986871,0.072468035,-0.0819951,0.025881218,-0.65373147,-0.47266823,0.025881218,-0.65373147,-0.57695639,2.1986871,-0.0819951,0.072468035,-0.47266823,"4"
"900","MAN7",2016,-0.066276528,2.6487215,-0.45677617,-0.77034914,-0.79237002,-0.68231565,-0.37126151,-0.79237002,-0.68231565,-0.066276528,2.6487215,-0.77034914,-0.45677617,-0.37126151,"4"
"901","MAN8",2010,-0.35680419,-0.54602808,-0.45677617,-0.31409857,-0.77271158,-0.59605318,-0.57967621,-0.77271158,-0.59605318,-0.35680419,-0.54602808,-0.31409857,-0.45677617,-0.57967621,"2"
"902","MAN8",2016,0.57785219,0.70944995,-0.45677617,-0.51154512,-1.0007848,-0.61120522,0.055826411,-1.0007848,-0.61120522,0.57785219,0.70944995,-0.51154512,-0.45677617,0.055826411,"4"
"903","MAN8",2020,1.3623692,0.20000176,-0.45677617,-1.2523117,-0.92244774,-0.59339052,-0.29147992,-0.92244774,-0.59339052,1.3623692,0.20000176,-1.2523117,-0.45677617,-0.29147992,"4"
"904","MAN9",2010,-0.53952199,0.10585482,-0.45677617,-0.61626732,-0.38589317,1.3270828,0.60930145,-0.38589317,1.3270828,-0.53952199,0.10585482,-0.61626732,-0.45677617,0.60930145,"2"
"905","MAN9",2016,-0.44273335,2.6487215,-0.45677617,-0.1996405,0.79171073,-0.69540381,-0.48288795,0.79171073,-0.69540381,-0.44273335,2.6487215,-0.1996405,-0.45677617,-0.48288795,"4"
"906","MAN9",2020,-0.2229076,-0.45462418,-0.45677617,-0.85985458,-0.6615991,-0.44401082,-0.60319072,-0.6615991,-0.44401082,-0.2229076,-0.45462418,-0.85985458,-0.45677617,-0.60319072,"2"
"907","MANAM1",2010,-0.62101424,-0.66735971,0.51909858,-0.46916112,-0.37091863,-0.61391485,-0.64281362,-0.37091863,-0.61391485,-0.62101424,-0.66735971,-0.46916112,0.51909858,-0.64281362,"3"
"908","MANAM1",2016,-0.53125471,-0.79076302,-0.45677617,0.97187823,0.60978371,-0.63275629,-0.6116212,0.60978371,-0.63275629,-0.53125471,-0.79076302,0.97187823,-0.45677617,-0.6116212,"2"
"909","MANAM1",2020,-0.62101424,-1.1398376,-0.45677617,-0.35910833,0.35745913,-0.47827065,-0.83676612,0.35745913,-0.47827065,-0.62101424,-1.1398376,-0.35910833,-0.45677617,-0.83676612,"2"
"910","MANAM10",2010,-0.60294974,-0.89340752,-0.45677617,0.10740013,0.5079844,-0.54280329,-0.62918812,0.5079844,-0.54280329,-0.60294974,-0.89340752,0.10740013,-0.45677617,-0.62918812,"2"
"911","MANAM10",2016,-0.62101424,-1.0596563,-0.45677617,0.23787381,-0.65093267,-0.60263216,-0.81284928,-0.65093267,-0.60263216,-0.62101424,-1.0596563,0.23787381,-0.45677617,-0.81284928,"2"
"912","MANAM10",2020,-0.58739257,-0.99294305,-0.45677617,2.2032833,0.51136845,-0.59156078,-0.71649796,0.51136845,-0.59156078,-0.58739257,-0.99294305,2.2032833,-0.45677617,-0.71649796,"2"
"913","MANAM11",2016,-0.62101424,-0.46780831,-0.45677617,1.4383471,2.310858,3.8698535,-0.13314646,2.310858,3.8698535,-0.62101424,-0.46780831,1.4383471,-0.45677617,-0.13314646,"1"
"914","MANAM11",2020,-0.56095672,-0.79425418,-0.45677617,3.8657255,4.8885489,3.1001015,-0.11725193,4.8885489,3.1001015,-0.56095672,-0.79425418,3.8657255,-0.45677617,-0.11725193,"1"
"915","MANAM12",2016,-0.56672424,-0.7086432,-0.45677617,0.56333435,1.2344885,-0.45004374,-0.6116212,1.2344885,-0.45004374,-0.56672424,-0.7086432,0.56333435,-0.45677617,-0.6116212,"2"
"916","MANAM12",2020,-0.47038126,0.0033010272,-0.24165505,-0.051284712,0.67351866,1.0890861,0.44584185,0.67351866,1.0890861,-0.47038126,0.0033010272,-0.051284712,-0.24165505,0.44584185,"4"
"917","MANAM13",2010,0.58936471,-0.28071773,-0.45677617,0.12060805,0.79171073,-0.28488582,0.7645157,0.79171073,-0.28488582,0.58936471,-0.28071773,0.12060805,-0.45677617,0.7645157,"4"
"918","MANAM13",2016,-0.27303955,0.077377535,-0.45677617,-0.19593911,-0.10302307,-0.5615471,0.18322861,-0.10302307,-0.5615471,-0.27303955,0.077377535,-0.19593911,-0.45677617,0.18322861,"4"
"919","MANAM13",2020,2.9462423,2.1123006,-0.19820693,-1.4626023,0.12764086,-0.37068999,2.9560676,0.12764086,-0.37068999,2.9462423,2.1123006,-1.4626023,-0.19820693,2.9560676,"4"
"920","MANAM14",2010,-0.44431341,-0.42356044,-0.45677617,0.12948188,1.3429112,-0.17322695,0.13977167,1.3429112,-0.17322695,-0.44431341,-0.42356044,0.12948188,-0.45677617,0.13977167,"2"
"921","MANAM14",2016,0.19498101,-0.093352251,-0.45677617,-0.53228235,1.4003439,0.48813131,1.3539959,1.4003439,0.48813131,0.19498101,-0.093352251,-0.53228235,-0.45677617,1.3539959,"4"
"922","MANAM14",2020,-0.62101424,-0.69761336,-0.45677617,0.074388243,-1.22192,-0.27369896,-0.20862797,-1.22192,-0.27369896,-0.62101424,-0.69761336,0.074388243,-0.45677617,-0.20862797,"2"
"923","MANAM15",2010,-0.61057258,-0.74327469,-0.45677617,-0.29608202,-0.12840185,-0.60965806,-0.62903422,-0.12840185,-0.60965806,-0.61057258,-0.74327469,-0.29608202,-0.45677617,-0.62903422,"2"
"924","MANAM15",2016,-0.39528117,0.59995466,-0.45677617,-0.43100053,-0.46926054,-0.61326873,-0.48139498,-0.46926054,-0.61326873,-0.39528117,0.59995466,-0.43100053,-0.45677617,-0.48139498,"2"
"925","MANAM15",2020,-0.3757697,-0.69341332,1.0169728,-0.039919574,0.26384097,-0.52219594,-0.58027339,0.26384097,-0.52219594,-0.3757697,-0.69341332,-0.039919574,1.0169728,-0.58027339,"3"
"926","MANAM16",2010,-0.48297971,-0.81010145,-0.45677617,-0.57608992,-0.57264358,0.21980424,-0.6626811,-0.57264358,0.21980424,-0.48297971,-0.81010145,-0.57608992,-0.45677617,-0.6626811,"2"
"927","MANAM16",2016,-0.35468921,-0.62431026,-0.45677617,1.651738,0.40530297,-0.26773298,0.80191499,0.40530297,-0.26773298,-0.35468921,-0.62431026,1.651738,-0.45677617,0.80191499,"2"
"928","MANAM16",2020,-0.4120678,-0.79037356,-0.45677617,-0.4095436,-0.20468745,-0.52923727,-0.69211191,-0.20468745,-0.52923727,-0.4120678,-0.79037356,-0.4095436,-0.45677617,-0.69211191,"2"
"929","MANAM17",2010,-0.62101424,-0.70078808,-0.45677617,-0.60282212,-0.86005765,-0.59052241,-0.63912511,-0.86005765,-0.59052241,-0.62101424,-0.70078808,-0.60282212,-0.45677617,-0.63912511,"2"
"930","MANAM17",2016,3.4865696,2.6487215,-0.45677617,-1.8287069,0.26323089,-0.34006903,2.2236934,0.26323089,-0.34006903,3.4865696,2.6487215,-1.8287069,-0.45677617,2.2236934,"4"
"931","MANAM17",2020,-0.15793025,-0.30137947,-0.27230155,1.3406876,0.57341641,0.034577359,0.32077819,0.57341641,0.034577359,-0.15793025,-0.30137947,1.3406876,-0.27230155,0.32077819,"2"
"932","MANAM18",2016,-0.22826426,1.5466497,1.7660105,-0.721551,0.14665419,-0.12939097,-0.3117708,0.14665419,-0.12939097,-0.22826426,1.5466497,-0.721551,1.7660105,-0.3117708,"3"
"933","MANAM18",2020,-0.55603975,-0.83064502,0.49591354,1.1645873,1.1236351,-0.565377,-0.59434009,1.1236351,-0.565377,-0.55603975,-0.83064502,1.1645873,0.49591354,-0.59434009,"2"
"934","MANAM19",2010,0.55396581,0.53880692,-0.45677617,-0.98176289,-0.038151778,1.2681288,0.13977167,-0.038151778,1.2681288,0.55396581,0.53880692,-0.98176289,-0.45677617,0.13977167,"4"
"935","MANAM19",2020,-0.30779904,-0.63188863,1.6867036,0.89531976,0.39791322,0.38149717,-0.39486748,0.39791322,0.38149717,-0.30779904,-0.63188863,0.89531976,1.6867036,-0.39486748,"3"
"936","MANAM2",2010,-0.33400208,-0.54844391,-0.45677617,-0.15617299,-0.025884487,-0.58946246,-0.57585043,-0.025884487,-0.58946246,-0.33400208,-0.54844391,-0.15617299,-0.45677617,-0.57585043,"2"
"937","MANAM2",2016,-0.49729463,-0.5118981,-0.45677617,0.017997546,0.27069989,-0.60855514,-0.52812809,0.27069989,-0.60855514,-0.49729463,-0.5118981,0.017997546,-0.45677617,-0.52812809,"2"
"938","MANAM2",2020,-0.62101424,-1.1492575,-0.45677617,-1.0202398,-0.86521113,-0.6565569,-0.83588904,-0.86521113,-0.6565569,-0.62101424,-1.1492575,-1.0202398,-0.45677617,-0.83588904,"2"
"939","MANAM20",2010,-0.47087395,-0.54979467,-0.45677617,-0.039176136,0.3824268,-0.53308618,-0.63450539,0.3824268,-0.53308618,-0.47087395,-0.54979467,-0.039176136,-0.45677617,-0.63450539,"2"
"940","MANAM20",2016,-0.30489489,0.43283796,1.2828321,-0.67426354,1.0474405,-0.44235125,0.98128462,1.0474405,-0.44235125,-0.30489489,0.43283796,-0.67426354,1.2828321,0.98128462,"4"
"941","MANAM20",2020,-0.41140136,-0.40369925,1.0801851,3.7532287,1.1024113,-0.49046633,0.12450384,1.1024113,-0.49046633,-0.41140136,-0.40369925,3.7532287,1.0801851,0.12450384,"2"
"942","MANAM21",2010,-0.26720256,-0.38100651,-0.45677617,-0.2667478,-0.16165601,0.11751852,-0.36531863,-0.16165601,0.11751852,-0.26720256,-0.38100651,-0.2667478,-0.45677617,-0.36531863,"2"
"943","MANAM21",2016,-0.36813647,-0.49430427,-0.45677617,-0.057904489,0.14491373,-0.11357909,-0.49803767,0.14491373,-0.11357909,-0.36813647,-0.49430427,-0.057904489,-0.45677617,-0.49803767,"2"
"944","MANAM21",2020,-0.57280105,-0.82088882,3.1872313,2.9346304,4.6382766,0.14389379,-0.46554285,4.6382766,0.14389379,-0.57280105,-0.82088882,2.9346304,3.1872313,-0.46554285,"1"
"945","MANAM22",2010,-0.51389837,-0.70026445,-0.45677617,-0.53630799,-0.62203383,-0.5852052,-0.61257166,-0.62203383,-0.5852052,-0.51389837,-0.70026445,-0.53630799,-0.45677617,-0.61257166,"2"
"946","MANAM22",2016,-0.54374135,2.1415198,-0.45677617,-0.5614742,-0.50640583,0.57201403,-0.75125164,-0.50640583,0.57201403,-0.54374135,2.1415198,-0.5614742,-0.45677617,-0.75125164,"4"
"947","MANAM22",2020,0.24437819,0.13135888,-0.45677617,-0.52938765,-0.55936253,-0.61013776,-0.36094594,-0.55936253,-0.61013776,0.24437819,0.13135888,-0.52938765,-0.45677617,-0.36094594,"2"
"948","MANAM23",2010,0.26960787,-0.69752204,-0.45677617,-0.76828492,-0.83510166,2.1195664,-0.60642821,-0.83510166,2.1195664,0.26960787,-0.69752204,-0.76828492,-0.45677617,-0.60642821,"2"
"949","MANAM23",2016,-0.62101424,-0.49913213,-0.45677617,-0.64705676,-1.0241389,-0.64399457,-0.80933726,-1.0241389,-0.64399457,-0.62101424,-0.49913213,-0.64705676,-0.45677617,-0.80933726,"2"
"950","MANAM23",2020,0.22086015,-0.46138418,1.0587573,-0.98159677,-0.89261281,-0.50566262,-0.42071584,-0.89261281,-0.50566262,0.22086015,-0.46138418,-0.98159677,1.0587573,-0.42071584,"3"
"951","MANAM24",2010,-0.30251554,-0.69153786,-0.45677617,-0.31541148,-0.12515202,-0.58346593,-0.62110054,-0.12515202,-0.58346593,-0.30251554,-0.69153786,-0.31541148,-0.45677617,-0.62110054,"2"
"952","MANAM24",2016,-0.62101424,-0.68016779,-0.45677617,-0.38869566,-0.74629241,-0.38177612,-0.53413272,-0.74629241,-0.38177612,-0.62101424,-0.68016779,-0.38869566,-0.45677617,-0.53413272,"2"
"953","MANAM24",2020,-0.49948838,-0.88442677,-0.45677617,3.8657255,1.2684566,-0.15932526,-0.16893502,1.2684566,-0.15932526,-0.49948838,-0.88442677,3.8657255,-0.45677617,-0.16893502,"1"
"954","MANAM25",2010,-0.32801101,-0.66014683,-0.45677617,-0.5982191,-0.59413213,-0.62849051,-0.66441506,-0.59413213,-0.62849051,-0.32801101,-0.66014683,-0.5982191,-0.45677617,-0.66441506,"2"
"955","MANAM25",2016,-0.5007,-0.84768748,-0.45677617,1.1082915,0.71618688,-0.610672,-0.5863775,0.71618688,-0.610672,-0.5007,-0.84768748,1.1082915,-0.45677617,-0.5863775,"2"
"956","MANAM25",2020,0.18122812,2.6487215,-0.45677617,-1.4390574,-0.80373418,-0.56782293,-0.43851629,-0.80373418,-0.56782293,0.18122812,2.6487215,-1.4390574,-0.45677617,-0.43851629,"4"
"957","MANAM26",2010,-0.35335866,-0.72117877,-0.45677617,-0.8317225,0.27544153,-0.58025092,-0.54995179,0.27544153,-0.58025092,-0.35335866,-0.72117877,-0.8317225,-0.45677617,-0.54995179,"2"
"958","MANAM26",2016,-0.60450625,0.24838382,-0.31785184,0.63672131,1.3987178,-0.47922862,1.1720171,1.3987178,-0.47922862,-0.60450625,0.24838382,0.63672131,-0.31785184,1.1720171,"4"
"959","MANAM26",2020,0.60134393,-0.61905211,-0.42649153,0.21893983,-0.63677388,-0.52658635,-0.19832705,-0.63677388,-0.52658635,0.60134393,-0.61905211,0.21893983,-0.42649153,-0.19832705,"3"
"960","MANAM27",2016,-0.62101424,-1.0717343,-0.45677617,1.2965004,-0.49612749,1.5003675,-0.67893124,-0.49612749,1.5003675,-0.62101424,-1.0717343,1.2965004,-0.45677617,-0.67893124,"2"
"961","MANAM27",2020,0.39780289,1.3694079,-0.45677617,-1.2132653,-1.0231827,1.7313187,3.7910652,-1.0231827,1.7313187,0.39780289,1.3694079,-1.2132653,-0.45677617,3.7910652,"4"
"962","MANAM28",2010,-0.39894617,-0.34232327,1.3785845,-0.32126409,-0.49819529,-0.59644824,-0.5231998,-0.49819529,-0.59644824,-0.39894617,-0.34232327,-0.32126409,1.3785845,-0.5231998,"3"
"963","MANAM28",2016,-0.44601494,2.6487215,-0.45677617,-0.36806914,0.42635885,-0.70026404,-0.60923356,0.42635885,-0.70026404,-0.44601494,2.6487215,-0.36806914,-0.45677617,-0.60923356,"4"
"964","MANAM28",2020,-0.53701019,-1.0470731,0.56916761,0.78725207,-0.4217051,-0.58888215,-0.72118837,-0.4217051,-0.58888215,-0.53701019,-1.0470731,0.78725207,0.56916761,-0.72118837,"3"
"965","MANAM29",2016,-0.33588111,2.6487215,-0.45677617,-1.1939912,1.3792982,0.90604699,0.83548713,1.3792982,0.90604699,-0.33588111,2.6487215,-1.1939912,-0.45677617,0.83548713,"4"
"966","MANAM29",2020,-0.62101424,0.31653014,-0.45677617,1.4350175,3.1968558,1.8483928,-0.12473873,3.1968558,1.8483928,-0.62101424,0.31653014,1.4350175,-0.45677617,-0.12473873,"1"
"967","MANAM3",2010,-0.56892139,-0.81940055,-0.45677617,-0.55378675,-0.52923107,-0.60364586,-0.69369984,-0.52923107,-0.60364586,-0.56892139,-0.81940055,-0.55378675,-0.45677617,-0.69369984,"2"
"968","MANAM3",2016,0.56231534,-0.53335118,2.2105305,-0.74165553,-0.98896712,-0.53184372,-0.60431892,-0.98896712,-0.53184372,0.56231534,-0.53335118,-0.74165553,2.2105305,-0.60431892,"3"
"969","MANAM3",2020,1.0082405,-0.2958121,-0.15365088,0.31254205,-0.71973664,-0.4696779,0.070443399,-0.71973664,-0.4696779,1.0082405,-0.2958121,0.31254205,-0.15365088,0.070443399,"3"
"970","MANAM30",2010,-0.2299135,-0.6561228,-0.45677617,0.72832263,0.45508498,1.0188975,-0.14221916,0.45508498,1.0188975,-0.2299135,-0.6561228,0.72832263,-0.45677617,-0.14221916,"2"
"971","MANAM30",2016,-0.25952011,-0.37588,-0.45677617,-1.3463805,0.1755172,0.080204219,-0.37604621,0.1755172,0.080204219,-0.25952011,-0.37588,-1.3463805,-0.45677617,-0.37604621,"2"
"972","MANAM30",2020,-0.54665637,-0.72715205,2.8965902,-0.49353647,-0.25794473,-0.47521546,-0.34436858,-0.25794473,-0.47521546,-0.54665637,-0.72715205,-0.49353647,2.8965902,-0.34436858,"3"
"973","MANAM31",2010,-0.38535684,-0.98330092,-0.45677617,0.80434328,1.4843998,4.5935726,-0.54020345,1.4843998,4.5935726,-0.38535684,-0.98330092,0.80434328,-0.45677617,-0.54020345,"2"
"974","MANAM31",2016,1.2456324,-0.51919317,-0.45677617,0.10127862,-0.69213676,4.5935726,0.83338016,-0.69213676,4.5935726,1.2456324,-0.51919317,0.10127862,-0.45677617,0.83338016,"2"
"975","MANAM31",2020,-0.62101424,-0.95253325,-0.45677617,-1.1012906,-1.22192,4.5935726,-0.22152966,-1.22192,4.5935726,-0.62101424,-0.95253325,-1.1012906,-0.45677617,-0.22152966,"2"
"976","MANAM32",2010,-0.36521801,-0.66722238,-0.45677617,-0.26145673,-0.045959715,-0.44605088,-0.39438191,-0.045959715,-0.44605088,-0.36521801,-0.66722238,-0.26145673,-0.45677617,-0.39438191,"2"
"977","MANAM32",2016,0.85424381,1.2418195,-0.45677617,-0.37799487,-0.28212604,0.1989107,1.2598506,-0.28212604,0.1989107,0.85424381,1.2418195,-0.37799487,-0.45677617,1.2598506,"4"
"978","MANAM32",2020,0.88163817,0.88665462,-0.24017935,1.0411526,-0.31586379,0.0057253838,1.7479373,-0.31586379,0.0057253838,0.88163817,0.88665462,1.0411526,-0.24017935,1.7479373,"4"
"979","MANAM33",2010,-0.53816688,-0.90235621,-0.45677617,0.35263243,0.40022165,-0.55417717,-0.68073934,0.40022165,-0.55417717,-0.53816688,-0.90235621,0.35263243,-0.45677617,-0.68073934,"2"
"980","MANAM33",2016,-0.50764537,-0.020603226,-0.45677617,-0.19849369,-0.27579966,-0.53944474,0.27217284,-0.27579966,-0.53944474,-0.50764537,-0.020603226,-0.19849369,-0.45677617,0.27217284,"4"
"981","MANAM33",2020,3.0574677,2.1218631,0.35202089,-1.3965231,-0.97778773,-0.56212968,0.75114059,-0.97778773,-0.56212968,3.0574677,2.1218631,-1.3965231,0.35202089,0.75114059,"4"
"982","MANAM34",2010,-0.27356267,2.198415,-0.45677617,-1.5202506,-0.064000092,2.5163195,1.5788083,-0.064000092,2.5163195,-0.27356267,2.198415,-1.5202506,-0.45677617,1.5788083,"4"
"983","MANAM34",2020,-0.58212388,-1.107569,-0.45677617,1.4118048,2.6381905,0.015740246,-0.74502152,2.6381905,0.015740246,-0.58212388,-1.107569,1.4118048,-0.45677617,-0.74502152,"1"
"984","MANAM35",2016,0.077715591,2.6487215,-0.45677617,-0.82431179,-0.7670216,-0.55449718,-0.65154397,-0.7670216,-0.55449718,0.077715591,2.6487215,-0.82431179,-0.45677617,-0.65154397,"4"
"985","MANAM35",2020,0.18546057,0.19098301,-0.45677617,-0.30177647,-0.75154889,-0.57874817,-0.37225315,-0.75154889,-0.57874817,0.18546057,0.19098301,-0.30177647,-0.45677617,-0.37225315,"2"
"986","MANAM36",2010,-0.26226571,-1.0380484,-0.45677617,-0.046033181,-0.1909411,4.5935726,-0.69369984,-0.1909411,4.5935726,-0.26226571,-1.0380484,-0.046033181,-0.45677617,-0.69369984,"2"
"987","MANAM36",2016,-0.62101424,-0.21845905,-0.45677617,3.0246577,1.5702623,2.1182742,1.3610594,1.5702623,2.1182742,-0.62101424,-0.21845905,3.0246577,-0.45677617,1.3610594,"1"
"988","MANAM36",2020,1.0660152,2.6487215,-0.45677617,-1.5834112,-0.069454849,4.5935726,2.8012021,-0.069454849,4.5935726,1.0660152,2.6487215,-1.5834112,-0.45677617,2.8012021,"4"
"989","MANAM37",2010,-0.30536553,-0.94788903,0.46301377,0.12686402,-0.17376697,0.28531832,-0.67479444,-0.17376697,0.28531832,-0.30536553,-0.94788903,0.12686402,0.46301377,-0.67479444,"3"
